Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  2076	  0
8 	  9	  4	  10	  3296	  0
3 	  2	  4	  10	  2337	  0
2 	  3	  4	  10	  3283	  0
8 	  7	  4	  10	  2544	  0
7 	  8	  4	  10	  2727	  0
6 	  5	  4	  10	  2110	  0
5 	  6	  4	  10	  2901	  0
2 	  1	  4	  10	  2844	  0
1 	  2	  4	  10	  2761	  0
5 	  4	  4	  10	  2480	  0
4 	  5	  4	  10	  2334	  0
2 	  3	  0	  7	  62	  1
1 	  2	  0	  7	  18	  1
1 	  2	  3	  6	  32	  1
8 	  9	  2	  10	  42	  1
7 	  8	  0	  7	  20	  1
3 	  2	  4	  7	  11	  1
8 	  9	  0	  7	  47	  1
2 	  3	  2	  10	  20	  1
7 	  8	  3	  6	  36	  1
3 	  2	  4	  6	  8	  1
9 	  8	  4	  7	  9	  1
9 	  8	  4	  6	  1	  1

 TotalReset Number= 4796
