Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.326s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	1.56	-1.00	-1.00	0.62	-1.00	-1.00	3.59
12.00	-1.00	-1.00	0.96	-1.00	-1.00	0.28	-1.00	-1.00	3.59
13.00	-1.00	-1.00	5.12	-1.00	-1.00	0.00	-1.00	-1.00	4.98
14.00	-1.00	-1.00	1.85	-1.00	-1.00	0.00	-1.00	-1.00	0.29
15.00	-1.00	-1.00	1.61	-1.00	-1.00	0.00	-1.00	-1.00	4.03
16.00	-1.00	-1.00	2.15	-1.00	-1.00	0.00	-1.00	-1.00	4.95
17.00	-1.00	-1.00	1.22	-1.00	-1.00	0.00	-1.00	-1.00	0.70
18.00	-1.00	-1.00	5.38	-1.00	-1.00	0.00	-1.00	-1.00	1.05
19.00	-1.00	-1.00	2.43	-1.00	-1.00	0.00	-1.00	-1.00	5.55
20.00	-1.00	-1.00	3.76	-1.00	-1.00	0.00	-1.00	-1.00	0.29
21.00	-1.00	-1.00	3.13	-1.00	-1.00	0.00	-1.00	-1.00	0.52
22.00	-1.00	-1.00	4.40	-1.00	-1.00	0.00	-1.00	-1.00	4.23
23.00	-1.00	-1.00	1.80	-1.00	-1.00	0.00	-1.00	-1.00	2.49
24.00	-1.00	-1.00	0.70	-1.00	-1.00	0.00	-1.00	-1.00	1.68
25.00	-1.00	-1.00	1.91	-1.00	-1.00	0.00	-1.00	-1.00	1.97
26.00	-1.00	-1.00	2.84	-1.00	-1.00	0.00	-1.00	-1.00	3.24
27.00	-1.00	-1.00	4.63	-1.00	-1.00	0.00	-1.00	-1.00	4.84
28.00	-1.00	-1.00	2.61	-1.00	-1.00	0.00	-1.00	-1.00	3.27
29.00	-1.00	-1.00	2.20	-1.00	-1.00	0.00	-1.00	-1.00	4.40
30.00	-1.00	-1.00	4.75	-1.00	-1.00	0.00	-1.00	-1.00	2.49
31.00	-1.00	-1.00	3.65	-1.00	-1.00	0.00	-1.00	-1.00	3.19
32.00	-1.00	-1.00	4.63	-1.00	-1.00	0.00	-1.00	-1.00	3.94
33.00	-1.00	-1.00	1.97	-1.00	-1.00	0.00	-1.00	-1.00	2.09
34.00	-1.00	-1.00	4.87	-1.00	-1.00	0.00	-1.00	-1.00	3.07
35.00	-1.00	-1.00	1.27	-1.00	-1.00	0.00	-1.00	-1.00	0.17
36.00	-1.00	-1.00	1.39	-1.00	-1.00	0.00	-1.00	-1.00	3.65
37.00	-1.00	-1.00	4.29	-1.00	-1.00	0.00	-1.00	-1.00	3.07
38.00	-1.00	-1.00	4.29	-1.00	-1.00	0.00	-1.00	-1.00	4.04
39.00	-1.00	-1.00	1.27	-1.00	-1.00	0.00	-1.00	-1.00	3.49
10.1.1.6	0.06	51627.83
10.1.1.9	3.21	10779.95
10.1.1.3	3.22	10471.77
