Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.333s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.00	-1.00	-1.00	1.74	-1.00	-1.00	2.61
12.00	-1.00	-1.00	3.13	-1.00	-1.00	3.01	-1.00	-1.00	1.98
13.00	-1.00	-1.00	1.27	-1.00	-1.00	1.27	-1.00	-1.00	3.64
14.00	-1.00	-1.00	2.03	-1.00	-1.00	2.72	-1.00	-1.00	2.55
15.00	-1.00	-1.00	0.41	-1.00	-1.00	2.49	-1.00	-1.00	0.12
16.00	-1.00	-1.00	2.72	-1.00	-1.00	3.07	-1.00	-1.00	2.37
17.00	-1.00	-1.00	2.37	-1.00	-1.00	0.06	-1.00	-1.00	2.61
18.00	-1.00	-1.00	1.22	-1.00	-1.00	1.91	-1.00	-1.00	0.88
19.00	-1.00	-1.00	0.98	-1.00	-1.00	2.26	-1.00	-1.00	1.90
20.00	-1.00	-1.00	3.65	-1.00	-1.00	1.74	-1.00	-1.00	3.36
21.00	-1.00	-1.00	2.55	-1.00	-1.00	2.03	-1.00	-1.00	0.52
22.00	-1.00	-1.00	0.87	-1.00	-1.00	3.53	-1.00	-1.00	2.20
23.00	-1.00	-1.00	0.87	-1.00	-1.00	1.62	-1.00	-1.00	3.53
24.00	-1.00	-1.00	0.24	-1.00	-1.00	3.13	-1.00	-1.00	3.71
25.00	-1.00	-1.00	0.74	-1.00	-1.00	1.33	-1.00	-1.00	2.84
26.00	-1.00	-1.00	2.55	-1.00	-1.00	2.03	-1.00	-1.00	2.89
27.00	-1.00	-1.00	2.78	-1.00	-1.00	1.39	-1.00	-1.00	2.49
28.00	-1.00	-1.00	2.45	-1.00	-1.00	0.87	-1.00	-1.00	3.29
29.00	-1.00	-1.00	3.34	-1.00	-1.00	0.70	-1.00	-1.00	3.14
30.00	-1.00	-1.00	3.01	-1.00	-1.00	1.45	-1.00	-1.00	3.36
31.00	-1.00	-1.00	0.93	-1.00	-1.00	2.26	-1.00	-1.00	1.68
32.00	-1.00	-1.00	2.66	-1.00	-1.00	1.39	-1.00	-1.00	2.03
33.00	-1.00	-1.00	1.22	-1.00	-1.00	0.75	-1.00	-1.00	1.85
34.00	-1.00	-1.00	1.06	-1.00	-1.00	1.85	-1.00	-1.00	2.86
35.00	-1.00	-1.00	1.31	-1.00	-1.00	1.27	-1.00	-1.00	2.82
36.00	-1.00	-1.00	3.01	-1.00	-1.00	0.94	-1.00	-1.00	1.68
37.00	-1.00	-1.00	1.80	-1.00	-1.00	2.36	-1.00	-1.00	2.95
38.00	-1.00	-1.00	2.02	-1.00	-1.00	1.56	-1.00	-1.00	1.63
39.00	-1.00	-1.00	2.61	-1.00	-1.00	3.01	-1.00	-1.00	2.49
10.1.1.3	2.01	8511.92
10.1.1.9	2.65	6740.48
10.1.1.6	2.04	7896.19
