Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  1084	  0
15 	  16	  4	  10	  2096	  0
4 	  3	  4	  10	  1361	  0
3 	  4	  4	  10	  2388	  0
15 	  14	  4	  10	  1256	  0
14 	  15	  4	  10	  1877	  0
8 	  7	  4	  10	  1190	  0
7 	  8	  4	  10	  1846	  0
12 	  11	  4	  10	  879	  0
11 	  12	  4	  10	  1581	  0
11 	  10	  4	  10	  930	  0
10 	  11	  4	  10	  1154	  0
3 	  2	  4	  10	  1585	  0
14 	  13	  4	  10	  1506	  0
13 	  14	  4	  10	  1599	  0
2 	  3	  4	  10	  1998	  0
7 	  6	  4	  10	  1333	  0
6 	  7	  4	  10	  1485	  0
6 	  5	  4	  10	  1814	  0
5 	  6	  4	  10	  1457	  0
2 	  1	  4	  10	  1969	  0
1 	  2	  4	  10	  1807	  0
10 	  9	  4	  10	  1137	  0
9 	  10	  4	  10	  1030	  0
1 	  2	  0	  2	  102	  1
9 	  10	  0	  2	  96	  1
13 	  14	  0	  2	  158	  1
5 	  6	  0	  2	  85	  1
11 	  12	  1	  10	  21	  1
7 	  8	  2	  10	  14	  1
13 	  14	  3	  6	  10	  1
6 	  7	  2	  10	  13	  1
5 	  6	  0	  7	  8	  1
13 	  14	  0	  7	  4	  1
7 	  6	  4	  10	  4	  1
5 	  6	  1	  4	  5	  1
11 	  12	  2	  10	  4	  1
11 	  12	  0	  7	  2	  1
2 	  3	  3	  6	  17	  1
3 	  4	  1	  10	  25	  1
3 	  4	  0	  7	  2	  1
3 	  4	  2	  10	  5	  1
7 	  8	  1	  10	  1	  1
2 	  3	  0	  7	  4	  1
3 	  2	  4	  7	  4	  1
13 	  14	  1	  4	  4	  1
15 	  16	  0	  7	  19	  1
14 	  15	  3	  6	  2	  1
6 	  7	  3	  6	  6	  1
14 	  15	  0	  7	  11	  1
14 	  15	  2	  10	  1	  1
15 	  16	  2	  10	  1	  1
13 	  14	  5	  10	  1	  1
3 	  2	  4	  2	  8	  1

 TotalReset Number= 13712
