Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.357s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.81	-1.00	-1.00	0.75	-1.00	-1.00	1.33
12.00	-1.00	-1.00	2.20	-1.00	-1.00	0.87	-1.00	-1.00	2.43
13.00	-1.00	-1.00	1.68	-1.00	-1.00	2.26	-1.00	-1.00	3.36
14.00	-1.00	-1.00	2.26	-1.00	-1.00	2.03	-1.00	-1.00	0.58
15.00	-1.00	-1.00	2.03	-1.00	-1.00	1.33	-1.00	-1.00	0.06
16.00	-1.00	-1.00	3.65	-1.00	-1.00	2.72	-1.00	-1.00	3.59
17.00	-1.00	-1.00	1.04	-1.00	-1.00	0.70	-1.00	-1.00	2.09
18.00	-1.00	-1.00	3.48	-1.00	-1.00	0.41	-1.00	-1.00	1.44
19.00	-1.00	-1.00	2.14	-1.00	-1.00	1.39	-1.00	-1.00	0.87
20.00	-1.00	-1.00	1.51	-1.00	-1.00	3.18	-1.00	-1.00	3.30
21.00	-1.00	-1.00	1.56	-1.00	-1.00	1.56	-1.00	-1.00	2.95
22.00	-1.00	-1.00	2.49	-1.00	-1.00	3.19	-1.00	-1.00	2.66
23.00	-1.00	-1.00	1.97	-1.00	-1.00	0.98	-1.00	-1.00	1.85
24.00	-1.00	-1.00	2.90	-1.00	-1.00	3.48	-1.00	-1.00	2.84
25.00	-1.00	-1.00	2.49	-1.00	-1.00	2.37	-1.00	-1.00	2.37
26.00	-1.00	-1.00	2.26	-1.00	-1.00	0.35	-1.00	-1.00	1.33
27.00	-1.00	-1.00	1.33	-1.00	-1.00	3.30	-1.00	-1.00	2.66
28.00	-1.00	-1.00	2.55	-1.00	-1.00	0.81	-1.00	-1.00	2.72
29.00	-1.00	-1.00	2.72	-1.00	-1.00	2.78	-1.00	-1.00	1.04
30.00	-1.00	-1.00	1.33	-1.00	-1.00	0.70	-1.00	-1.00	3.01
31.00	-1.00	-1.00	2.09	-1.00	-1.00	1.74	-1.00	-1.00	3.07
32.00	-1.00	-1.00	1.33	-1.00	-1.00	0.06	-1.00	-1.00	2.95
33.00	-1.00	-1.00	2.49	-1.00	-1.00	3.36	-1.00	-1.00	3.30
34.00	-1.00	-1.00	0.46	-1.00	-1.00	3.36	-1.00	-1.00	3.24
35.00	-1.00	-1.00	2.14	-1.00	-1.00	2.72	-1.00	-1.00	0.41
36.00	-1.00	-1.00	1.39	-1.00	-1.00	2.78	-1.00	-1.00	3.07
37.00	-1.00	-1.00	2.03	-1.00	-1.00	2.26	-1.00	-1.00	2.78
38.00	-1.00	-1.00	1.68	-1.00	-1.00	0.76	-1.00	-1.00	0.63
39.00	-1.00	-1.00	1.33	-1.00	-1.00	2.83	-1.00	-1.00	1.97
10.1.1.3	2.23	6122.55
10.1.1.6	2.09	6454.57
10.1.1.9	2.42	6060.69
