Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.470s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.29	-1.00	-1.00	3.13	-1.00	-1.00	1.51
12.00	-1.00	-1.00	1.97	-1.00	-1.00	3.01	-1.00	-1.00	2.20
13.00	-1.00	-1.00	2.09	-1.00	-1.00	3.65	-1.00	-1.00	3.13
14.00	-1.00	-1.00	2.26	-1.00	-1.00	1.85	-1.00	-1.00	1.97
15.00	-1.00	-1.00	0.52	-1.00	-1.00	2.03	-1.00	-1.00	2.66
16.00	-1.00	-1.00	2.90	-1.00	-1.00	1.74	-1.00	-1.00	2.66
17.00	-1.00	-1.00	2.61	-1.00	-1.00	1.51	-1.00	-1.00	3.13
18.00	-1.00	-1.00	1.04	-1.00	-1.00	0.75	-1.00	-1.00	0.52
19.00	-1.00	-1.00	1.74	-1.00	-1.00	1.68	-1.00	-1.00	2.20
20.00	-1.00	-1.00	1.27	-1.00	-1.00	1.28	-1.00	-1.00	1.10
21.00	-1.00	-1.00	1.58	-1.00	-1.00	0.11	-1.00	-1.00	1.74
22.00	-1.00	-1.00	1.66	-1.00	-1.00	1.27	-1.00	-1.00	0.17
23.00	-1.00	-1.00	0.52	-1.00	-1.00	2.37	-1.00	-1.00	0.41
24.00	-1.00	-1.00	2.61	-1.00	-1.00	0.41	-1.00	-1.00	1.04
25.00	-1.00	-1.00	2.90	-1.00	-1.00	0.52	-1.00	-1.00	2.90
26.00	-1.00	-1.00	1.74	-1.00	-1.00	2.55	-1.00	-1.00	3.01
27.00	-1.00	-1.00	2.08	-1.00	-1.00	2.78	-1.00	-1.00	3.13
28.00	-1.00	-1.00	2.95	-1.00	-1.00	1.22	-1.00	-1.00	1.97
29.00	-1.00	-1.00	0.64	-1.00	-1.00	1.04	-1.00	-1.00	1.56
30.00	-1.00	-1.00	2.20	-1.00	-1.00	3.71	-1.00	-1.00	1.91
31.00	-1.00	-1.00	3.07	-1.00	-1.00	0.98	-1.00	-1.00	1.91
32.00	-1.00	-1.00	3.07	-1.00	-1.00	2.09	-1.00	-1.00	1.97
33.00	-1.00	-1.00	3.24	-1.00	-1.00	1.74	-1.00	-1.00	2.37
34.00	-1.00	-1.00	2.43	-1.00	-1.00	3.53	-1.00	-1.00	2.78
35.00	-1.00	-1.00	1.80	-1.00	-1.00	1.74	-1.00	-1.00	0.58
36.00	-1.00	-1.00	0.41	-1.00	-1.00	1.56	-1.00	-1.00	2.03
37.00	-1.00	-1.00	2.95	-1.00	-1.00	1.80	-1.00	-1.00	1.62
38.00	-1.00	-1.00	0.75	-1.00	-1.00	0.64	-1.00	-1.00	2.49
39.00	-1.00	-1.00	1.27	-1.00	-1.00	0.93	-1.00	-1.00	3.59
10.1.1.6	1.98	2480.46
10.1.1.3	2.13	2522.96
10.1.1.9	2.22	2597.13
