Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  9001	  0
2 	  3	  4	  10	  16339	  0
6 	  5	  4	  10	  8402	  0
5 	  6	  4	  10	  11837	  0
9 	  8	  4	  10	  7508	  0
8 	  9	  4	  10	  14154	  0
8 	  7	  4	  10	  12018	  0
7 	  8	  4	  10	  11237	  0
5 	  4	  4	  10	  10168	  0
4 	  5	  4	  10	  9563	  0
2 	  1	  4	  10	  15097	  0
1 	  2	  4	  10	  12923	  0
1 	  2	  3	  6	  243	  1
8 	  9	  2	  10	  489	  1
2 	  3	  0	  7	  526	  1
7 	  8	  3	  6	  365	  1
8 	  9	  0	  7	  613	  1
4 	  5	  1	  6	  4	  1
7 	  8	  0	  7	  286	  1
2 	  3	  2	  10	  574	  1
1 	  2	  0	  7	  203	  1
3 	  2	  4	  7	  130	  1
9 	  8	  4	  7	  107	  1
9 	  8	  4	  6	  81	  1
3 	  2	  4	  6	  125	  1
7 	  8	  5	  10	  6	  1

 TotalReset Number= 16857
