Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.642s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.2	16.4
61	850.4	1057.76
62	1126.24	1164.16
63	1396.8	895.2
64	987.2	1020.16
65	561.44	1181.6
66	845.44	1200.8
67	922.4	1319.2
68	1156	963.68
69	1017.44	1021.12
70	1122.88	783.84
71	933.28	821.6
72	797.76	1096.32
73	829.6	1106.24
74	727.84	920.96
75	1261.6	1240.96
76	990.08	1256.32
77	1265.44	1068.48
78	770.72	948.48
79	874.56	1025.12
80	1149.92	752.64
81	974.08	1069.92
82	1020.96	1167.04
83	888.32	892.8
84	843.84	910.56
85	1042.24	735.04
86	1020.16	1015.04
87	1078.56	922.56
88	1235.52	1102.24
89	1057.44	1271.2
90	823.2	1084.48
91	848.64	1099.84
92	934.56	1086.56
93	928.48	1021.6
94	972.96	1329.28
95	1152.64	977.12
96	977.28	965.44
97	951.04	1137.28
98	846.24	1000.32
99	1116.32	738.88
100	746.72	1176.64
101	742.56	898.08
102	949.92	799.84
103	1179.2	804.48
104	958.56	740.8
105	945.92	878.24
106	1375.36	1055.2
107	1022.08	1189.12
108	1126.88	818.56
109	1211.36	1043.04
110	993.28	840.16
111	858.08	1143.84
112	1023.36	987.04
113	769.12	1194.4
114	853.92	1264.64
115	886.08	943.84
116	1150.88	1117.6
117	760.8	910.08
118	1206.56	975.68
119	854.56	833.92
120	1133.92	1326.72
avg	984.144	1021.9
delay	17.2354	15.9837
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=20e5', '--packetSize=2e2', '--tcp=0', '--RngRun=24'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
