Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.685s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	15	14.2
61	985.28	1341.6
62	1073.92	1092.32
63	824	1282.08
64	997.76	952.48
65	1015.04	1080.16
66	978.72	1029.6
67	1055.68	1117.6
68	851.68	926.4
69	1107.36	1270.72
70	1194.88	980
71	975.52	1064.96
72	1112.64	1173.92
73	1038.08	1038.24
74	1034.88	1055.52
75	1060.48	1035.52
76	1174.4	1092.8
77	984	997.44
78	981.6	964
79	936.32	990.08
80	1016.16	976.48
81	966.4	891.68
82	987.84	973.28
83	1020.32	1028.32
84	1050.56	1105.76
85	1123.36	1278.4
86	1035.36	1016.48
87	988	1069.28
88	1120.48	983.68
89	1006.4	1045.44
90	1028.16	944.64
91	941.92	933.6
92	1117.28	1097.28
93	1112.32	1017.28
94	1038.56	1218.24
95	1235.68	883.04
96	1010.88	974.08
97	977.92	998.08
98	994.08	1063.2
99	992.64	1071.52
100	1141.12	1153.76
101	1081.92	1097.6
102	1081.12	1042.56
103	938.4	938.4
104	812.32	1246.24
105	1329.44	918.72
106	1053.28	1174.24
107	956.8	977.6
108	1179.68	1088.8
109	965.76	940.64
110	1094.72	1215.52
111	1000.32	1149.44
112	1055.68	1217.92
113	949.12	995.68
114	977.92	983.68
115	1118.56	1026.24
116	945.28	1099.52
117	996.8	1052.16
118	1112	1151.36
119	1016.96	1034.88
120	916.8	868.32
avg	1031.18	1057.14
delay	223.471	410.025
loss	0.00164932	0.155885
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=2e2', '--tcp=0', '--RngRun=2'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
