Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.646s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.2	14.6
61	994.24	832.32
62	1087.2	1060.64
63	1060.8	884.16
64	1223.68	702.08
65	1023.2	731.36
66	958.08	1046.56
67	1296.8	992.32
68	815.04	829.28
69	1074.88	910.4
70	980.64	1126.72
71	1028.48	988.32
72	1256.64	1094.24
73	919.2	1299.68
74	848.96	744
75	971.2	1024.48
76	921.76	750.56
77	954.56	1322.56
78	721.92	984
79	794.4	911.2
80	924.48	1017.44
81	1229.6	870.72
82	1200.96	830.08
83	1313.92	1137.28
84	1256.16	870.72
85	653.28	1079.68
86	748	889.76
87	788.48	1193.28
88	1012	859.04
89	913.44	1210.56
90	1294.4	1275.2
91	1031.04	1062.4
92	971.84	916.64
93	988.32	1352.48
94	1039.52	1087.84
95	1130.72	908.48
96	957.6	999.04
97	961.12	1141.6
98	1253.76	955.52
99	880.32	1148.32
100	897.76	1108.48
101	808.8	1292.32
102	923.52	819.52
103	1028.96	901.76
104	989.44	1087.36
105	807.52	1151.36
106	886.56	864.64
107	926.72	1138.88
108	987.68	1293.44
109	1126.24	1063.36
110	905.28	932.64
111	514.72	1451.68
112	1003.36	1046.08
113	1056.96	759.68
114	977.12	1057.28
115	1273.12	749.6
116	1301.76	989.28
117	984	757.44
118	1009.12	1060.48
119	1207.84	1235.84
120	792.32	1125.92
avg	998.157	1015.47
delay	18.3966	19.0704
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=20e5', '--packetSize=2e2', '--tcp=0', '--RngRun=28'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
