Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.397s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	15.8	15.2
61	1186.4	1474.4
62	1248.32	1400.16
63	1480.8	1397.6
64	1667.04	1152.16
65	1144.32	1078.08
66	1402.24	1579.04
67	795.36	937.76
68	1191.04	1132.64
69	1199.84	1331.84
70	1424.16	1377.12
71	1426.08	2017.76
72	1445.76	1495.2
73	1142.88	1110.24
74	1403.2	1151.2
75	944	1258.08
76	1266.24	1125.6
77	767.04	1282.08
78	1535.04	1550.56
79	1337.28	1002.08
80	979.36	1105.44
81	1048.64	978.72
82	805.28	1066.72
83	1073.12	1577.76
84	1303.04	1662.4
85	1220.64	1219.68
86	1612.48	1001.44
87	1098.88	1468.32
88	1470.08	1177.76
89	1020.8	1390.56
90	1084.8	972
91	1538.08	1416.32
92	737.6	1232.96
93	1322.56	1429.92
94	847.68	1342.08
95	1274.24	932.8
96	1307.68	1586.08
97	1139.36	1243.84
98	921.12	1166.4
99	1120.96	1132.96
100	868.96	1376
101	1308.16	1170.56
102	1504.8	1180.32
103	1129.28	1475.36
104	1390.88	1505.6
105	1650.56	1472.32
106	1448.16	965.6
107	1342.4	1115.68
108	1327.36	1365.6
109	1123.84	1358.08
110	1034.72	1007.04
111	1296.16	1081.12
112	1396.32	1055.68
113	1459.68	1110.08
114	1114.56	1491.84
115	1000.32	1139.84
116	1331.52	1159.68
117	1113.6	645.44
118	1351.68	1046.08
119	1108.64	1591.04
120	1368.96	1203.52
(1,0)	(2,13994)	(3,0)	(4,10760)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1226.73	1257.9
delay	1.24571	1.39918
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=25e5', '--packetSize=2e2', '--tcp=0', '--RngRun=1'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
