Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.333s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	13.8	14.6	13.4	14.6
61	0	0	2032	1384
62	5176	2376	4032	0
63	3464	4304	4136	0
64	3048	3048	3040	2976
65	1712	2104	3320	5000
66	1400	4832	1032	4824
67	4544	3584	3832	144
68	3488	5000	3512	64
69	5184	2824	4080	0
70	4248	376	4232	3248
71	4536	2776	1984	2800
72	4520	1488	3696	2408
73	1640	6352	2352	1768
74	632	5376	5784	312
75	3056	2416	4560	1848
76	1912	3192	3096	3888
77	5936	256	1760	4192
78	1440	0	1512	0
79	0	584	256	1064
80	2968	792	2640	5624
81	3832	2464	616	2192
82	3456	2192	3240	3192
83	5024	0	2800	4296
84	3688	2088	5376	936
85	4856	1344	4848	1072
86	6136	2136	3840	0
87	200	3528	3192	5152
88	2040	1944	4152	3984
89	480	3536	2160	5928
90	3304	3320	3136	2320
91	3032	3024	3024	3016
92	5192	1784	416	4712
93	3368	2480	1544	4712
94	1600	2144	3384	2296
95	3816	3824	3816	648
96	3232	2008	3232	3648
97	2968	704	4240	4216
98	4936	3352	2280	1520
99	1712	0	1744	6344
100	1344	4728	120	1912
101	1360	1688	5632	3128
102	4128	5824	136	1984
103	0	3760	1256	5416
104	2096	1720	5184	2744
105	2576	5040	144	4352
106	1888	5608	712	1608
107	2112	3232	5568	1240
108	3152	3232	3888	1808
109	2320	4000	1944	3848
110	3104	2752	3112	3128
111	3552	3536	2000	3048
112	3024	3024	3040	3032
113	2728	4432	2184	2752
114	2488	2400	3112	4096
115	3184	1144	3896	3880
116	5656	1096	336	5016
117	2592	1736	2264	5336
118	6008	0	2224	0
119	1840	3760	2440	3752
120	4824	528	3440	3320
avg	3029.2	2613.2	2842.67	2785.47
delay	374.806	315.635	325.742	336.281
loss	0.101275	0.071938	0.0877974	0.0765907
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs3', '--datarate=6e6', '--RngRun=47'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
