Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.703s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	17.6	17.8	15	15.4	14	16.8	14.6	14.2	14.6	16	15.2	15
61	1622.4	0	1760	0	1094.4	1542.4	1660.8	0	1590.4	1516.8	1545.6	0
62	1932.8	0	1468.8	0	1782.4	1600	1616	0	1203.2	1475.2	1638.4	0
63	2144	0	1424	0	1488	1728	1244.8	0	972.8	1779.2	1801.6	0
64	1747.2	0	1081.6	0	1715.2	1398.4	1190.4	0	1846.4	1235.2	1116.8	0
65	1654.4	0	1376	0	1452.8	1174.4	1513.6	0	1468.8	1177.6	1609.6	0
66	1212.8	0	1660.8	0	1395.2	1539.2	1990.4	0	1292.8	1350.4	1459.2	0
67	1628.8	0	1785.6	0	1600	1222.4	1721.6	0	1280	1222.4	1446.4	0
68	1145.6	0	1209.6	0	1504	960	1459.2	0	1417.6	1177.6	1590.4	0
69	1347.2	0	876.8	0	1616	1283.2	1500.8	0	1078.4	1584	1497.6	0
70	1696	0	1446.4	0	1632	1040	1238.4	0	1452.8	1302.4	1337.6	0
71	1884.8	0	1504	0	1280	1132.8	1596.8	0	1388.8	1606.4	1465.6	0
72	1654.4	0	1366.4	0	1673.6	1315.2	1776	0	1532.8	1292.8	1062.4	0
73	1244.8	0	1340.8	0	1027.2	1318.4	1299.2	0	1596.8	1788.8	1676.8	0
74	1526.4	0	1388.8	0	1353.6	1299.2	1299.2	0	1520	1372.8	1264	0
75	1526.4	0	1126.4	0	1635.2	1280	1353.6	0	1392	1417.6	1398.4	0
76	1232	0	1152	0	1500.8	1363.2	1270.4	0	1513.6	1161.6	1484.8	0
77	1414.4	0	1072	0	1577.6	1203.2	1100.8	0	1376	1472	1651.2	0
78	1708.8	0	921.6	0	1372.8	1494.4	1427.2	0	1052.8	1360	1808	0
79	1820.8	0	1056	0	1363.2	1376	1145.6	0	1414.4	1488	1616	0
80	1625.6	0	1020.8	0	1296	1446.4	1494.4	0	1334.4	1340.8	1625.6	0
81	1289.6	0	1308.8	0	1667.2	1382.4	1260.8	0	1568	800	1462.4	0
82	1520	0	1606.4	0	1552	1052.8	1414.4	0	1702.4	1091.2	1324.8	0
83	1264	0	1251.2	0	1574.4	1004.8	1446.4	0	1606.4	976	1321.6	0
84	1382.4	0	1097.6	0	892.8	979.2	1968	0	1264	1369.6	1830.4	0
85	1331.2	0	1366.4	0	1334.4	1206.4	1868.8	0	1555.2	841.6	1513.6	0
86	1875.2	0	1312	0	1638.4	1104	1555.2	0	1360	1840	1212.8	0
87	1433.6	0	1414.4	0	1187.2	1593.6	1907.2	0	1616	1216	1542.4	0
88	1782.4	0	1366.4	0	1548.8	1267.2	1772.8	0	1344	1024	1532.8	0
89	1385.6	0	1616	0	1328	1273.6	1168	0	1648	1497.6	1667.2	0
90	1753.6	0	1696	0	1507.2	1436.8	1587.2	0	1212.8	1302.4	1500.8	0
avg	1559.57	0	1335.79	0	1453.01	1300.59	1494.93	0	1420.05	1336	1500.16	0
delay	502.549	0.325843	482.392	0.233766	499.176	482.453	483.041	0.802817	494.371	483.466	494.875	0.773333
loss	0.112255	0	0.0418848	0	0.128544	0.045509	0.04038	0	0.224822	0.0360046	0.219361	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs6', '--datarate=30e6', '--ratio=0.375', '--RngRun=28', '--locationFile=locationtxt/locationFile42e1.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
