Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.727s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	14	14	14.4	15.4	13.6	13.4	14.8	13	15.8	12.8	11	15.6
61	1760	0	1587.2	0	1667.2	1468.8	1385.6	0	1670.4	1654.4	1459.2	0
62	1728	0	1520	0	1491.2	1334.4	1408	0	1948.8	1702.4	1750.4	0
63	1571.2	0	1987.2	0	1433.6	2243.2	1996.8	0	1728	1542.4	1520	0
64	1817.6	0	2169.6	0	1766.4	2224	1676.8	0	1616	2025.6	1494.4	0
65	2195.2	0	1990.4	0	2160	1683.2	1308.8	0	1894.4	1648	1638.4	0
66	2051.2	0	1468.8	0	1616	1248	2035.2	0	1596.8	1644.8	1804.8	0
67	1654.4	0	1776	0	1596.8	1878.4	1926.4	0	1500.8	2009.6	1606.4	0
68	883.2	0	1443.2	0	1504	1916.8	1212.8	0	1504	1942.4	1536	0
69	1523.2	0	1491.2	0	1635.2	1456	1654.4	0	1452.8	1209.6	1638.4	0
70	2694.4	0	1958.4	0	1699.2	1596.8	1824	0	1641.6	1225.6	1568	0
71	1833.6	0	947.2	0	1219.2	1923.2	1536	0	2054.4	1555.2	2172.8	0
72	1145.6	0	1372.8	0	1756.8	1456	1920	0	1686.4	1606.4	1721.6	0
73	1772.8	0	1267.2	0	1408	1628.8	1798.4	0	1734.4	1344	1846.4	0
74	1193.6	0	1324.8	0	1737.6	1280	1868.8	0	1676.8	1552	1904	0
75	1523.2	0	1292.8	0	1212.8	1180.8	1680	0	1654.4	1308.8	1785.6	0
76	1363.2	0	889.6	0	1814.4	1452.8	1702.4	0	1609.6	1600	1363.2	0
77	1276.8	0	1936	0	1830.4	1894.4	2028.8	0	1920	1526.4	1862.4	0
78	1283.2	0	1379.2	0	1635.2	1619.2	1721.6	0	1628.8	1430.4	1664	0
79	1868.8	0	1808	0	1660.8	1539.2	1804.8	0	1513.6	1481.6	1555.2	0
80	1705.6	0	1667.2	0	1952	1584	1616	0	1590.4	1756.8	1702.4	0
81	1324.8	0	1942.4	0	1824	1273.6	1753.6	0	2304	1747.2	1584	0
82	1987.2	0	1235.2	0	1408	1606.4	2163.2	0	1523.2	1235.2	1443.2	0
83	1900.8	0	1494.4	0	1840	1110.4	1721.6	0	2147.2	1596.8	1641.6	0
84	1625.6	0	1747.2	0	1974.4	1340.8	1552	0	1385.6	1660.8	1830.4	0
85	985.6	0	1283.2	0	1513.6	1161.6	1891.2	0	1628.8	1952	1744	0
86	1689.6	0	1664	0	1884.8	1267.2	1696	0	1267.2	1161.6	1638.4	0
87	1548.8	0	1312	0	1545.6	1222.4	1654.4	0	2137.6	1660.8	1600	0
88	1782.4	0	1548.8	0	1513.6	1254.4	2096	0	1440	1792	1500.8	0
89	1267.2	0	1392	0	1497.6	1452.8	1782.4	0	1500.8	1564.8	1884.8	0
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs6', '--datarate=30e6', '--ratio=0.375', '--RngRun=39', '--locationFile=locationtxt/locationFile42e1.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
