Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.293s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	14	15.6	16.8	14.6	17.4	16.2	14	17.2	15.8	13.4	15.6	12.4
61	473.6	550.4	838.4	0	617.6	361.6	476.8	569.6	665.6	694.4	848	748.8
62	489.6	358.4	454.4	0	787.2	489.6	764.8	828.8	476.8	355.2	886.4	249.6
63	393.6	304	214.4	0	662.4	505.6	323.2	396.8	448	403.2	470.4	521.6
64	428.8	528	435.2	0	601.6	464	310.4	352	297.6	380.8	627.2	480
65	288	496	508.8	0	624	585.6	464	432	598.4	406.4	448	339.2
66	643.2	595.2	441.6	0	492.8	515.2	713.6	441.6	457.6	684.8	342.4	259.2
67	467.2	304	585.6	0	540.8	387.2	579.2	496	377.6	294.4	992	457.6
68	608	534.4	531.2	0	502.4	614.4	508.8	464	662.4	768	310.4	332.8
69	560	412.8	172.8	0	358.4	649.6	451.2	470.4	537.6	326.4	553.6	614.4
70	294.4	268.8	448	0	320	252.8	448	489.6	438.4	508.8	348.8	716.8
71	515.2	752	646.4	0	688	380.8	851.2	444.8	451.2	524.8	726.4	688
72	531.2	393.6	576	0	361.6	348.8	700.8	684.8	275.2	364.8	521.6	473.6
73	537.6	787.2	492.8	0	419.2	371.2	416	403.2	640	688	640	384
74	576	448	646.4	0	505.6	700.8	780.8	505.6	182.4	268.8	560	556.8
75	620.8	473.6	454.4	0	256	262.4	713.6	512	720	720	297.6	460.8
76	419.2	454.4	515.2	0	425.6	246.4	499.2	320	742.4	438.4	700.8	684.8
77	585.6	432	739.2	0	585.6	620.8	553.6	438.4	684.8	352	534.4	499.2
78	646.4	643.2	697.6	0	355.2	358.4	774.4	515.2	582.4	576	294.4	489.6
79	444.8	579.2	630.4	0	451.2	540.8	582.4	412.8	540.8	396.8	390.4	489.6
80	553.6	377.6	528	0	444.8	521.6	428.8	572.8	428.8	281.6	707.2	700.8
81	467.2	435.2	620.8	0	508.8	390.4	540.8	614.4	739.2	428.8	508.8	566.4
82	646.4	518.4	569.6	0	326.4	528	377.6	284.8	496	579.2	505.6	643.2
83	512	419.2	556.8	0	470.4	422.4	454.4	668.8	480	428.8	448	470.4
84	412.8	300.8	320	0	627.2	640	470.4	614.4	464	422.4	592	604.8
85	492.8	652.8	700.8	0	457.6	761.6	208	380.8	512	659.2	323.2	355.2
86	681.6	470.4	560	0	473.6	428.8	652.8	659.2	544	374.4	492.8	707.2
87	755.2	489.6	454.4	0	547.2	326.4	400	569.6	883.2	576	534.4	553.6
88	550.4	416	441.6	0	566.4	534.4	444.8	531.2	569.6	582.4	457.6	662.4
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile42c.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
