Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.333s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.6	17	16.6	16	15	17.4	12.6	13.4	17.8	14.8	15	12
61	588.8	752	476.8	0	636.8	720	556.8	707.2	534.4	486.4	739.2	787.2
62	684.8	412.8	435.2	0	566.4	524.8	761.6	915.2	704	624	790.4	704
63	681.6	684.8	595.2	0	470.4	787.2	460.8	380.8	742.4	508.8	742.4	598.4
64	563.2	598.4	659.2	0	576	390.4	704	617.6	515.2	400	761.6	563.2
65	483.2	512	486.4	0	576	553.6	470.4	534.4	640	553.6	569.6	441.6
66	752	563.2	528	0	460.8	464	390.4	742.4	508.8	668.8	227.2	323.2
67	396.8	531.2	825.6	0	428.8	710.4	486.4	400	579.2	630.4	700.8	832
68	361.6	528	348.8	0	403.2	796.8	851.2	601.6	713.6	403.2	684.8	544
69	627.2	441.6	534.4	0	483.2	556.8	656	476.8	604.8	630.4	659.2	505.6
70	537.6	537.6	480	0	441.6	688	723.2	224	684.8	825.6	441.6	579.2
71	528	620.8	675.2	0	329.6	352	508.8	678.4	489.6	396.8	502.4	809.6
72	569.6	406.4	592	0	512	553.6	675.2	665.6	745.6	592	390.4	646.4
73	611.2	841.6	601.6	0	595.2	396.8	304	336	684.8	694.4	889.6	758.4
74	556.8	787.2	470.4	0	563.2	707.2	608	918.4	435.2	643.2	550.4	569.6
75	732.8	476.8	454.4	0	508.8	486.4	614.4	556.8	528	435.2	412.8	582.4
76	592	684.8	659.2	0	272	284.8	313.6	214.4	793.6	265.6	697.6	697.6
77	553.6	368	576	0	553.6	585.6	576	860.8	531.2	390.4	486.4	384
78	636.8	451.2	633.6	0	652.8	867.2	505.6	483.2	342.4	332.8	720	726.4
79	806.4	790.4	371.2	0	467.2	707.2	633.6	492.8	745.6	745.6	643.2	316.8
80	473.6	924.8	582.4	0	483.2	672	796.8	390.4	640	604.8	486.4	374.4
81	739.2	448	694.4	0	662.4	326.4	707.2	649.6	310.4	470.4	659.2	604.8
82	665.6	704	457.6	0	646.4	697.6	492.8	630.4	380.8	364.8	537.6	483.2
83	694.4	832	742.4	0	512	755.2	768	598.4	848	614.4	700.8	624
84	707.2	716.8	761.6	0	470.4	486.4	649.6	512	675.2	1017.6	608	550.4
85	569.6	499.2	691.2	0	572.8	540.8	544	720	608	672	630.4	768
86	704	739.2	675.2	0	480	396.8	547.2	704	528	496	646.4	915.2
87	611.2	560	761.6	0	928	630.4	531.2	665.6	310.4	361.6	758.4	534.4
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=1', '--locationFile=locationtxt/locationFile42c.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
