Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.730s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	16.2	13.2	15	13.8	15.4	15	14.6	15.2	13.4	14.4	15.6	14.6
61	521.6	867.2	352	0	598.4	675.2	748.8	534.4	585.6	636.8	556.8	720
62	931.2	713.6	566.4	0	633.6	713.6	851.2	518.4	412.8	758.4	656	707.2
63	652.8	614.4	716.8	0	828.8	700.8	675.2	608	825.6	688	905.6	707.2
64	729.6	822.4	707.2	0	704	614.4	803.2	668.8	614.4	800	745.6	643.2
65	761.6	899.2	780.8	0	470.4	576	585.6	640	448	723.2	636.8	816
66	588.8	832	563.2	0	745.6	528	956.8	457.6	480	832	870.4	521.6
67	700.8	652.8	601.6	0	569.6	480	704	489.6	678.4	512	803.2	646.4
68	572.8	531.2	553.6	0	665.6	707.2	694.4	819.2	678.4	499.2	806.4	700.8
69	787.2	422.4	710.4	0	489.6	636.8	800	988.8	992	732.8	761.6	486.4
70	659.2	739.2	700.8	0	764.8	713.6	787.2	624	752	668.8	438.4	531.2
71	646.4	572.8	988.8	0	659.2	496	726.4	454.4	630.4	774.4	704	624
72	358.4	729.6	931.2	0	739.2	499.2	915.2	662.4	764.8	787.2	796.8	643.2
73	736	572.8	784	0	905.6	608	710.4	755.2	694.4	518.4	787.2	611.2
74	832	496	774.4	0	588.8	726.4	774.4	704	550.4	659.2	598.4	624
75	876.8	492.8	624	0	729.6	694.4	681.6	492.8	716.8	729.6	649.6	556.8
76	601.6	499.2	707.2	0	550.4	956.8	582.4	499.2	633.6	656	604.8	854.4
77	921.6	921.6	691.2	0	771.2	627.2	496	518.4	720	646.4	742.4	531.2
78	630.4	713.6	883.2	0	832	659.2	483.2	771.2	556.8	723.2	716.8	544
79	688	710.4	710.4	0	652.8	656	572.8	470.4	768	780.8	592	547.2
80	646.4	787.2	556.8	0	771.2	665.6	748.8	784	505.6	656	380.8	732.8
81	896	617.6	713.6	0	588.8	614.4	451.2	662.4	624	780.8	643.2	784
82	624	764.8	636.8	0	467.2	534.4	764.8	528	752	601.6	521.6	646.4
83	492.8	547.2	774.4	0	828.8	892.8	480	812.8	816	710.4	470.4	732.8
84	684.8	630.4	553.6	0	643.2	483.2	764.8	665.6	643.2	585.6	768	764.8
85	812.8	630.4	547.2	0	662.4	694.4	854.4	688	576	630.4	697.6	454.4
86	563.2	707.2	633.6	0	505.6	678.4	873.6	569.6	809.6	620.8	816	764.8
87	585.6	585.6	864	0	668.8	624	822.4	656	713.6	608	582.4	464
88	841.6	867.2	521.6	0	726.4	777.6	659.2	518.4	803.2	790.4	659.2	620.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=31', '--locationFile=locationtxt/locationFile42c.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
