Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.779s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	11	16.2	12.4	12.8	14.4	14.8	17.4	13.8	13.8	13	16	17.8
61	620.8	454.4	1200	0	640	825.6	745.6	710.4	966.4	1024	806.4	416
62	620.8	777.6	880	0	681.6	595.2	812.8	617.6	745.6	726.4	870.4	499.2
63	873.6	697.6	534.4	0	560	560	457.6	368	854.4	672	736	697.6
64	646.4	649.6	707.2	0	409.6	521.6	636.8	688	617.6	768	694.4	566.4
65	704	697.6	691.2	0	726.4	515.2	598.4	454.4	499.2	547.2	550.4	640
66	768	652.8	624	0	579.2	675.2	803.2	521.6	553.6	387.2	777.6	659.2
67	566.4	758.4	793.6	0	646.4	368	633.6	390.4	601.6	755.2	848	540.8
68	700.8	582.4	556.8	0	796.8	560	649.6	598.4	732.8	608	566.4	432
69	588.8	665.6	540.8	0	614.4	339.2	633.6	697.6	611.2	579.2	560	428.8
70	812.8	678.4	524.8	0	556.8	553.6	489.6	704	483.2	518.4	812.8	710.4
71	777.6	665.6	675.2	0	451.2	604.8	512	745.6	470.4	566.4	412.8	902.4
72	668.8	812.8	627.2	0	550.4	595.2	544	627.2	688	636.8	640	553.6
73	675.2	873.6	547.2	0	624	406.4	758.4	652.8	675.2	553.6	700.8	707.2
74	652.8	819.2	403.2	0	585.6	614.4	652.8	672	723.2	720	633.6	512
75	601.6	716.8	921.6	0	550.4	691.2	569.6	582.4	604.8	732.8	630.4	614.4
76	755.2	608	425.6	0	643.2	659.2	560	540.8	547.2	892.8	633.6	624
77	729.6	630.4	716.8	0	739.2	432	566.4	419.2	553.6	483.2	876.8	544
78	633.6	569.6	620.8	0	451.2	640	576	531.2	790.4	451.2	566.4	742.4
79	659.2	569.6	582.4	0	592	560	828.8	374.4	627.2	406.4	643.2	694.4
80	636.8	854.4	496	0	876.8	483.2	595.2	496	748.8	592	700.8	691.2
81	758.4	486.4	608	0	432	531.2	521.6	784	528	624	547.2	764.8
82	822.4	934.4	588.8	0	662.4	416	582.4	572.8	537.6	547.2	547.2	643.2
83	476.8	694.4	656	0	736	326.4	726.4	720	499.2	441.6	502.4	665.6
84	710.4	704	531.2	0	390.4	499.2	649.6	726.4	572.8	544	604.8	464
85	793.6	566.4	323.2	0	825.6	476.8	720	665.6	748.8	259.2	585.6	630.4
86	678.4	566.4	505.6	0	595.2	537.6	425.6	489.6	585.6	604.8	768	745.6
87	435.2	499.2	649.6	0	662.4	665.6	768	499.2	809.6	467.2	672	566.4
88	649.6	592	508.8	0	601.6	572.8	643.2	665.6	569.6	428.8	748.8	537.6
89	716.8	467.2	512	0	585.6	454.4	576	566.4	640	566.4	640	627.2
90	518.4	572.8	550.4	0	617.6	457.6	483.2	531.2	624	563.2	576	716.8
avg	675.093	660.587	616.747	0	612.8	537.92	624	587.093	640.32	588.907	661.76	617.92
delay	510.961	515.685	495.029	0.296875	504.916	542.78	503.701	498.797	496.871	520.774	510.483	530.118
loss	0.500816	0.548148	0.189964	0	0.554608	0.454006	0.59472	0.198502	0.184433	0.634945	0.597796	0.594059
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=21', '--locationFile=locationtxt/locationFile42c.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
