Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  2649	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1914	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  2141	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2591	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1660	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1845	  0
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  3691	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  2450	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  2146	  0
9 	  10	  0	  2	  100	  1
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  3564	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  2116	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1990	  0
1 	  2	  0	  2	  100	  1
5 	  6	  0	  2	  113	  1
13 	  14	  0	  2	  141	  1
1 	  2	  3	  6	  30	  1
1 	  2	  0	  7	  16	  1
11 	  12	  2	  10	  36	  1
10 	  11	  2	  10	  9	  1
11 	  12	  0	  7	  30	  1
3 	  4	  2	  10	  30	  1
7 	  8	  1	  10	  47	  1
14 	  15	  0	  7	  4	  1
13 	  14	  3	  6	  4	  1
3 	  4	  1	  10	  22	  1
6 	  7	  0	  7	  17	  1
14 	  15	  2	  10	  6	  1
7 	  8	  2	  10	  23	  1
11 	  12	  1	  10	  47	  1
3 	  4	  0	  7	  51	  1
10 	  11	  3	  6	  9	  1
9 	  10	  3	  6	  6	  1
2 	  3	  3	  6	  22	  1
9 	  10	  0	  7	  4	  1
9 	  10	  1	  4	  37	  1
1 	  2	  1	  4	  9	  1
15 	  16	  1	  10	  37	  1
2 	  3	  0	  7	  4	  1
5 	  6	  1	  4	  57	  1
10 	  11	  0	  7	  4	  1
6 	  7	  3	  6	  20	  1
5 	  6	  0	  7	  4	  1
13 	  14	  1	  4	  10	  1
13 	  14	  0	  7	  1	  1
15 	  16	  0	  7	  28	  1
14 	  15	  3	  6	  8	  1
7 	  8	  0	  7	  12	  1
15 	  16	  2	  10	  22	  1
5 	  6	  3	  6	  9	  1

 TotalReset Number= 15170
