Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  11248	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  9126	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  10886	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  8511	  0
2 	  3	  4	  10	  2	  1
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  10497	  0
2 	  3	  4	  7	  1	  1
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  8072	  0
2 	  3	  0	  7	  314	  1
8 	  9	  0	  7	  244	  1
8 	  9	  2	  10	  130	  1
2 	  3	  2	  10	  395	  1
1 	  2	  0	  7	  63	  1
7 	  8	  3	  6	  195	  1
7 	  8	  0	  7	  105	  1
1 	  2	  3	  6	  153	  1

 TotalReset Number= 12908
