Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  13096	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  10543	  0
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  9609	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  7668	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  10448	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  8418	  0
7 	  8	  3	  6	  143	  1
8 	  9	  0	  7	  467	  1
7 	  8	  0	  7	  117	  1
2 	  3	  0	  7	  261	  1
1 	  2	  3	  6	  323	  1
1 	  2	  0	  7	  132	  1
2 	  3	  2	  10	  191	  1
8 	  9	  2	  10	  527	  1

 TotalReset Number= 13083
