Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  10226	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  8022	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  12022	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  9295	  0
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  11544	  0
2 	  3	  4	  7	  1	  1
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  8971	  0
2 	  3	  0	  7	  414	  1
7 	  8	  3	  6	  258	  1
1 	  2	  0	  7	  60	  1
7 	  8	  0	  7	  96	  1
2 	  3	  2	  10	  231	  1
8 	  9	  2	  10	  229	  1
1 	  2	  3	  6	  190	  1
8 	  9	  0	  7	  384	  1

 TotalReset Number= 13650
