Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  10131	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  7836	  0
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  11684	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  9550	  0
2 	  3	  2	  10	  312	  1
2 	  3	  0	  7	  278	  1
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  9450	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  7500	  0
8 	  9	  2	  10	  245	  1
7 	  8	  3	  6	  249	  1
1 	  2	  0	  7	  97	  1
7 	  8	  0	  7	  80	  1
8 	  9	  0	  7	  416	  1
1 	  2	  3	  6	  101	  1
4 	  5	  1	  6	  3	  1
7 	  8	  5	  10	  10	  1

 TotalReset Number= 12667
