Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  11092	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  9996	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  8872	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  7082	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  10680	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  8723	  0
8 	  9	  2	  10	  166	  1
1 	  2	  3	  6	  105	  1
8 	  9	  0	  7	  261	  1
7 	  8	  0	  7	  118	  1
1 	  2	  0	  7	  103	  1
7 	  8	  3	  6	  189	  1
2 	  3	  0	  7	  119	  1
2 	  3	  2	  10	  437	  1

 TotalReset Number= 13568
