Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  3006	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1726	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  1740	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2296	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1573	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1489	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2646	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1806	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1872	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  3238	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  1929	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1860	  0
5 	  6	  0	  2	  96	  1
13 	  14	  1	  4	  12	  1
9 	  10	  1	  4	  21	  1
15 	  16	  1	  10	  19	  1
9 	  10	  0	  2	  101	  1
13 	  14	  0	  2	  112	  1
1 	  2	  0	  2	  108	  1
7 	  8	  1	  10	  32	  1
11 	  12	  1	  10	  16	  1
1 	  2	  0	  7	  16	  1
3 	  4	  2	  10	  12	  1
10 	  11	  0	  7	  6	  1
11 	  12	  2	  10	  3	  1
2 	  3	  0	  7	  9	  1
11 	  12	  0	  7	  26	  1
10 	  11	  3	  6	  8	  1
3 	  4	  0	  7	  38	  1
2 	  3	  3	  6	  12	  1
9 	  10	  3	  6	  4	  1
9 	  10	  0	  7	  8	  1
7 	  8	  0	  7	  5	  1
15 	  16	  0	  7	  4	  1
15 	  16	  2	  10	  5	  1
6 	  7	  3	  6	  9	  1
5 	  6	  3	  6	  4	  1
13 	  14	  0	  7	  4	  1
7 	  8	  2	  10	  3	  1
13 	  14	  3	  6	  4	  1
1 	  2	  3	  6	  4	  1
1 	  2	  1	  4	  4	  1

 TotalReset Number= 15087
