Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  9917	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  7764	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  10849	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  8886	  0
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  11781	  0
8 	  7	  4	  10	  10	  0
7 	  8	  3	  6	  133	  1
7 	  8	  4	  10	  9161	  0
2 	  3	  2	  10	  142	  1
2 	  3	  0	  7	  407	  1
1 	  2	  0	  7	  96	  1
1 	  2	  3	  6	  139	  1
8 	  9	  2	  10	  304	  1
8 	  9	  0	  7	  279	  1
7 	  8	  0	  7	  85	  1

 TotalReset Number= 13221
