Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.432s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	3.24	-1.00	-1.00	2.06	-1.00	-1.00	1.47
12.00	-1.00	-1.00	1.12	-1.00	-1.00	1.88	-1.00	-1.00	2.12
13.00	-1.00	-1.00	1.83	-1.00	-1.00	2.71	-1.00	-1.00	1.83
14.00	-1.00	-1.00	2.06	-1.00	-1.00	2.18	-1.00	-1.00	0.82
15.00	-1.00	-1.00	2.24	-1.00	-1.00	2.41	-1.00	-1.00	2.41
16.00	-1.00	-1.00	2.06	-1.00	-1.00	0.53	-1.00	-1.00	2.12
17.00	-1.00	-1.00	2.89	-1.00	-1.00	1.47	-1.00	-1.00	0.65
18.00	-1.00	-1.00	1.00	-1.00	-1.00	2.18	-1.00	-1.00	0.29
19.00	-1.00	-1.00	1.53	-1.00	-1.00	0.71	-1.00	-1.00	0.88
20.00	-1.00	-1.00	2.59	-1.00	-1.00	2.06	-1.00	-1.00	3.89
21.00	-1.00	-1.00	3.24	-1.00	-1.00	0.71	-1.00	-1.00	0.59
22.00	-1.00	-1.00	1.83	-1.00	-1.00	1.41	-1.00	-1.00	3.30
23.00	-1.00	-1.00	2.89	-1.00	-1.00	2.71	-1.00	-1.00	0.53
24.00	-1.00	-1.00	1.53	-1.00	-1.00	2.89	-1.00	-1.00	2.83
25.00	-1.00	-1.00	2.18	-1.00	-1.00	1.41	-1.00	-1.00	1.35
26.00	-1.00	-1.00	2.77	-1.00	-1.00	2.12	-1.00	-1.00	0.88
27.00	-1.00	-1.00	2.65	-1.00	-1.00	1.83	-1.00	-1.00	0.29
28.00	-1.00	-1.00	0.35	-1.00	-1.00	1.35	-1.00	-1.00	0.59
29.00	-1.00	-1.00	2.12	-1.00	-1.00	0.65	-1.00	-1.00	3.36
30.00	-1.00	-1.00	1.59	-1.00	-1.00	2.24	-1.00	-1.00	2.36
31.00	-1.00	-1.00	1.00	-1.00	-1.00	2.18	-1.00	-1.00	2.24
32.00	-1.00	-1.00	2.06	-1.00	-1.00	2.36	-1.00	-1.00	2.77
33.00	-1.00	-1.00	2.71	-1.00	-1.00	1.35	-1.00	-1.00	1.59
34.00	-1.00	-1.00	0.53	-1.00	-1.00	1.47	-1.00	-1.00	1.30
35.00	-1.00	-1.00	1.88	-1.00	-1.00	1.35	-1.00	-1.00	2.36
36.00	-1.00	-1.00	2.18	-1.00	-1.00	2.41	-1.00	-1.00	2.94
37.00	-1.00	-1.00	2.36	-1.00	-1.00	1.65	-1.00	-1.00	1.18
38.00	-1.00	-1.00	1.65	-1.00	-1.00	3.24	-1.00	-1.00	1.12
39.00	-1.00	-1.00	3.65	-1.00	-1.00	2.71	-1.00	-1.00	1.83
10.1.1.6	1.88	3843.18
10.1.1.3	2.08	4572.59
10.1.1.9	1.76	4312.15
