Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  3497	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  3144	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1912	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  3424	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  3211	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1825	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2457	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1741	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1644	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2670	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1640	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  1856	  0
5 	  6	  0	  2	  140	  1
1 	  2	  0	  2	  124	  1
13 	  14	  0	  2	  124	  1
15 	  16	  1	  10	  15	  1
14 	  15	  0	  7	  10	  1
5 	  6	  3	  6	  16	  1
14 	  15	  2	  10	  6	  1
11 	  12	  2	  10	  15	  1
9 	  10	  1	  4	  12	  1
15 	  16	  0	  7	  1	  1
7 	  8	  1	  10	  34	  1
14 	  15	  3	  6	  38	  1
7 	  8	  2	  10	  38	  1
9 	  10	  0	  2	  112	  1
1 	  2	  1	  4	  14	  1
11 	  12	  1	  10	  11	  1
2 	  3	  3	  6	  28	  1
10 	  11	  0	  7	  10	  1
2 	  3	  0	  7	  20	  1
2 	  3	  2	  10	  5	  1
9 	  10	  0	  7	  4	  1
3 	  4	  2	  10	  1	  1
10 	  11	  2	  10	  9	  1
1 	  2	  3	  6	  5	  1
1 	  2	  0	  7	  8	  1
15 	  16	  2	  10	  10	  1
6 	  7	  3	  6	  6	  1
5 	  6	  1	  4	  13	  1
3 	  4	  0	  7	  13	  1
7 	  8	  0	  7	  8	  1
10 	  11	  3	  6	  2	  1
3 	  4	  1	  10	  1	  1
11 	  12	  0	  7	  8	  1
5 	  6	  0	  7	  6	  1

 TotalReset Number= 15471
