Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2664	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1959	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  2031	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  2910	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1945	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  1941	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  3174	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  1823	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1641	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2652	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1646	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1599	  0
13 	  14	  0	  2	  128	  1
9 	  10	  0	  2	  112	  1
1 	  2	  0	  2	  152	  1
11 	  12	  2	  10	  8	  1
7 	  8	  2	  10	  21	  1
5 	  6	  0	  2	  112	  1
11 	  12	  1	  10	  17	  1
7 	  8	  1	  10	  16	  1
15 	  16	  1	  10	  6	  1
13 	  14	  1	  4	  25	  1
3 	  4	  2	  10	  55	  1
10 	  11	  3	  6	  26	  1
1 	  2	  3	  6	  12	  1
10 	  11	  0	  7	  9	  1
3 	  4	  1	  10	  8	  1
9 	  10	  1	  4	  4	  1
9 	  10	  3	  6	  28	  1
9 	  10	  0	  7	  8	  1
2 	  3	  0	  7	  5	  1
10 	  11	  2	  10	  5	  1
15 	  16	  0	  7	  54	  1
7 	  8	  0	  7	  16	  1
6 	  7	  3	  6	  6	  1
6 	  7	  2	  10	  8	  1
5 	  6	  1	  4	  13	  1
15 	  16	  2	  10	  10	  1
14 	  15	  3	  6	  12	  1
5 	  6	  0	  7	  4	  1
13 	  14	  0	  7	  2	  1
3 	  4	  0	  7	  9	  1
5 	  6	  3	  6	  4	  1
14 	  15	  0	  7	  1	  1
13 	  14	  3	  6	  8	  1

 TotalReset Number= 15735
