Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  12393	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  9868	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  10605	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  8416	  0
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  10167	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  8222	  0
2 	  3	  0	  7	  319	  1
2 	  3	  2	  10	  177	  1
1 	  2	  0	  7	  50	  1
7 	  8	  0	  7	  86	  1
8 	  9	  2	  10	  201	  1
8 	  9	  0	  7	  179	  1
1 	  2	  3	  6	  138	  1
7 	  8	  3	  6	  123	  1

 TotalReset Number= 12449
