Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.616s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	16.4	13.6	14.6	15
61	4128	4128	4128	4128
62	4136	4128	4128	4144
63	4136	4144	4128	4128
64	4120	4112	4128	4128
65	4120	4128	4128	4120
66	4144	4144	4128	4136
67	4128	4128	4144	4136
68	4128	4128	4128	4120
69	4128	4128	4120	4128
70	4128	4128	4136	4128
71	4128	4128	4112	4128
72	4128	4128	4144	4136
73	4144	4136	4128	4136
74	4128	4136	4128	4128
75	4144	4144	4144	4144
76	4112	4112	4128	4112
77	4120	4120	4120	4120
78	4144	4128	4128	4152
79	4136	4152	4152	4128
80	4128	4128	4120	4128
81	4120	4120	4112	4120
82	4128	4128	4144	4128
83	4128	4128	4128	4152
84	4144	4128	4128	4120
85	4128	4128	4128	4128
86	4120	4128	4128	4128
87	4120	4128	4120	4112
88	4128	4120	4120	4128
89	4120	4120	4128	4128
90	4136	4144	4128	4128
91	4128	4128	4136	4128
92	4144	4136	4136	4144
93	4128	4136	4144	4144
94	4136	4128	4128	4128
95	4120	4128	4128	4128
96	4128	4128	4104	4112
97	4128	4128	4136	4128
98	4120	4120	4136	4144
99	4152	4152	4136	4128
100	4144	4144	4160	4152
101	4128	4128	4112	4120
102	4128	4128	4144	4144
103	4128	4128	4112	4112
104	4128	4128	4144	4128
105	4120	4120	4120	4136
106	4144	4128	4128	4136
107	4136	4128	4128	4128
108	4104	4120	4112	4104
109	4128	4120	4128	4128
110	4120	4128	4128	4128
111	4128	4128	4128	4128
112	4128	4128	4128	4128
113	4128	4128	4128	4128
114	4136	4144	4128	4128
115	4128	4112	4128	4128
116	4128	4128	4120	4128
117	4104	4120	4128	4112
118	4128	4112	4112	4120
119	4112	4128	4128	4120
120	4128	4128	4128	4120
avg	4128.67	4128.67	4128.67	4128.67
delay	1802.28	1790.69	1800.27	1787.58
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs7', '--datarate=9e6', '--RngRun=14'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
