Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.715s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	15	16.6	16	13.6	14.8	13.6	15	18.6	16.4	14.4	12.8	14.8
61	832	0	0	0	384	412.8	598.4	844.8	710.4	668.8	748.8	1017.6
62	617.6	0	0	0	553.6	505.6	585.6	393.6	873.6	937.6	1017.6	617.6
63	649.6	0	0	0	912	563.2	704	873.6	512	553.6	656	656
64	704	0	0	0	416	268.8	588.8	508.8	467.2	476.8	867.2	713.6
65	668.8	0	0	0	540.8	812.8	611.2	742.4	736	636.8	480	736
66	643.2	0	0	0	905.6	864	473.6	300.8	384	345.6	428.8	556.8
67	640	0	0	0	912	678.4	947.2	454.4	812.8	617.6	368	265.6
68	672	0	0	0	393.6	358.4	691.2	537.6	611.2	486.4	707.2	1152
69	416	0	0	0	624	540.8	524.8	595.2	636.8	499.2	435.2	553.6
70	937.6	0	0	0	630.4	496	630.4	844.8	675.2	630.4	534.4	524.8
71	470.4	0	0	0	374.4	620.8	678.4	681.6	470.4	729.6	748.8	620.8
72	752	0	0	0	598.4	598.4	624	784	668.8	601.6	563.2	467.2
73	825.6	0	0	0	419.2	537.6	572.8	496	521.6	348.8	604.8	566.4
74	489.6	0	0	0	892.8	496	540.8	713.6	524.8	601.6	652.8	848
75	672	0	0	0	518.4	652.8	848	736	723.2	643.2	496	553.6
76	684.8	0	0	0	544	345.6	713.6	457.6	483.2	668.8	627.2	691.2
77	515.2	0	0	0	464	681.6	512	592	464	403.2	659.2	614.4
78	419.2	0	0	0	563.2	707.2	460.8	457.6	748.8	774.4	352	432
79	710.4	0	0	0	569.6	595.2	697.6	505.6	601.6	441.6	595.2	339.2
80	550.4	0	0	0	550.4	636.8	496	739.2	425.6	380.8	508.8	803.2
81	492.8	0	0	0	582.4	569.6	835.2	502.4	969.6	566.4	710.4	662.4
82	492.8	0	0	0	899.2	627.2	499.2	870.4	614.4	448	857.6	761.6
83	736	0	0	0	537.6	377.6	806.4	579.2	368	416	592	601.6
84	553.6	0	0	0	662.4	787.2	620.8	611.2	566.4	684.8	684.8	700.8
85	608	0	0	0	508.8	540.8	723.2	915.2	476.8	304	534.4	348.8
86	595.2	0	0	0	582.4	764.8	739.2	611.2	396.8	236.8	656	870.4
87	809.6	0	0	0	755.2	531.2	675.2	588.8	713.6	784	620.8	476.8
88	553.6	0	0	0	537.6	531.2	400	528	288	444.8	601.6	556.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=20', '--locationFile=locationtxt/locationFile42a.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
