Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.770s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	14.6	16.2	14.4	14.4	14.2	14.4	15.2	15.2	15.4	16.8	16.2	14.2
61	876.8	0	0	0	633.6	489.6	627.2	704	640	640	636.8	499.2
62	435.2	0	0	0	371.2	384	982.4	985.6	892.8	662.4	588.8	876.8
63	576	0	0	0	492.8	310.4	400	601.6	473.6	368	473.6	400
64	470.4	0	0	0	307.2	195.2	640	643.2	588.8	563.2	524.8	652.8
65	560	0	0	0	464	364.8	521.6	710.4	588.8	460.8	473.6	412.8
66	640	0	0	0	604.8	307.2	464	521.6	425.6	483.2	556.8	611.2
67	457.6	0	0	0	713.6	406.4	236.8	204.8	492.8	550.4	537.6	624
68	451.2	0	0	0	601.6	240	713.6	611.2	480	748.8	505.6	361.6
69	425.6	0	0	0	528	416	579.2	566.4	560	486.4	512	377.6
70	396.8	0	0	0	547.2	604.8	704	457.6	246.4	320	444.8	643.2
71	617.6	0	0	0	460.8	368	521.6	422.4	784	812.8	358.4	227.2
72	412.8	0	0	0	358.4	460.8	563.2	348.8	304	464	521.6	649.6
73	595.2	0	0	0	374.4	409.6	691.2	675.2	486.4	560	489.6	483.2
74	732.8	0	0	0	720	515.2	736	499.2	352	620.8	633.6	432
75	518.4	0	0	0	611.2	512	582.4	252.8	540.8	515.2	352	352
76	566.4	0	0	0	684.8	348.8	908.8	406.4	572.8	387.2	924.8	627.2
77	560	0	0	0	553.6	438.4	323.2	656	633.6	688	457.6	614.4
78	656	0	0	0	489.6	473.6	592	556.8	390.4	620.8	556.8	467.2
79	633.6	0	0	0	425.6	278.4	662.4	608	774.4	518.4	627.2	524.8
80	502.4	0	0	0	633.6	329.6	348.8	419.2	400	473.6	521.6	553.6
81	560	0	0	0	528	489.6	691.2	380.8	499.2	486.4	460.8	409.6
82	454.4	0	0	0	489.6	380.8	448	723.2	393.6	390.4	524.8	534.4
83	432	0	0	0	400	406.4	556.8	416	636.8	624	521.6	502.4
84	348.8	0	0	0	448	364.8	451.2	384	409.6	566.4	368	540.8
85	524.8	0	0	0	470.4	496	412.8	409.6	668.8	534.4	432	544
86	486.4	0	0	0	496	316.8	364.8	761.6	544	512	409.6	448
87	496	0	0	0	592	307.2	502.4	544	444.8	307.2	460.8	729.6
88	281.6	0	0	0	412.8	310.4	352	316.8	736	620.8	736	582.4
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=11', '--locationFile=locationtxt/locationFile42a.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
