Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.434s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.012	0.141	0.177	0.000	0.082	0.141	0.730	0.989	0.565	0.165	0.989	0.565	0.012	0.177	0.000	0.000	0.860	0.047	0.200	0.130	0.000	0.165	0.601	0.024	0.436	0.989	0.565	0.259	0.989	0.165	0.059	0.919	0.012	0.106	0.353	0.024
62.000	0.012	0.412	0.165	0.000	0.695	0.141	0.765	1.001	0.118	0.000	1.001	0.883	0.000	0.353	0.000	0.000	0.377	0.000	0.012	0.553	0.035	0.000	0.330	0.035	0.530	1.001	1.178	0.459	1.001	0.801	0.035	0.683	0.283	0.071	0.377	0.130
63.000	0.424	0.318	0.000	0.000	0.436	0.212	0.695	1.001	0.200	0.459	1.001	0.000	0.165	0.353	0.130	0.000	0.000	0.000	0.318	0.471	0.000	0.000	1.083	0.141	0.683	1.001	0.294	0.836	1.001	0.553	0.000	0.848	0.000	0.024	0.977	0.283
64.000	0.000	0.283	0.000	0.000	0.577	0.047	0.471	1.001	0.966	0.447	1.001	0.966	0.000	0.118	0.012	0.165	0.000	0.059	0.224	0.589	0.000	0.000	0.589	0.518	0.483	1.001	0.283	0.813	1.001	0.565	0.000	0.919	0.165	0.012	0.671	0.000
65.000	0.106	0.718	0.012	0.000	1.048	0.012	0.860	1.001	0.648	1.295	1.001	0.589	0.106	0.177	0.012	0.000	0.966	0.071	0.012	0.447	0.000	0.000	0.236	0.153	0.365	1.001	0.789	0.577	1.001	0.094	0.365	0.871	0.483	0.106	0.742	0.000
66.000	0.118	0.035	0.000	0.071	1.083	0.283	0.860	1.001	0.365	0.565	1.001	0.989	0.035	0.047	0.094	0.000	0.400	0.035	0.024	0.471	0.000	0.153	0.636	0.259	1.025	1.001	0.000	0.624	1.001	0.601	0.000	0.777	0.118	0.059	0.094	0.000
67.000	0.012	0.824	0.000	0.153	0.848	0.259	0.754	1.001	0.977	0.848	1.001	0.389	0.141	0.495	0.353	0.000	0.377	0.012	0.389	0.071	0.047	0.000	0.224	0.188	0.542	1.001	0.860	0.141	1.001	0.919	0.000	0.377	0.071	0.271	0.754	0.024
68.000	0.024	0.860	0.141	0.012	0.848	0.000	0.648	1.001	0.813	0.342	1.001	0.624	0.200	0.000	0.059	0.130	0.601	0.165	0.047	0.130	0.000	0.024	1.272	0.071	0.601	1.001	0.848	0.000	1.001	0.306	0.000	1.107	0.247	0.059	1.142	0.024
69.000	0.412	0.718	0.012	0.130	0.177	0.212	0.683	1.001	0.624	1.025	1.001	0.565	0.000	0.000	0.000	0.000	0.447	0.024	0.024	0.824	0.000	0.000	0.224	0.000	0.577	1.001	0.200	0.930	1.001	0.659	0.188	0.342	0.848	0.165	0.883	0.353
70.000	0.024	0.247	0.177	0.000	0.707	0.224	0.000	1.001	1.225	0.000	1.001	0.353	0.000	0.082	0.565	0.000	0.483	0.024	0.012	0.436	0.177	0.130	0.989	0.000	0.742	1.001	0.495	0.000	1.001	0.977	0.059	0.530	0.188	0.035	0.024	0.106
