Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.433s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.718	0.212	0.000	0.707	0.483	0.071	0.989	0.589	0.094	0.989	0.801	0.130	0.153	0.165	0.000	0.200	0.589	0.000	0.106	0.035	0.000	0.200	0.118	0.577	0.989	0.601	0.565	0.989	0.106	0.106	0.188	0.212	0.035	0.506	0.012
62.000	0.271	0.589	0.259	0.000	0.342	0.035	0.942	1.001	0.577	0.224	1.001	0.742	0.871	0.000	0.188	0.012	0.659	0.718	0.000	0.224	0.000	0.389	0.671	0.000	0.624	1.001	0.283	0.553	1.001	0.412	0.542	0.671	0.271	0.153	0.000	0.353
63.000	0.389	0.506	0.259	0.000	0.601	0.236	0.636	1.001	0.553	0.153	1.001	0.836	0.683	0.000	0.188	0.094	0.577	0.400	0.035	0.177	0.118	0.118	0.530	0.071	0.447	1.001	0.671	0.342	1.001	0.447	0.236	0.342	0.294	0.130	0.118	0.141
64.000	0.000	0.436	0.259	0.000	0.954	0.742	0.318	1.001	0.589	0.047	1.001	0.389	0.447	0.118	0.577	0.082	0.330	0.377	0.012	0.106	0.012	0.024	0.306	0.236	0.130	1.001	0.035	0.377	1.001	0.259	0.082	0.730	0.035	0.200	0.377	0.294
65.000	0.000	0.271	0.035	0.000	0.259	0.330	0.471	1.001	0.283	0.294	1.001	0.777	0.577	0.000	0.212	0.047	0.141	0.294	0.141	0.530	0.094	0.000	0.035	0.024	0.659	1.001	0.047	0.165	1.001	0.389	0.306	0.577	0.000	0.188	0.648	0.177
66.000	0.871	0.648	0.106	0.000	0.707	0.377	0.495	1.001	0.377	0.495	1.001	0.612	0.342	0.542	0.247	0.271	0.094	0.683	0.035	0.247	0.024	0.000	0.188	0.141	0.530	1.001	0.236	0.377	1.001	0.141	0.342	0.306	0.024	0.024	0.377	0.141
67.000	0.400	0.612	0.530	0.000	0.318	0.224	0.695	1.001	0.436	0.118	1.001	0.765	0.436	0.353	0.000	0.024	0.848	0.730	0.035	0.283	0.000	0.035	0.224	0.059	0.247	1.001	0.353	0.000	1.001	0.801	0.247	0.165	0.471	0.000	0.271	0.082
68.000	0.294	0.483	0.165	0.000	1.025	1.001	0.601	1.001	0.342	0.271	1.001	0.718	0.259	0.342	0.377	0.012	0.200	0.141	0.000	0.024	0.000	0.000	0.000	0.000	0.789	1.001	0.247	0.836	1.001	0.342	0.483	0.895	0.177	0.542	0.553	0.400
69.000	0.047	0.306	0.283	0.000	0.318	0.236	0.400	1.001	0.577	0.130	1.001	0.506	0.306	0.130	0.306	0.200	0.342	0.365	0.071	0.247	0.000	0.000	0.059	0.035	0.683	1.001	0.389	0.047	1.001	0.506	0.342	0.283	0.071	0.012	0.412	0.447
70.000	0.907	0.695	0.318	0.000	1.013	0.860	0.624	1.001	0.177	0.389	1.001	0.365	0.306	0.271	0.024	0.342	0.000	0.177	0.024	0.082	0.000	0.153	0.577	0.400	0.306	1.001	0.459	0.094	1.001	0.400	0.306	0.577	0.130	0.012	0.542	0.200
71.000	0.118	0.506	0.271	0.000	0.436	0.483	0.789	1.001	0.012	0.789	1.001	0.518	0.412	0.141	0.000	0.400	0.365	0.412	0.000	0.177	0.012	0.000	0.000	0.000	0.565	1.001	0.153	0.342	1.001	0.565	0.495	0.342	0.153	0.212	0.259	0.400
72.000	0.283	0.377	0.271	0.000	0.942	0.777	0.813	1.001	0.094	0.577	1.001	1.025	0.200	0.224	0.071	0.047	0.141	0.153	0.059	0.165	0.012	0.141	0.271	0.000	0.624	1.001	0.024	0.330	1.001	0.530	0.353	0.471	0.118	0.130	0.130	0.165
73.000	0.342	0.624	0.612	0.000	0.353	0.306	0.412	0.989	0.188	0.306	0.989	0.718	0.247	0.259	0.188	0.271	0.871	0.553	0.000	0.306	0.000	0.035	0.247	0.130	0.695	0.989	0.024	0.153	0.989	0.094	0.447	0.683	0.000	0.177	0.553	0.071
74.000	0.177	0.259	0.188	0.000	0.483	0.353	0.801	1.001	0.377	0.412	1.001	0.636	0.671	0.082	0.059	0.188	0.365	0.447	0.000	0.271	0.000	0.000	0.141	0.035	0.589	1.001	0.342	0.024	1.001	0.542	0.247	0.389	0.000	0.000	0.483	0.436
