Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.415s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.601	0.659	0.024	0.436	0.377	0.000	0.765	0.989	0.000	0.683	0.989	0.212	0.365	0.577	0.000	0.400	0.000	0.094	0.000	0.506	0.082	0.000	0.130	0.059	0.012	0.989	0.471	0.553	0.989	0.082	0.000	0.624	0.118	0.000	0.824	0.000
62.000	0.035	0.589	0.577	0.271	0.612	0.000	0.601	1.001	0.553	0.612	1.001	0.400	0.412	0.730	0.000	0.141	0.000	0.389	0.000	0.506	0.165	0.106	0.589	0.400	0.141	1.001	0.294	0.165	1.001	0.082	0.259	1.036	0.035	0.177	0.377	0.000
63.000	0.436	0.648	0.542	0.942	1.001	0.000	0.565	1.001	0.306	0.648	1.001	0.447	0.542	0.577	0.000	0.424	0.000	0.259	0.000	0.318	0.082	0.553	0.589	0.259	0.447	1.001	0.212	0.342	1.001	0.577	0.071	0.707	0.024	0.188	0.765	0.000
64.000	0.236	0.365	0.000	0.648	0.907	0.000	0.883	1.001	0.495	0.695	1.001	0.553	0.707	0.553	0.000	0.365	0.000	0.212	0.000	0.271	0.059	0.130	0.400	0.118	0.188	1.001	0.860	0.259	1.001	1.048	0.094	0.236	0.436	0.000	0.447	0.000
65.000	0.648	0.601	0.577	0.283	0.824	0.000	0.447	1.001	0.353	0.342	1.001	0.483	0.012	0.071	0.000	0.294	0.000	0.377	0.000	0.542	0.518	0.318	0.530	0.212	0.695	1.001	0.000	0.601	1.001	0.671	0.495	0.777	0.000	0.436	0.813	0.000
66.000	0.330	0.954	0.824	0.200	0.530	0.000	0.648	1.001	0.236	0.919	1.001	0.636	0.212	1.201	0.000	0.353	0.000	0.589	0.000	0.659	0.330	0.283	0.577	0.506	0.742	1.001	0.447	0.165	1.001	0.919	0.659	0.636	0.236	0.224	0.601	0.000
67.000	0.718	0.601	0.330	0.636	0.860	0.000	0.707	1.001	0.483	0.954	1.001	0.612	0.377	0.506	0.000	0.471	0.000	0.518	0.000	0.294	0.071	0.306	0.530	0.188	0.553	1.001	0.848	0.565	1.001	0.836	0.165	0.589	0.495	0.389	0.377	0.000
68.000	0.412	0.306	0.059	0.306	0.542	0.000	0.659	1.001	0.495	0.836	1.001	0.765	0.518	0.283	0.000	0.200	0.000	0.683	0.000	0.424	0.294	0.000	0.318	0.342	0.412	1.001	0.365	0.483	1.001	0.707	0.094	0.612	0.141	0.247	0.930	0.000
69.000	0.024	0.883	0.424	0.530	0.636	0.000	0.671	1.001	0.565	0.542	1.001	0.683	0.601	0.883	0.000	0.424	0.000	0.612	0.000	0.342	0.035	0.106	0.707	0.459	0.836	1.001	0.506	0.365	1.001	0.553	0.565	0.506	0.141	0.071	0.518	0.000
70.000	0.589	0.636	0.365	0.624	0.919	0.000	0.224	1.001	0.365	0.848	1.001	0.424	0.271	0.565	0.000	0.224	0.000	0.318	0.000	0.659	0.447	0.035	0.483	0.318	0.271	1.001	0.259	0.612	1.001	0.742	0.071	0.789	0.353	0.542	0.636	0.000
