Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.425s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.177	0.130	0.047	0.377	0.082	0.200	0.989	0.636	0.624	0.989	0.447	0.000	0.200	0.000	0.012	0.742	0.000	0.082	0.118	0.000	0.024	0.565	0.000	0.813	0.989	0.000	0.377	0.989	0.130	0.094	0.542	0.000	0.000	0.177	0.000
62.000	0.212	0.542	0.130	0.000	0.718	0.047	0.836	1.001	0.424	0.848	1.001	0.671	0.236	0.530	0.082	0.000	0.683	0.118	0.000	0.212	0.012	0.000	0.424	0.236	0.589	1.001	0.247	0.695	1.001	0.271	0.353	0.695	0.024	0.000	0.000	0.106
63.000	0.000	0.542	0.271	0.000	0.024	0.000	0.718	1.001	0.989	0.377	1.001	0.412	0.000	0.695	0.000	0.271	0.589	0.000	0.000	0.047	0.094	0.153	0.400	0.024	0.082	1.001	0.283	0.306	1.001	0.389	0.118	1.001	0.141	0.000	0.765	0.000
64.000	0.000	0.695	0.389	0.271	0.636	0.035	0.589	1.001	0.636	0.212	1.001	1.013	0.024	0.000	0.000	0.059	0.659	0.000	0.789	0.000	0.012	0.000	0.000	0.518	1.319	1.001	0.542	0.330	1.001	0.836	0.000	0.813	0.247	0.000	0.871	0.200
65.000	0.024	0.589	0.188	0.071	0.012	0.247	1.072	1.001	0.871	0.459	1.001	0.977	0.000	1.130	0.024	0.141	0.224	0.059	0.000	0.730	0.000	0.000	0.365	0.012	0.389	1.001	0.483	0.118	1.001	0.130	0.671	0.742	0.000	0.188	0.848	0.294
66.000	0.130	0.165	0.024	0.236	1.613	0.000	0.118	1.001	0.695	0.094	1.001	0.930	0.000	0.636	0.271	0.000	0.000	0.000	0.000	0.495	0.047	0.012	1.225	0.247	0.059	1.001	0.895	0.000	1.001	0.648	0.047	0.883	0.342	0.118	0.400	0.000
67.000	0.012	0.930	0.000	0.306	0.683	0.683	0.589	1.001	0.436	0.012	1.001	1.048	0.118	0.483	0.283	0.000	0.071	0.188	0.000	0.259	0.000	0.000	0.106	0.071	0.000	1.001	0.306	0.224	1.001	0.283	0.000	0.742	0.342	0.000	0.659	0.506
68.000	0.212	0.377	0.035	0.000	0.565	0.342	0.695	1.001	0.730	0.224	1.001	0.436	0.236	1.119	0.071	0.012	0.824	0.447	0.000	0.518	0.459	0.000	0.047	0.177	0.000	1.001	0.836	0.000	1.001	1.201	0.000	0.848	0.200	0.000	0.895	0.012
69.000	0.577	0.612	0.082	0.000	0.577	0.188	0.365	1.001	0.742	0.530	1.001	0.954	0.000	0.271	0.153	0.094	0.365	0.153	0.000	0.848	0.224	0.000	0.247	0.118	0.000	1.001	0.624	0.848	1.001	0.459	0.000	1.154	0.153	0.000	0.141	0.012
70.000	0.271	0.035	0.318	0.000	0.565	0.035	0.259	1.001	0.424	0.059	1.001	0.024	0.047	0.518	0.000	0.000	0.224	0.000	0.024	0.483	0.000	0.000	0.000	0.094	0.000	1.001	0.436	0.024	1.001	0.342	0.000	0.707	0.365	0.177	0.153	0.082
