Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.444s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.094	0.577	0.000	0.577	0.000	0.000	0.530	0.989	0.518	0.989	0.165	0.000	0.447	0.495	0.188	0.236	0.082	0.000	0.141	0.989	0.000	0.000	0.989	0.153	0.000	0.212	0.236	0.989	0.024	0.000	0.000	0.024	0.082	0.612	0.342	0.000
62.000	0.118	0.035	0.130	0.436	0.000	0.000	0.777	1.001	0.542	1.001	0.200	0.342	0.200	0.294	0.000	0.177	0.118	0.000	0.318	1.001	0.071	0.047	1.001	0.436	0.012	0.471	0.683	1.001	0.624	0.047	0.024	0.000	0.259	0.400	0.012	0.000
63.000	0.389	1.342	0.071	0.283	0.000	0.000	0.624	1.001	0.047	1.001	1.048	0.000	0.177	0.542	0.071	0.412	0.436	0.035	1.236	1.001	0.177	0.459	1.001	0.259	0.059	1.272	0.106	1.001	0.895	0.000	0.000	0.000	0.094	0.306	0.094	0.000
64.000	0.000	0.683	0.035	0.683	0.047	0.000	0.848	1.001	0.047	1.001	0.683	0.012	0.118	0.400	0.000	0.377	0.436	0.012	0.518	1.001	0.035	0.589	1.001	0.000	0.188	0.000	0.459	1.001	0.671	0.000	0.047	0.000	0.047	0.601	0.247	0.000
65.000	0.000	0.730	0.424	0.236	0.612	0.000	0.966	1.001	0.224	1.001	0.412	0.012	0.353	0.459	0.106	1.319	0.153	0.000	0.153	1.001	0.130	0.012	1.001	0.177	0.012	0.577	0.165	1.001	0.895	0.318	0.000	0.000	0.000	0.483	0.247	0.000
66.000	0.447	0.954	0.000	0.000	0.153	0.000	0.565	1.001	0.518	1.001	0.565	0.106	0.177	0.671	0.200	0.683	0.801	0.000	0.024	1.001	0.412	0.177	1.001	0.141	0.012	0.542	0.082	1.001	0.813	0.000	0.000	0.082	0.071	0.059	0.506	0.000
67.000	0.130	0.412	0.294	0.283	0.012	0.000	0.695	1.001	1.025	1.001	0.789	0.000	0.071	0.141	0.130	0.000	0.754	0.000	0.177	1.001	0.200	0.177	1.001	0.565	0.495	0.306	1.213	1.001	0.471	0.082	0.000	0.047	0.294	0.000	0.000	0.000
68.000	0.035	0.601	0.153	0.565	0.000	0.000	0.871	1.001	0.200	1.001	0.447	0.000	0.094	0.954	0.294	1.649	0.919	0.188	0.259	1.001	0.683	0.165	1.001	0.012	0.118	0.412	0.601	1.001	0.624	0.000	0.000	0.000	0.271	0.106	0.000	0.000
69.000	0.035	0.636	0.012	0.365	0.047	0.000	0.530	1.001	0.483	1.001	0.765	0.000	0.094	0.871	0.165	0.365	0.283	0.000	0.624	1.001	0.000	0.471	1.001	0.000	0.094	0.683	0.495	1.001	0.754	0.153	0.012	0.141	0.000	0.353	0.035	0.000
70.000	0.200	0.000	0.000	0.695	0.047	0.000	1.048	1.001	0.636	1.001	0.495	0.118	0.141	0.294	0.059	0.824	0.612	0.130	0.200	1.001	0.047	0.483	1.001	0.247	0.012	0.459	0.471	1.001	0.224	0.212	0.000	0.059	0.200	1.036	0.188	0.000
71.000	0.330	0.495	0.212	0.648	0.000	0.000	0.271	1.001	0.553	1.001	0.024	0.000	0.059	0.259	0.000	0.824	0.165	0.483	0.424	1.001	0.506	0.612	1.001	0.353	0.000	0.577	0.000	1.001	0.966	0.071	0.000	0.024	0.236	0.754	0.000	0.000
72.000	0.377	0.306	0.071	0.377	0.247	0.000	0.553	1.001	0.200	1.001	0.012	0.024	0.247	0.871	0.000	0.483	0.377	0.106	0.754	1.001	0.365	0.636	1.001	0.330	0.000	1.013	0.035	1.001	0.624	0.000	0.000	0.000	0.294	0.695	0.330	0.000
73.000	0.259	0.271	0.035	0.589	0.000	0.000	0.353	0.989	0.765	0.989	0.542	0.000	0.236	0.247	0.294	0.000	0.447	0.177	0.495	0.989	0.530	0.330	0.989	0.789	0.389	0.648	0.236	0.989	0.601	0.000	0.000	0.024	0.094	0.671	0.071	0.000
74.000	0.059	0.860	0.318	0.224	0.000	0.000	0.801	1.001	0.954	1.001	0.954	0.000	0.506	0.259	0.000	0.000	0.966	0.141	1.083	1.001	0.118	0.542	1.001	0.601	0.177	0.212	0.035	1.001	0.789	0.035	0.000	0.000	0.035	0.459	0.141	0.000
75.000	0.377	0.777	0.000	0.247	0.000	0.000	0.848	1.001	0.342	1.001	0.942	0.012	0.094	0.389	0.012	0.412	0.919	0.247	0.259	1.001	0.789	0.047	1.001	0.895	0.000	0.000	1.060	1.001	0.000	0.000	0.000	0.000	0.259	0.836	0.000	0.000
