Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.465s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.883	0.365	0.777	0.012	0.000	0.989	0.141	0.553	0.989	0.518	0.000	0.424	0.989	0.000	0.247	0.071	0.024	0.000	0.200	0.000	0.012	0.989	0.035	0.024	0.318	0.989	0.000	0.860	0.801	0.012	0.306	0.389	0.130	0.848	0.989
62.000	1.001	0.860	0.000	0.530	0.177	0.000	1.001	0.000	0.483	1.001	0.883	0.000	0.141	1.001	0.212	0.612	0.871	0.024	0.059	0.813	0.106	0.000	1.001	0.059	0.047	0.471	1.001	0.035	0.577	1.048	0.000	0.000	0.165	0.012	0.919	1.001
63.000	1.001	1.119	0.130	0.047	0.012	0.000	0.824	1.048	0.318	1.001	0.118	0.000	0.907	1.001	0.553	0.365	0.094	0.000	0.059	0.565	0.024	0.000	1.001	0.483	0.141	0.047	1.001	0.071	0.919	1.001	0.000	0.000	0.624	0.000	0.942	1.001
64.000	1.001	0.777	0.365	1.072	0.153	0.012	0.989	0.306	0.871	1.001	0.294	0.024	0.836	1.001	0.212	0.412	0.118	0.082	0.165	0.659	0.000	0.294	1.001	0.577	0.000	0.000	1.001	0.035	0.718	0.601	0.000	0.000	0.294	0.000	0.765	1.001
65.000	1.001	1.107	0.177	0.765	0.259	0.000	0.871	0.553	0.141	1.001	0.000	0.000	0.836	1.001	0.224	0.424	0.542	0.059	0.330	0.200	0.000	0.789	1.001	0.683	0.000	0.459	1.001	0.000	0.459	1.213	0.000	0.400	0.506	0.071	1.154	1.001
66.000	1.001	0.977	0.047	0.742	0.012	0.000	0.966	0.824	0.141	1.001	0.247	0.000	0.718	1.001	0.294	0.177	0.000	0.000	0.000	0.200	0.035	0.389	1.001	0.895	0.000	0.601	1.001	0.000	1.178	0.683	0.000	0.271	0.294	0.671	0.742	1.001
67.000	1.001	0.966	0.836	0.695	0.000	0.000	0.495	0.565	0.153	1.001	0.330	0.000	0.742	1.001	0.389	0.824	0.389	0.082	0.000	0.601	0.400	0.789	1.001	0.695	0.000	0.612	1.001	0.000	0.200	0.942	0.000	0.000	0.389	0.648	0.860	1.001
68.000	1.001	0.930	0.342	0.718	0.000	0.000	0.966	0.495	0.306	1.001	0.047	0.012	0.636	1.001	0.471	0.259	0.813	0.012	0.094	0.636	0.813	0.495	1.001	0.495	0.000	0.188	1.001	0.000	0.365	0.954	0.000	0.024	0.565	0.506	0.942	1.001
69.000	1.001	1.072	0.000	1.060	0.000	0.000	0.966	0.977	0.919	1.001	1.507	0.012	0.848	1.001	0.000	0.412	0.000	0.165	0.000	0.330	0.754	0.247	1.001	0.236	0.024	0.118	1.001	0.059	0.082	0.907	0.012	0.012	0.671	0.071	0.742	1.001
70.000	1.001	0.860	0.000	0.471	0.306	0.000	0.954	0.895	0.565	1.001	0.954	0.330	0.506	1.001	0.224	1.025	0.012	0.200	0.071	0.000	0.000	0.000	1.001	0.177	0.000	0.212	1.001	0.000	1.213	0.871	0.000	0.000	0.765	0.577	0.895	1.001
71.000	1.001	1.036	0.000	0.412	0.330	0.000	0.942	0.518	0.860	1.001	0.000	0.000	0.530	1.001	1.119	0.495	0.024	0.200	0.000	0.000	0.024	0.000	1.001	0.742	0.000	0.000	1.001	0.082	0.459	0.648	0.000	0.047	0.636	0.495	0.942	1.001
72.000	1.001	0.942	0.000	0.966	0.000	0.000	0.954	0.989	0.577	1.001	0.000	0.000	0.306	1.001	0.247	0.483	0.447	0.012	0.141	1.295	0.636	0.601	1.001	0.306	0.000	0.047	1.001	0.012	0.765	0.789	0.000	0.000	0.930	0.659	1.013	1.001
73.000	0.989	0.601	0.283	0.059	0.024	0.071	0.718	0.082	0.895	0.989	0.671	0.012	0.059	0.989	0.542	0.035	0.212	0.306	0.012	0.294	0.082	0.483	0.989	0.883	0.000	0.047	0.989	0.294	0.165	1.095	0.000	0.071	0.765	0.259	0.342	0.989
74.000	1.001	0.883	0.094	0.330	0.106	0.000	0.860	0.094	0.012	1.001	0.365	0.024	0.671	1.001	0.294	0.283	0.153	0.141	0.094	0.459	0.259	0.141	1.001	0.553	0.012	0.542	1.001	0.400	0.589	0.765	0.000	0.000	0.777	0.106	1.566	1.001
