Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.451s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.306	0.118	0.236	0.094	0.224	0.000	0.624	0.989	0.000	0.989	0.283	0.000	0.000	0.318	0.035	0.059	0.530	0.024	0.047	0.989	0.459	0.012	0.989	0.012	0.141	0.601	0.365	0.989	0.365	0.000	0.000	0.000	0.035	0.565	0.035	0.000
62.000	0.765	0.954	0.082	0.353	0.177	0.000	0.601	1.001	0.000	1.001	1.107	0.000	0.212	0.318	0.000	0.318	0.612	0.071	0.506	1.001	0.342	0.459	1.001	0.071	0.047	0.035	0.518	1.001	0.883	0.024	0.000	0.000	0.000	0.883	0.377	0.000
63.000	0.447	0.353	0.000	0.871	0.047	0.000	0.165	1.001	0.000	1.001	0.659	0.000	0.059	0.212	0.118	0.353	0.530	0.035	0.671	1.001	0.659	1.083	1.001	0.813	0.000	0.730	0.141	1.001	0.283	0.024	0.000	0.000	0.000	0.919	0.000	0.000
64.000	0.283	1.342	0.071	1.048	0.165	0.000	0.518	1.001	0.000	1.001	0.236	0.000	0.082	0.624	0.000	0.742	0.436	0.012	0.377	1.001	0.553	0.930	1.001	0.047	0.012	0.294	0.459	1.001	0.824	0.012	0.000	0.000	0.000	0.518	0.000	0.000
65.000	0.094	0.047	0.035	0.730	0.236	0.188	0.942	1.001	0.000	1.001	0.730	0.000	0.612	0.589	0.024	0.589	0.495	0.071	0.742	1.001	0.424	0.589	1.001	0.919	0.012	0.648	0.730	1.001	0.636	0.012	0.000	0.106	0.000	1.013	0.000	0.000
66.000	0.035	0.424	0.165	0.636	0.000	0.000	0.436	1.001	0.000	1.001	1.142	0.000	0.094	0.542	0.012	0.377	0.436	0.024	0.718	1.001	0.789	0.141	1.001	0.683	0.106	0.542	0.542	1.001	0.813	0.000	0.059	0.000	0.000	0.871	0.000	0.000
67.000	0.000	0.848	0.094	0.577	0.188	0.000	0.000	1.001	0.000	1.001	0.436	0.000	0.424	0.377	0.000	0.271	0.024	0.000	0.565	1.001	1.072	0.966	1.001	0.565	0.000	0.094	0.459	1.001	0.459	0.059	0.000	0.000	0.000	0.542	0.000	0.000
68.000	0.141	0.306	0.000	0.801	0.236	0.000	1.307	1.001	0.000	1.001	0.024	0.000	0.012	0.742	0.035	0.977	0.353	0.000	0.047	1.001	0.247	0.000	1.001	0.424	0.106	0.236	0.094	1.001	0.577	0.071	0.000	0.024	0.000	0.930	0.000	0.000
69.000	0.389	1.142	0.177	0.400	0.047	0.024	0.553	1.001	0.118	1.001	0.553	0.106	0.000	0.141	0.071	0.695	0.259	0.024	0.624	1.001	0.412	0.247	1.001	0.365	0.059	0.271	1.107	1.001	0.424	0.059	0.035	0.000	0.000	0.671	0.000	0.000
70.000	0.082	0.530	0.141	1.366	0.236	0.000	1.119	1.001	0.000	1.001	0.813	0.000	0.000	0.330	0.000	0.942	0.177	0.188	0.730	1.001	0.342	1.189	1.001	0.483	0.094	1.060	0.283	1.001	0.035	0.106	0.012	0.035	0.024	0.447	0.000	0.000
