Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.444s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.094	0.730	0.365	0.000	0.000	0.000	0.813	0.989	0.542	0.495	0.589	0.000	0.012	0.224	0.000	0.071	0.989	0.447	0.106	0.024	0.153	0.000	0.106	0.000	0.035	0.577	0.989	0.459	0.012	0.000	0.000	0.082	0.259	0.000	0.000	0.000
62.000	0.000	0.106	0.059	0.000	0.000	0.000	0.530	1.001	1.048	0.247	0.353	0.035	0.000	0.236	0.459	0.565	1.001	0.765	0.000	0.012	0.589	0.000	0.000	0.000	0.118	0.730	1.001	0.188	0.059	0.000	0.000	0.424	0.365	0.000	0.000	0.000
63.000	0.000	0.718	0.106	0.000	0.000	0.000	0.648	1.001	0.000	0.035	0.589	0.000	0.353	0.836	0.071	0.365	1.001	0.082	0.000	0.153	0.659	0.024	1.460	0.035	0.094	0.895	1.001	0.459	0.294	0.000	0.000	0.400	0.577	0.200	0.035	0.000
64.000	0.000	0.754	0.177	0.000	0.071	0.012	0.471	1.001	0.000	0.082	0.471	0.000	0.365	1.119	0.000	0.683	1.001	0.365	0.059	0.294	0.012	0.012	0.648	0.000	0.012	0.377	1.001	0.495	0.130	0.000	0.000	0.000	0.824	0.130	0.000	0.000
65.000	0.000	0.459	0.318	0.000	0.000	0.000	0.636	1.001	0.801	0.000	0.506	0.000	0.012	0.601	0.000	0.860	1.001	0.789	0.000	0.000	0.106	0.047	0.047	0.012	0.047	0.659	1.001	0.695	0.000	0.000	0.000	0.247	1.036	0.094	0.000	0.000
66.000	0.000	1.083	0.424	0.000	0.000	0.000	0.459	1.001	0.942	0.130	0.765	0.212	0.047	0.400	0.071	0.012	1.001	0.813	0.000	0.047	0.659	0.000	0.012	0.000	0.000	0.695	1.001	0.907	0.000	0.000	0.000	0.071	0.824	0.071	0.000	0.000
67.000	0.553	0.365	0.059	0.000	0.000	0.000	0.141	1.001	0.024	0.000	0.848	0.000	0.106	0.365	0.000	0.000	1.001	0.153	0.000	0.047	0.400	0.024	1.484	0.000	0.000	0.707	1.001	0.294	0.271	0.000	0.000	0.059	0.612	0.365	0.000	0.000
68.000	0.024	1.095	0.271	0.000	0.047	0.000	1.213	1.001	0.318	0.259	0.860	0.141	0.118	0.930	0.012	0.848	1.001	0.836	0.000	0.024	0.424	0.118	0.389	0.059	0.000	0.389	1.001	0.966	0.012	0.000	0.000	0.000	0.000	0.024	0.012	0.000
69.000	0.259	0.130	0.012	0.000	0.000	0.000	1.390	1.001	0.659	0.071	0.000	0.000	0.177	0.436	0.118	0.000	1.001	0.224	0.000	0.024	0.000	0.000	0.742	0.765	0.000	0.365	1.001	0.059	0.012	0.024	0.000	0.447	0.212	0.012	0.000	0.000
70.000	0.365	0.648	0.106	0.082	0.000	0.000	0.412	1.001	0.035	0.259	0.000	0.000	0.000	0.506	0.024	0.601	1.001	0.966	0.000	0.436	0.188	0.012	0.624	0.024	0.000	0.577	1.001	0.424	0.695	0.000	0.000	0.000	0.848	0.212	0.000	0.000
71.000	0.200	0.683	0.024	0.000	0.000	0.000	0.801	1.001	0.071	0.082	0.000	0.000	0.447	0.000	0.012	0.718	1.001	0.059	0.000	0.000	0.188	0.648	0.754	0.188	0.000	0.000	1.001	0.071	0.000	0.000	0.000	0.000	0.813	0.000	0.000	0.000
72.000	0.000	0.412	0.118	0.094	0.000	0.000	0.659	1.001	0.895	0.035	0.012	0.047	0.000	0.671	0.200	0.412	1.001	0.801	0.000	0.000	0.294	0.000	0.695	0.071	0.059	0.565	1.001	0.000	0.000	0.000	0.024	0.212	0.530	0.106	0.000	0.000
73.000	0.648	0.989	0.024	0.000	0.000	0.000	0.542	0.989	0.495	0.071	0.012	0.342	0.188	0.577	0.259	0.471	0.989	1.213	0.000	0.035	0.565	0.071	0.047	0.012	0.000	0.035	0.989	0.895	0.000	0.000	0.000	0.165	0.695	0.389	0.000	0.000
74.000	0.165	0.188	0.000	0.000	0.000	0.000	0.907	1.001	0.506	0.059	0.024	0.024	0.000	0.542	0.153	0.789	1.001	0.306	0.012	0.118	1.107	0.024	0.224	0.059	0.035	0.377	1.001	0.271	0.000	0.000	0.024	0.412	0.247	0.035	0.000	0.000
75.000	0.130	0.542	0.071	0.000	0.012	0.000	0.506	1.001	0.824	0.212	0.389	0.012	0.118	1.095	0.342	0.542	1.001	0.400	0.000	0.000	0.071	0.188	0.377	0.200	0.012	0.294	1.001	0.283	0.012	0.000	0.047	0.188	0.459	0.035	0.000	0.000
76.000	0.082	0.130	0.130	0.000	0.000	0.000	0.695	1.001	0.000	0.000	0.459	0.000	0.377	0.601	0.059	0.954	1.001	0.012	0.059	0.094	0.459	0.000	0.565	0.000	0.024	0.659	1.001	0.659	0.000	0.000	0.000	0.071	1.072	0.224	0.000	0.000
77.000	0.530	0.695	0.000	0.000	0.224	0.047	0.883	1.001	0.789	0.200	0.412	0.000	0.118	0.353	0.118	0.200	1.001	0.000	0.071	0.000	0.577	0.000	0.000	0.000	0.236	0.542	1.001	0.188	0.047	0.000	0.200	0.247	0.259	0.000	0.071	0.000
78.000	0.130	0.447	0.177	0.000	0.082	0.000	0.565	1.001	0.047	0.024	0.742	0.000	0.342	0.742	0.059	0.306	1.001	0.000	0.012	0.000	0.024	0.000	0.000	0.000	0.000	0.989	1.001	0.447	0.153	0.000	0.000	0.141	0.130	0.000	0.247	0.000
79.000	0.141	0.506	0.177	0.000	0.047	0.000	0.377	1.001	0.318	0.047	0.718	0.000	0.000	0.024	0.000	0.565	1.001	0.035	0.000	0.012	0.330	0.141	0.400	0.000	0.130	0.518	1.001	0.530	0.000	0.000	0.012	0.118	0.636	0.118	0.000	0.000
80.000	0.000	0.000	0.000	0.000	0.000	0.000	0.718	1.001	0.330	0.424	0.259	0.000	0.601	1.001	0.059	0.000	1.001	0.000	0.000	0.236	0.306	0.059	0.283	0.000	0.000	0.000	1.001	0.047	0.035	0.000	0.000	0.000	0.024	0.224	0.059	0.000
81.000	0.000	0.200	0.000	0.000	0.000	0.000	0.506	1.001	0.412	0.471	1.107	0.000	0.483	0.966	0.094	0.177	1.001	0.000	0.000	0.118	0.389	0.153	0.907	0.000	0.000	0.271	1.001	0.306	0.012	0.000	0.000	0.188	0.130	0.082	0.012	0.000
82.000	0.000	0.247	0.000	0.000	0.059	0.000	0.824	1.001	0.553	0.000	0.824	0.000	0.071	0.742	0.000	0.000	1.001	0.000	0.000	0.012	0.871	0.118	0.459	0.059	0.000	0.047	1.001	0.495	0.094	0.000	0.000	0.283	0.224	0.071	0.000	0.000
83.000	0.389	0.860	0.153	0.012	0.106	0.000	0.989	1.001	0.271	0.294	0.671	0.000	0.000	0.000	0.000	0.047	1.001	0.000	0.000	0.000	0.200	0.000	1.189	0.000	0.000	0.200	1.001	0.718	0.389	0.000	0.000	0.000	0.412	0.283	0.047	0.000
84.000	0.200	0.271	0.200	0.000	0.589	0.000	0.765	1.001	0.695	0.000	1.189	0.000	0.765	0.436	0.224	1.013	1.001	0.000	0.000	0.024	1.048	0.294	0.589	0.000	0.000	0.447	1.001	0.659	0.024	0.000	0.000	0.000	0.683	0.165	0.000	0.000
85.000	0.047	0.200	0.024	0.000	0.106	0.000	0.754	0.989	0.012	0.212	0.518	0.000	0.024	0.848	0.024	0.553	0.989	0.754	0.000	0.012	0.082	0.024	0.495	0.000	0.000	0.294	0.989	0.000	0.059	0.000	0.000	0.330	0.648	0.035	0.000	0.000
86.000	0.082	0.059	0.000	0.000	0.000	0.000	0.377	1.001	0.283	0.071	0.377	0.024	0.283	1.025	0.035	0.412	1.001	0.035	0.012	0.153	0.424	0.424	0.118	0.000	0.000	0.695	1.001	0.612	0.000	0.000	0.000	0.071	0.224	0.082	0.000	0.000
87.000	0.035	0.930	0.695	0.012	0.000	0.000	0.530	1.001	0.283	0.094	0.671	0.071	0.424	0.836	0.000	0.624	1.001	0.000	0.294	0.024	0.318	0.082	0.000	0.000	0.000	0.318	1.001	0.565	0.000	0.000	0.000	0.000	0.801	0.153	0.000	0.000
88.000	0.483	0.424	0.153	0.342	0.130	0.000	0.389	1.001	0.612	0.000	0.612	0.000	0.177	0.730	0.141	0.000	1.001	0.000	0.259	0.471	1.225	0.188	1.083	0.000	0.012	0.094	1.001	0.824	0.071	0.000	0.000	0.000	0.094	0.177	0.000	0.000
89.000	0.283	0.247	0.306	0.012	0.000	0.000	0.400	1.001	0.082	0.035	0.412	0.000	0.153	0.471	0.000	0.165	1.001	0.000	0.000	0.106	0.118	0.141	0.059	0.000	0.000	0.954	1.001	1.001	0.000	0.000	0.000	0.071	0.188	0.447	0.000	0.000
90.000	0.118	0.589	0.624	0.012	0.118	0.000	0.236	1.001	0.377	0.271	0.801	0.000	0.165	0.565	0.012	0.188	1.001	0.000	0.000	0.000	1.107	0.118	0.177	0.000	0.000	0.000	1.001	0.130	0.012	0.000	0.012	0.212	0.047	0.000	0.000	0.000
91.000	0.000	0.577	0.483	0.082	0.000	0.000	0.730	1.001	0.212	0.047	0.294	0.000	0.141	0.459	0.082	0.518	1.001	0.059	0.000	0.000	0.765	0.012	0.294	0.012	0.000	0.000	1.001	0.518	0.000	0.000	0.035	0.024	0.612	0.353	0.000	0.000
92.000	0.047	0.612	0.318	0.000	0.000	0.000	0.730	1.001	0.200	0.212	0.765	0.000	0.412	0.542	0.188	0.553	1.001	0.000	0.000	0.000	0.000	0.059	0.530	0.000	0.000	0.000	1.001	0.730	0.000	0.000	0.000	0.365	0.977	0.071	0.130	0.000
93.000	0.000	0.506	0.035	0.000	0.000	0.000	0.141	1.001	0.671	0.047	0.000	0.000	0.012	0.400	0.518	0.483	1.001	0.000	0.024	0.000	0.059	0.118	0.530	0.024	0.012	0.294	1.001	0.483	0.059	0.000	0.012	0.259	0.365	0.224	0.000	0.000
94.000	0.047	0.636	0.024	0.059	0.424	0.000	0.777	1.001	0.871	0.035	0.907	0.000	0.389	0.930	0.059	0.730	1.001	0.000	0.035	0.000	1.130	0.306	0.377	0.000	0.000	0.000	1.001	0.683	0.212	0.000	0.000	0.000	0.141	0.000	0.141	0.000
95.000	0.059	0.648	0.059	0.012	0.000	0.000	0.801	1.001	0.612	0.047	0.553	0.000	0.283	0.483	0.212	0.283	1.001	0.000	0.035	0.153	0.624	0.424	0.353	0.000	0.000	0.000	1.001	0.612	0.035	0.000	0.000	0.071	0.707	0.024	0.000	0.000
96.000	0.024	0.294	0.130	0.000	0.106	0.000	0.624	1.001	0.789	0.000	1.025	0.094	0.224	0.506	0.071	0.000	1.001	0.000	0.000	0.153	0.601	0.483	0.412	0.000	0.000	0.212	1.001	1.130	0.106	0.000	0.000	0.000	0.141	0.047	0.071	0.000
97.000	0.059	0.024	0.106	0.000	0.518	0.000	0.860	0.989	0.754	0.212	1.048	0.082	0.271	0.589	0.141	0.094	0.989	0.000	0.000	0.059	1.001	0.035	0.895	0.012	0.000	0.000	0.989	0.589	0.035	0.000	0.000	0.047	0.294	0.212	0.000	0.000
98.000	0.153	0.188	0.188	0.000	0.000	0.000	0.789	1.001	0.471	0.247	0.966	0.059	0.153	0.718	0.306	0.000	1.001	0.000	0.000	0.188	0.000	0.177	0.659	0.047	0.000	0.000	1.001	0.659	0.000	0.000	0.000	0.094	1.001	0.342	0.000	0.000
99.000	0.271	0.730	0.059	0.000	0.012	0.024	0.589	1.001	0.919	0.000	0.730	0.000	0.024	0.330	0.024	0.047	1.001	0.000	0.000	0.000	0.012	0.459	0.648	0.012	0.000	0.059	1.001	0.271	0.000	0.000	0.000	0.224	1.060	0.165	0.000	0.000
100.000	0.259	0.601	0.000	0.000	0.000	0.000	0.436	1.001	0.659	0.141	0.648	0.224	0.177	0.883	0.518	0.624	1.001	0.000	0.000	0.012	0.424	0.035	0.200	0.000	0.000	0.000	1.001	0.141	0.283	0.000	0.000	0.059	0.542	0.071	0.012	0.000
101.000	0.000	0.919	0.059	0.000	0.118	0.000	0.883	1.001	0.612	0.118	0.365	0.059	0.035	0.141	0.130	0.212	1.001	0.271	0.047	0.047	0.436	0.000	0.824	0.082	0.000	0.000	1.001	0.082	0.000	0.000	0.000	0.000	0.471	0.094	0.000	0.000
102.000	0.000	0.436	0.259	0.000	0.000	0.000	0.377	1.001	0.777	0.000	0.118	0.000	0.059	0.283	0.000	0.306	1.001	0.530	0.000	0.000	0.447	0.271	0.919	0.165	0.059	0.000	1.001	0.718	0.000	0.000	0.012	0.035	0.283	0.000	0.000	0.000
103.000	0.035	0.777	0.000	0.000	0.000	0.000	1.095	1.001	0.059	0.000	0.177	0.294	0.165	0.000	0.024	0.212	1.001	0.459	0.000	0.000	1.260	0.200	0.141	0.000	0.000	0.000	1.001	0.765	0.000	0.000	0.000	0.000	0.483	0.000	0.000	0.000
104.000	0.342	0.718	0.530	0.000	0.000	0.012	0.601	1.001	0.636	0.224	0.518	0.000	0.082	0.035	0.177	0.612	1.001	0.059	0.000	0.000	0.871	0.247	0.318	0.071	0.000	0.000	1.001	0.447	0.000	0.000	0.236	0.059	0.294	0.130	0.000	0.000
105.000	0.082	0.400	0.047	0.000	0.000	0.000	0.966	1.001	1.025	0.106	0.777	0.035	0.000	0.000	0.188	0.459	1.001	0.106	0.000	0.000	0.318	0.000	0.283	0.530	0.000	0.000	1.001	0.459	0.000	0.000	0.000	0.271	0.447	0.094	0.000	0.000
106.000	0.306	0.883	0.000	0.024	0.000	0.000	0.707	1.001	0.683	0.012	0.141	0.094	0.000	0.024	0.259	0.577	1.001	0.801	0.000	0.000	0.636	0.024	0.035	0.236	0.000	0.000	1.001	0.483	0.047	0.024	0.047	0.165	0.977	0.259	0.012	0.000
107.000	0.412	0.860	0.059	0.000	0.000	0.000	0.271	1.001	0.330	0.259	0.141	0.059	0.059	0.236	0.012	0.447	1.001	0.671	0.000	0.000	0.024	0.047	0.224	0.224	0.000	0.000	1.001	0.612	0.000	0.000	0.000	0.106	0.495	0.047	0.000	0.000
108.000	0.000	0.153	0.118	0.000	0.000	0.000	0.271	1.001	0.565	0.000	0.000	0.306	0.259	1.025	0.024	0.377	1.001	1.025	0.000	0.377	0.530	0.071	0.000	0.530	0.000	0.000	1.001	0.000	0.000	0.035	0.047	0.012	0.153	0.000	0.000	0.000
109.000	0.106	0.412	0.000	0.000	0.000	0.000	0.412	1.001	0.012	0.000	0.000	0.353	0.000	0.106	0.118	0.130	0.989	0.730	0.000	0.000	0.000	0.024	1.036	0.000	0.000	0.754	0.989	0.071	0.130	0.000	0.000	0.000	0.330	0.035	0.024	0.000
