Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.540s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.989	0.424	0.000	0.000	0.000	0.000	0.718	0.177	0.000	0.000	0.000	0.012	0.106	0.024	0.000	0.000	0.000	0.000	0.141	0.989	0.271	0.047	0.000	0.000	0.035	0.212	0.118	0.024
62.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.177	0.000	0.000	0.000	0.000	0.389	0.000	0.000	0.000	0.000	0.000	0.094	0.471	0.012	0.000	0.000	0.024	0.224	1.001	0.035	0.024	0.000	0.000	0.024	0.471	0.000	0.000
63.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.400	0.047	0.047	0.000	0.000	0.330	0.035	0.024	0.000	0.000	0.000	0.024	0.141	0.059	0.059	0.000	0.000	0.024	1.001	0.000	0.000	0.000	0.024	0.012	0.271	0.000	0.000
64.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.188	0.200	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.012	0.012	0.035	0.365	0.047	0.059	0.012	0.012	0.236	1.001	0.153	0.012	0.024	0.012	0.047	0.153	0.024	0.000
65.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.200	0.000	0.000	0.000	0.000	0.589	0.012	0.000	0.000	0.000	0.024	0.106	0.047	0.000	0.012	0.000	0.000	0.247	1.001	0.012	0.000	0.000	0.000	0.094	0.318	0.024	0.000
66.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.071	0.012	0.012	0.000	0.000	0.400	0.000	0.000	0.000	0.000	0.000	0.130	0.353	0.000	0.000	0.000	0.059	0.188	1.001	0.483	0.271	0.000	0.012	0.000	0.118	0.035	0.047
67.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.306	0.059	0.000	0.000	0.000	0.294	0.000	0.000	0.000	0.000	0.000	0.012	0.294	0.024	0.024	0.000	0.000	0.247	1.001	0.024	0.000	0.000	0.000	0.047	0.447	0.024	0.000
68.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.165	0.012	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.247	0.024	0.012	0.000	0.000	0.047	1.001	0.094	0.000	0.000	0.000	0.047	0.459	0.000	0.000
69.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.071	0.071	0.000	0.000	0.000	0.294	0.082	0.000	0.000	0.000	0.000	0.094	0.130	0.094	0.000	0.000	0.000	0.141	1.001	0.153	0.094	0.000	0.000	0.012	0.424	0.141	0.047
70.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.318	0.024	0.000	0.000	0.000	0.459	0.000	0.000	0.000	0.047	0.059	0.082	0.024	0.000	0.000	0.000	0.000	0.188	1.001	0.447	0.024	0.000	0.000	0.000	0.330	0.000	0.000
71.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.259	0.000	0.000	0.000	0.000	0.130	0.012	0.000	0.000	0.000	0.035	0.094	0.283	0.047	0.000	0.000	0.000	0.342	1.001	0.000	0.000	0.000	0.000	0.000	0.342	0.000	0.012
72.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.012	0.024	0.000	0.000	0.000	0.271	0.000	0.000	0.000	0.012	0.000	0.035	0.283	0.000	0.000	0.000	0.035	0.247	1.001	0.141	0.035	0.000	0.035	0.047	0.165	0.000	0.000
73.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.989	0.447	0.035	0.000	0.000	0.000	0.506	0.000	0.000	0.000	0.000	0.000	0.000	0.365	0.012	0.047	0.000	0.000	0.400	0.989	0.342	0.012	0.000	0.000	0.000	0.424	0.059	0.000
74.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.188	0.024	0.000	0.000	0.000	0.177	0.035	0.000	0.000	0.000	0.000	0.012	0.553	0.082	0.059	0.000	0.000	0.212	1.001	0.047	0.035	0.000	0.000	0.000	0.165	0.012	0.024
75.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.094	0.000	0.000	0.000	0.000	0.094	0.024	0.000	0.000	0.000	0.000	0.000	0.342	0.200	0.000	0.024	0.035	0.141	1.001	0.024	0.000	0.000	0.000	0.000	0.471	0.000	0.000
76.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.141	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.012	0.000	0.047	0.106	0.236	0.000	0.000	0.047	0.106	0.318	1.001	0.165	0.000	0.000	0.000	0.000	0.306	0.047	0.024
77.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.447	0.024	0.012	0.000	0.000	0.024	0.012	0.000	0.000	0.000	0.000	0.012	0.377	0.165	0.012	0.000	0.094	0.294	1.001	0.094	0.000	0.000	0.000	0.000	0.212	0.024	0.000
78.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.200	0.059	0.047	0.000	0.000	0.094	0.000	0.000	0.000	0.000	0.000	0.024	0.436	0.094	0.000	0.000	0.000	0.177	1.001	0.247	0.000	0.000	0.000	0.000	0.565	0.000	0.000
79.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.153	0.047	0.094	0.000	0.000	0.518	0.000	0.000	0.000	0.000	0.000	0.024	0.024	0.012	0.000	0.012	0.188	0.165	1.001	0.082	0.059	0.000	0.000	0.000	0.094	0.000	0.000
80.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.153	0.035	0.012	0.000	0.000	0.188	0.024	0.000	0.000	0.012	0.047	0.082	0.412	0.047	0.024	0.000	0.000	0.236	1.001	0.130	0.106	0.000	0.000	0.000	0.942	0.000	0.000
81.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.365	0.000	0.000	0.000	0.000	0.447	0.000	0.000	0.000	0.000	0.000	0.106	0.318	0.012	0.000	0.000	0.035	0.294	1.001	0.224	0.071	0.000	0.000	0.000	0.330	0.035	0.059
82.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.082	0.012	0.000	0.000	0.000	0.130	0.082	0.000	0.000	0.000	0.000	0.000	0.483	0.000	0.024	0.000	0.071	0.071	1.001	0.177	0.000	0.000	0.000	0.000	0.294	0.059	0.024
83.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.059	0.000	0.000	0.000	0.000	0.365	0.000	0.000	0.000	0.000	0.000	0.035	0.294	0.000	0.000	0.012	0.024	0.247	1.001	0.165	0.071	0.000	0.000	0.000	0.212	0.024	0.071
84.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.271	0.082	0.024	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.283	0.082	0.024	0.012	0.012	0.130	1.001	0.271	0.047	0.000	0.000	0.000	0.389	0.094	0.000
85.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.989	0.224	0.035	0.024	0.000	0.000	0.165	0.000	0.012	0.000	0.000	0.000	0.000	0.518	0.130	0.094	0.047	0.035	0.177	0.989	0.271	0.035	0.000	0.000	0.000	0.471	0.024	0.000
