Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.403s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.047	0.789	0.094	0.071	0.071	0.000	0.412	0.989	0.318	0.989	0.436	0.000	0.071	0.094	0.000	0.118	0.071	0.000	0.035	0.989	0.000	0.306	0.989	0.471	0.000	0.553	0.047	0.989	0.589	0.035	0.000	0.130	0.024	0.412	0.000	0.000
62.000	0.000	0.082	0.024	0.801	0.000	0.000	0.389	1.001	0.000	1.001	0.789	0.000	0.342	0.047	0.000	0.695	0.400	0.000	0.424	1.001	0.365	0.636	1.001	0.012	0.000	0.318	0.683	1.001	0.530	0.165	0.000	0.000	0.000	0.365	0.000	0.000
63.000	0.636	0.377	0.094	0.683	0.000	0.000	0.553	1.001	0.306	1.001	1.036	0.000	0.224	0.294	0.047	0.954	1.048	0.000	0.424	1.001	0.130	0.000	1.001	0.412	0.094	0.153	0.188	1.001	0.224	0.012	0.000	0.212	0.035	0.883	0.094	0.012
64.000	0.118	0.966	0.236	0.365	0.000	0.000	0.565	1.001	0.495	1.001	0.789	0.000	0.059	0.236	0.200	0.212	0.542	0.094	0.659	1.001	0.224	0.141	1.001	0.047	0.000	1.401	0.860	1.001	0.671	0.353	0.000	0.024	0.047	0.907	0.000	0.000
65.000	0.342	0.813	0.353	0.612	0.224	0.000	0.436	1.001	0.000	1.001	0.801	0.000	0.188	1.272	0.000	0.200	0.459	0.000	1.119	1.001	0.459	0.648	1.001	0.330	0.000	0.707	0.365	1.001	0.659	0.247	0.000	0.000	0.141	0.601	0.000	0.000
66.000	0.082	1.001	0.330	0.259	0.000	0.000	0.707	1.001	0.294	1.001	0.506	0.024	0.177	0.695	0.024	0.683	0.648	0.059	0.495	1.001	0.707	0.848	1.001	0.412	0.012	1.036	0.518	1.001	0.389	0.200	0.000	0.000	0.047	0.942	0.047	0.000
67.000	0.000	0.506	0.200	1.072	0.000	0.000	0.601	1.001	0.636	1.001	0.000	0.012	0.247	0.907	0.130	1.048	0.483	0.094	0.542	1.001	0.895	0.542	1.001	0.306	0.000	0.306	1.013	1.001	0.495	0.365	0.000	0.318	0.012	0.777	0.059	0.059
68.000	0.094	1.154	0.071	0.318	0.000	0.000	0.989	1.001	0.200	1.001	0.000	0.000	0.718	0.389	0.012	0.636	0.707	0.177	1.142	1.001	0.636	0.648	1.001	0.447	0.000	0.000	0.589	1.001	0.765	0.000	0.000	0.000	0.200	0.436	0.000	0.000
69.000	0.153	0.813	0.200	0.836	0.224	0.000	0.259	1.001	0.236	1.001	0.789	0.000	0.553	0.377	0.071	0.400	0.907	0.047	0.636	1.001	0.612	0.024	1.001	0.553	0.000	0.447	0.565	1.001	0.424	0.035	0.000	0.000	0.224	0.989	0.012	0.047
70.000	0.059	0.671	0.000	0.012	0.224	0.000	0.553	1.001	0.447	1.001	0.883	0.035	0.212	0.447	0.224	0.742	0.577	0.035	0.624	1.001	0.000	0.671	1.001	0.436	0.000	0.612	0.506	1.001	0.141	0.094	0.000	0.000	0.012	0.589	0.224	0.024
71.000	0.459	0.707	0.000	0.130	0.118	0.000	0.542	1.001	0.919	1.001	0.789	0.024	0.000	0.883	0.224	0.707	0.094	0.106	0.495	1.001	0.000	0.754	1.001	0.742	0.000	0.259	0.188	1.001	0.153	0.000	0.000	0.000	0.177	0.765	0.000	0.000
72.000	0.506	1.178	0.177	0.707	0.106	0.000	1.036	1.001	0.589	1.001	0.165	0.106	0.082	0.695	0.000	0.707	1.236	0.024	0.659	1.001	0.000	0.565	1.001	0.754	0.000	0.000	0.801	1.001	0.212	0.000	0.000	0.012	0.389	0.636	0.059	0.000
73.000	0.283	0.954	0.236	0.330	0.000	0.000	0.283	0.989	0.224	0.989	0.553	0.000	0.483	0.141	0.212	0.813	0.730	0.118	0.601	0.989	0.106	0.330	0.989	0.412	0.024	0.683	0.294	0.989	0.483	0.024	0.000	0.000	0.000	0.577	0.000	0.012
74.000	0.000	0.871	0.495	0.353	0.000	0.000	0.024	1.001	0.718	1.001	0.000	0.000	0.224	1.119	0.000	0.895	0.306	0.071	0.565	1.001	0.612	0.506	1.001	0.801	0.035	0.318	0.236	1.001	0.294	0.000	0.000	0.000	0.000	0.294	0.035	0.035
75.000	0.000	0.671	0.765	0.483	0.000	0.000	0.836	1.001	0.824	1.001	0.153	0.000	0.118	0.389	0.035	0.577	0.883	0.330	0.459	1.001	0.612	0.377	1.001	0.695	0.024	0.447	0.224	1.001	0.000	0.047	0.000	0.212	0.035	0.000	0.000	0.024
76.000	0.071	0.659	0.130	0.895	0.000	0.000	0.400	1.001	0.059	1.001	0.565	0.094	0.188	0.777	0.071	0.400	0.424	0.271	0.000	1.001	0.471	0.589	1.001	0.813	0.012	0.165	0.436	1.001	0.306	0.059	0.000	0.141	0.035	0.577	0.000	0.000
77.000	0.000	0.530	0.000	0.659	0.495	0.000	0.530	1.001	1.072	1.001	0.247	0.000	0.035	0.636	0.177	0.012	0.612	0.130	0.707	1.001	0.436	0.365	1.001	0.000	0.012	0.153	1.413	1.001	0.848	0.000	0.000	0.082	0.130	0.024	0.000	0.000
