Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.419s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.188	0.765	0.024	0.024	0.530	0.024	0.130	0.989	0.624	0.224	0.989	0.471	0.130	0.718	0.000	0.000	0.153	0.000	0.035	0.247	0.000	0.082	0.659	0.035	0.412	0.989	0.577	0.118	0.989	0.106	0.082	0.801	0.071	0.153	0.071	0.153
62.000	0.000	0.777	0.047	0.024	0.612	0.047	0.035	1.001	0.612	0.094	1.001	0.824	0.000	0.495	0.000	0.024	0.624	0.165	0.483	0.353	0.000	0.000	0.035	0.707	0.977	1.001	0.848	0.000	1.001	0.824	0.283	0.824	0.506	0.000	0.012	0.000
63.000	0.012	0.919	0.212	0.000	0.000	0.000	0.565	1.001	0.306	0.141	1.001	0.801	0.353	0.059	0.130	0.024	0.742	0.330	0.271	0.612	0.000	0.000	0.000	0.106	0.495	1.001	1.225	0.012	1.001	1.025	0.000	0.966	0.177	0.000	0.813	0.306
64.000	0.000	0.671	0.188	0.188	0.000	0.000	0.000	1.001	0.506	0.518	1.001	0.883	0.000	1.060	0.024	0.024	0.636	0.059	0.542	1.083	0.000	0.000	0.000	0.012	0.306	1.001	0.259	0.212	1.001	0.813	0.094	0.730	0.071	0.224	0.718	0.035
65.000	0.000	0.718	0.141	0.059	0.188	0.247	0.754	1.001	0.471	0.589	1.001	0.165	0.141	0.813	0.118	0.000	0.236	0.000	0.035	0.294	0.000	0.000	0.000	0.024	0.106	1.001	0.506	1.036	1.001	0.930	0.518	0.589	0.294	0.000	0.601	0.188
66.000	0.000	1.166	0.059	0.000	0.601	0.247	0.389	1.001	0.141	0.071	1.001	0.648	0.200	0.765	0.000	0.082	0.459	0.130	0.035	0.518	0.035	0.000	0.188	0.000	0.954	1.001	0.601	0.236	1.001	0.824	0.141	0.436	0.000	0.283	0.483	0.094
67.000	0.000	1.048	0.153	0.012	0.801	0.000	0.400	1.001	0.035	0.118	1.001	1.072	0.200	0.200	0.000	0.000	0.436	0.106	0.012	0.330	0.000	0.141	0.636	0.118	0.883	1.001	0.306	0.400	1.001	0.436	0.495	0.813	0.000	0.059	1.036	0.283
68.000	1.154	0.318	0.153	0.459	0.848	0.000	1.060	1.001	0.165	0.000	1.001	0.000	0.047	0.118	0.000	0.165	0.601	0.200	0.436	0.000	0.024	0.000	0.942	0.141	0.342	1.001	1.189	0.565	1.001	1.142	0.165	0.989	0.000	0.153	0.883	0.024
69.000	0.059	0.659	0.318	0.024	0.353	0.000	0.294	1.001	0.082	0.942	1.001	0.236	0.071	0.424	0.035	0.082	1.036	0.024	0.318	0.118	0.153	0.000	0.565	0.035	0.801	1.001	0.483	0.506	1.001	0.495	0.000	0.895	0.059	0.035	0.294	0.047
70.000	0.000	0.330	0.447	0.071	0.412	0.024	0.000	1.001	0.000	0.636	1.001	0.165	0.000	0.012	0.024	0.024	0.200	0.283	0.047	1.036	0.082	0.000	0.954	0.141	0.000	1.001	0.954	0.412	1.001	0.777	0.000	0.624	0.236	0.047	0.777	0.553
71.000	0.000	0.035	0.094	0.000	0.224	0.082	0.000	1.001	0.094	1.331	1.001	0.259	0.000	0.059	0.000	0.000	0.000	0.024	0.283	0.047	0.000	0.000	0.236	0.094	1.201	1.001	0.012	0.565	1.001	0.871	0.024	0.542	0.000	0.106	0.200	0.801
72.000	0.024	0.919	0.318	0.000	0.283	0.118	0.236	1.001	0.648	0.542	1.001	0.412	0.012	0.648	0.059	0.130	1.460	0.259	0.506	0.836	0.000	0.035	0.671	0.012	0.082	1.001	0.495	0.730	1.001	0.695	0.000	1.225	0.271	0.118	0.236	0.059
73.000	0.224	0.707	0.141	0.000	0.553	0.236	0.977	0.989	0.212	0.047	0.989	0.836	0.071	0.318	0.012	0.177	0.919	0.000	0.012	0.860	0.212	0.000	0.424	0.000	0.000	0.989	0.271	0.589	0.989	1.119	0.059	0.601	0.212	0.000	0.153	0.283
74.000	0.024	0.318	0.141	0.000	0.506	0.283	0.589	1.001	0.907	0.000	1.001	0.459	0.624	0.283	0.330	0.153	0.553	0.024	0.024	0.954	0.024	0.000	0.377	0.000	0.636	1.001	0.495	0.024	1.001	0.212	0.483	0.730	0.353	0.059	0.754	0.000
