Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.579s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.966	0.000	0.919	0.000	0.000	0.000	0.989	0.000	0.989	0.000	0.000	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.989	0.871	0.200	0.989	0.966	0.000	0.000	0.495	0.989	0.024	0.436	0.000	0.000	0.047	0.212	0.141	0.047
62.000	0.000	1.025	0.000	0.907	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.695	0.000	0.000	1.001	0.954	0.671	1.001	0.718	0.000	0.000	0.165	1.001	0.330	0.377	0.000	0.000	0.247	0.283	0.118	0.106
63.000	0.000	0.942	0.000	0.695	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	1.060	0.000	0.000	1.001	0.695	0.247	1.001	0.506	0.000	0.000	0.636	1.001	0.071	0.130	0.000	0.000	0.542	0.624	0.377	0.071
64.000	0.000	1.013	0.000	0.860	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.836	0.000	0.000	1.001	1.130	0.777	1.001	1.013	0.000	0.000	0.447	1.001	0.130	0.212	0.000	0.000	0.165	0.553	0.188	0.082
65.000	0.000	1.001	0.000	1.060	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.659	0.000	0.000	1.001	0.836	0.000	1.001	0.871	0.000	0.000	0.424	1.001	0.601	0.577	0.000	0.000	0.294	0.436	0.000	0.012
66.000	0.000	1.001	0.000	0.942	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.612	0.000	0.000	1.001	0.624	1.119	1.001	0.683	0.000	0.000	0.000	1.001	0.506	0.236	0.000	0.000	0.000	0.436	0.188	0.094
67.000	0.000	0.989	0.000	0.883	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.624	0.000	0.000	1.001	1.284	0.000	1.001	0.883	0.000	0.000	0.000	1.001	0.000	0.671	0.000	0.000	0.000	0.789	0.436	0.447
68.000	0.000	0.942	0.000	0.930	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	1.213	0.000	0.000	1.001	0.989	0.000	1.001	0.860	0.000	0.000	0.000	1.001	1.036	0.624	0.000	0.000	0.000	0.589	0.283	0.000
69.000	0.000	0.989	0.000	0.777	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	1.060	0.000	0.000	1.001	0.942	0.000	1.001	0.695	0.000	0.000	0.000	1.001	0.000	0.283	0.000	0.000	0.247	1.095	0.436	0.000
70.000	0.000	0.989	0.000	0.765	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.106	0.106	0.707	0.000	0.000	1.001	0.954	0.436	1.001	0.730	0.000	0.000	0.000	1.001	0.000	0.542	0.000	0.000	0.459	0.483	0.012	0.035
71.000	0.000	0.907	0.236	0.883	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.082	0.966	0.000	0.000	1.001	0.871	0.118	1.001	0.483	0.000	0.000	0.000	1.001	0.000	0.141	0.000	0.000	0.659	0.895	0.012	0.071
72.000	0.000	0.954	0.000	1.178	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.801	0.000	0.000	1.001	0.871	0.659	1.001	0.789	0.000	0.000	0.000	1.001	0.000	0.754	0.000	0.000	0.730	0.883	0.082	0.106
73.000	0.000	1.025	0.000	1.025	0.000	0.000	0.000	0.989	0.000	0.989	0.000	0.000	0.000	0.000	0.000	0.059	0.919	0.000	0.000	0.989	0.895	0.754	0.989	0.836	0.000	0.000	0.000	0.989	0.000	0.695	0.000	0.000	1.083	0.942	0.000	0.000
74.000	0.000	0.565	0.000	0.813	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.118	0.801	0.000	0.000	1.001	1.060	0.636	1.001	0.930	0.000	0.000	0.000	1.001	0.000	0.801	0.000	0.000	0.495	0.824	0.000	0.000
75.000	0.000	1.378	0.000	1.036	0.000	0.000	0.000	1.001	0.966	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.824	0.000	0.000	1.001	0.895	0.130	1.001	1.060	0.000	0.000	0.000	1.001	0.165	0.954	0.000	0.000	0.659	0.813	0.000	0.000
76.000	0.000	0.942	0.365	1.001	0.000	0.000	0.000	1.001	0.683	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.813	0.000	0.000	1.001	1.013	0.000	1.001	0.683	0.000	0.000	0.000	1.001	1.036	0.447	0.000	0.000	0.695	0.954	0.000	0.000
77.000	0.000	0.801	0.789	0.754	0.000	0.000	0.000	1.001	0.577	1.001	0.000	0.000	0.000	0.000	0.000	0.553	0.659	0.000	0.000	1.001	0.836	0.718	1.001	0.895	0.000	0.000	0.000	1.001	0.730	0.612	0.000	0.000	0.200	0.954	0.000	0.000
78.000	0.000	1.048	0.989	0.695	0.000	0.000	0.000	1.001	0.565	1.001	0.000	0.000	0.000	0.000	0.000	0.506	1.072	0.000	0.000	1.001	1.001	0.530	1.001	0.624	0.000	0.000	0.000	1.001	0.553	0.518	0.000	0.000	0.000	0.601	0.000	0.000
79.000	0.000	1.025	0.718	0.871	0.000	0.000	0.000	1.001	0.718	1.001	0.000	0.000	0.000	0.000	0.000	0.436	0.765	0.000	0.000	1.001	1.001	0.954	1.001	0.966	0.000	0.000	0.000	1.001	0.871	0.342	0.000	0.000	0.000	0.942	0.000	0.000
80.000	0.000	0.930	1.001	0.966	0.000	0.000	0.000	1.001	0.730	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.871	0.000	0.000	1.001	0.954	0.860	1.001	1.013	0.000	0.000	0.000	1.001	0.777	0.000	0.000	0.000	0.000	1.083	0.000	0.000
81.000	0.000	0.954	0.919	0.930	0.000	0.000	0.000	1.001	0.141	1.001	0.000	0.000	0.000	0.000	0.353	0.000	0.271	0.518	0.000	1.001	0.836	0.353	1.001	0.954	0.000	0.000	0.000	1.001	0.589	0.271	0.000	0.000	0.177	0.683	0.000	0.000
82.000	0.000	1.001	0.860	0.801	0.000	0.000	0.000	1.001	0.082	1.001	0.000	0.000	0.000	0.000	1.013	0.000	0.000	0.695	0.000	1.001	1.001	0.659	1.001	0.813	0.000	0.000	0.000	1.001	0.177	0.165	0.000	0.000	0.436	0.730	0.000	0.000
83.000	0.000	0.612	0.730	0.353	0.000	0.000	0.000	1.001	0.012	1.001	0.000	0.000	0.000	0.000	0.424	0.000	0.071	0.495	0.000	1.001	0.636	0.200	1.001	0.577	0.000	0.000	0.259	1.001	0.506	0.471	0.000	0.000	0.495	0.730	0.000	0.000
84.000	0.000	1.048	0.860	0.612	0.000	0.000	0.000	1.001	0.353	1.001	0.000	0.000	0.000	0.000	1.119	0.000	0.659	0.671	0.000	1.001	1.001	0.000	1.001	0.730	0.000	0.000	0.471	1.001	0.765	0.177	0.000	0.000	0.212	0.695	0.000	0.000
85.000	0.000	0.742	0.860	1.013	0.000	0.000	0.000	0.989	0.671	0.989	0.000	0.000	0.000	0.000	0.836	0.000	0.612	0.365	0.000	0.989	0.871	0.141	0.989	0.612	0.000	0.000	0.412	0.989	0.330	0.365	0.000	0.000	0.247	0.424	0.024	0.000
86.000	0.000	1.083	1.036	0.813	0.000	0.000	0.000	1.001	0.860	1.001	0.000	0.000	0.000	0.000	0.353	0.000	0.777	0.518	0.000	1.001	0.671	0.024	1.001	0.765	0.000	0.000	0.871	1.001	0.553	0.141	0.000	0.000	0.353	0.765	0.012	0.012
87.000	0.000	1.001	1.001	0.012	0.000	0.000	0.000	1.001	0.141	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.730	0.353	0.000	1.001	0.907	0.989	1.001	0.283	0.000	0.000	0.601	1.001	0.283	0.141	0.000	0.000	0.082	0.530	0.118	0.236
88.000	0.000	1.001	1.001	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.824	0.754	0.000	1.001	1.083	0.318	1.001	1.130	0.000	0.000	0.553	1.001	0.024	0.483	0.000	0.000	0.000	0.530	0.412	0.283
89.000	0.000	0.754	0.012	0.801	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.754	0.000	0.000	1.001	0.836	0.989	1.001	0.624	0.000	0.000	0.318	1.001	0.106	0.483	0.000	0.000	0.000	0.283	0.071	0.071
90.000	0.000	1.048	0.000	0.801	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.742	0.000	0.000	1.001	0.848	0.589	1.001	0.754	0.000	0.000	0.000	1.001	0.377	0.671	0.000	0.000	0.000	0.224	0.153	0.071
91.000	0.000	0.907	0.000	0.836	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.000	0.000	1.001	0.930	0.860	1.001	0.860	0.000	0.000	0.000	1.001	0.094	0.306	0.000	0.000	0.000	0.024	0.000	0.000
92.000	0.000	0.930	0.000	0.730	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.836	0.000	0.000	1.001	0.954	0.718	1.001	0.966	0.000	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
93.000	0.000	1.072	0.730	0.977	0.000	0.000	0.000	1.001	0.989	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.966	0.000	0.000	1.001	1.001	0.165	1.001	1.001	0.000	0.000	0.765	1.001	0.000	0.542	0.000	0.000	0.000	0.000	0.000	0.000
94.000	0.000	1.001	1.107	0.895	0.000	0.000	0.000	1.001	0.989	1.001	0.000	0.000	0.000	0.000	0.000	0.000	1.013	0.000	0.000	1.001	0.942	0.000	1.001	0.966	0.000	0.000	1.001	1.001	0.000	0.907	0.000	0.000	0.000	0.000	0.000	0.000
95.000	0.000	0.954	0.659	1.083	0.000	0.000	0.000	1.001	0.648	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.966	0.000	0.000	1.001	0.989	0.000	1.001	0.777	0.000	0.000	0.989	1.001	0.471	0.836	0.000	0.000	0.000	0.601	0.000	0.000
96.000	0.000	0.789	0.907	0.742	0.000	0.000	0.000	1.001	1.107	1.001	0.000	0.000	0.000	0.000	0.247	0.000	0.848	0.000	0.000	1.001	0.860	0.000	1.001	0.954	0.000	0.000	0.707	1.001	0.765	0.836	0.000	0.000	0.000	0.883	0.000	0.000
97.000	0.000	1.001	0.683	0.871	0.000	0.000	0.000	0.989	0.671	0.989	0.000	0.000	0.000	0.000	0.648	0.000	0.659	0.094	0.000	0.989	0.730	0.601	0.989	0.530	0.000	0.000	0.742	0.989	0.236	0.330	0.000	0.000	0.224	0.565	0.330	0.000
98.000	0.000	0.883	0.365	1.001	0.000	0.000	0.000	1.001	0.718	1.001	0.000	0.000	0.000	0.000	0.989	0.000	0.730	0.542	0.000	1.001	1.060	0.542	1.001	0.789	0.000	0.000	0.695	1.001	0.106	0.530	0.000	0.000	0.236	0.495	0.212	0.000
99.000	0.000	0.919	0.801	0.836	0.000	0.000	0.000	1.001	0.930	1.001	0.000	0.000	0.000	0.000	0.789	0.000	0.836	0.259	0.000	1.001	0.871	0.565	1.001	0.612	0.000	0.000	0.624	1.001	0.294	0.271	0.000	0.000	0.400	0.447	0.283	0.000
100.000	0.000	0.989	0.977	0.860	0.000	0.000	0.000	1.001	0.848	1.001	0.000	0.000	0.000	0.424	0.848	0.000	0.424	0.377	0.000	1.001	0.848	0.353	1.001	0.718	0.000	0.000	0.589	1.001	0.777	0.365	0.000	0.000	0.330	0.389	0.094	0.000
101.000	0.000	1.013	1.048	0.306	0.000	0.000	0.000	1.001	0.024	1.001	0.000	0.000	0.000	0.895	0.671	0.024	0.671	0.118	0.000	1.001	0.954	0.212	1.001	0.742	0.000	0.000	0.400	1.001	0.636	0.483	0.000	0.000	0.271	0.648	0.200	0.035
102.000	0.000	0.907	0.707	0.035	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.954	0.883	0.000	0.789	0.000	0.000	1.001	0.919	0.294	1.001	0.836	0.000	0.000	0.294	1.001	0.589	0.188	0.000	0.000	0.459	0.400	0.071	0.141
103.000	0.000	1.107	0.671	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	1.083	0.695	0.000	0.589	0.000	0.000	1.001	0.966	0.730	1.001	0.860	0.000	0.000	0.153	1.001	0.271	0.365	0.000	0.000	0.247	0.883	0.000	0.024
104.000	0.000	0.942	0.000	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.919	1.107	0.000	0.789	0.000	0.000	1.001	0.765	0.659	1.001	0.612	0.000	0.000	0.000	1.001	0.342	0.212	0.000	0.000	0.000	0.977	0.188	0.177
105.000	0.000	1.072	0.000	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.836	0.848	0.000	0.530	0.035	0.000	1.001	0.577	0.424	1.001	0.813	0.000	0.000	0.518	1.001	0.082	0.106	0.000	0.000	0.000	0.765	0.000	0.071
106.000	0.000	0.907	0.000	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.188	0.000	0.919	0.742	0.000	0.683	0.200	0.000	1.001	1.354	0.306	1.001	0.553	0.000	0.000	0.636	1.001	0.071	0.012	0.000	0.000	0.153	0.801	0.000	0.000
107.000	0.000	0.871	0.000	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.047	0.000	0.954	0.977	0.024	0.683	0.200	0.000	1.001	0.553	0.236	1.001	0.412	0.000	0.000	0.518	1.001	0.459	0.188	0.000	0.000	0.035	0.836	0.000	0.012
108.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.000	0.000	0.000	0.930	0.942	0.153	0.212	0.130	0.000	1.001	0.919	0.200	1.001	0.412	0.000	0.000	0.848	1.001	0.754	0.283	0.000	0.000	0.000	0.530	0.000	0.000
109.000	0.000	0.907	0.000	0.000	0.000	0.000	0.000	1.001	0.118	0.989	0.000	0.047	0.000	0.801	0.754	0.306	0.648	0.071	0.000	0.989	0.130	0.483	0.989	0.094	0.000	0.000	1.025	0.989	0.000	0.047	0.000	0.000	0.000	1.083	0.000	0.000
110.000	0.000	1.001	0.000	0.000	0.000	0.106	0.000	0.989	0.000	1.001	0.000	0.342	0.000	0.883	0.801	0.000	0.565	0.271	0.000	1.001	0.000	0.377	1.001	0.601	0.000	0.000	0.930	1.001	0.000	0.035	0.000	0.000	0.000	0.836	0.000	0.000
111.000	0.000	0.718	0.283	0.695	0.000	0.024	0.000	1.001	0.236	1.001	0.000	0.082	0.000	0.954	1.001	0.000	0.895	0.024	0.000	1.001	0.000	0.283	1.001	0.695	0.000	0.000	0.754	1.001	1.272	0.165	0.000	0.000	0.000	0.294	0.153	0.059
112.000	0.000	1.001	0.624	0.824	0.000	0.000	0.000	1.001	1.189	1.001	0.000	0.000	0.000	1.060	1.048	0.000	0.989	0.000	0.000	1.001	0.000	0.907	1.001	0.919	0.000	0.000	0.000	1.001	0.695	0.000	0.000	0.000	0.000	0.000	0.000	0.000
113.000	0.000	1.025	1.072	0.883	0.000	0.000	0.000	1.001	0.930	1.001	0.000	0.000	0.000	0.836	0.789	0.012	0.236	0.000	0.000	1.001	0.707	0.542	1.001	0.224	0.000	0.000	0.000	1.001	0.707	0.000	0.000	0.000	0.000	0.000	0.000	0.000
114.000	0.000	0.860	0.824	0.824	0.000	0.000	0.000	1.001	0.765	1.001	0.000	0.000	0.000	0.919	0.495	0.165	0.000	0.000	0.000	1.001	0.871	0.424	1.001	0.000	0.000	0.000	0.000	1.001	0.035	0.059	0.000	0.000	0.000	0.000	0.000	0.024
115.000	0.000	1.001	0.495	0.942	0.000	0.000	0.000	1.001	0.495	1.001	0.000	0.000	0.000	0.577	0.848	0.365	0.365	0.000	0.000	1.001	0.730	0.247	1.001	0.141	0.000	0.000	0.000	1.001	0.224	0.047	0.000	0.000	0.000	0.000	0.000	0.059
116.000	0.000	0.730	0.589	0.447	0.000	0.000	0.000	1.001	0.919	1.001	0.000	0.000	0.000	1.119	0.294	0.236	0.495	0.000	0.000	1.001	0.836	0.624	1.001	0.648	0.000	0.000	0.000	1.001	0.342	0.094	0.000	0.000	0.000	0.000	0.542	0.000
117.000	0.000	1.107	0.954	0.695	0.000	0.000	0.000	1.001	0.707	1.001	0.000	0.000	0.000	0.718	0.648	0.000	0.389	0.000	0.000	1.001	0.765	0.059	1.001	0.765	0.000	0.000	0.000	1.001	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000
118.000	0.000	0.824	0.436	1.083	0.000	0.000	0.000	1.001	0.342	1.001	0.000	0.000	0.000	0.813	0.483	0.082	0.294	0.000	0.000	1.001	0.919	0.695	1.001	0.542	0.000	0.000	0.000	1.001	0.589	0.118	0.000	0.000	0.000	0.000	0.165	0.000
119.000	0.000	0.813	0.707	0.754	0.000	0.000	0.000	1.001	0.106	1.001	0.000	0.000	0.000	1.036	0.754	0.012	0.389	0.012	0.000	1.001	0.930	0.224	1.001	0.589	0.000	0.000	0.577	1.001	0.283	0.177	0.000	0.000	0.000	0.436	0.071	0.024
120.000	0.000	0.883	0.883	0.860	0.000	0.012	0.000	1.001	0.000	1.001	0.000	0.094	0.000	0.813	0.871	0.000	0.671	0.106	0.000	1.001	0.919	0.247	1.001	0.400	0.000	0.000	0.683	1.001	0.082	0.012	0.000	0.000	0.000	0.730	0.035	0.000
