Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.426s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.813	0.000	0.059	0.000	0.000	0.883	0.483	0.012	0.989	0.777	0.000	0.389	0.989	0.447	0.000	0.247	0.071	0.012	0.447	0.459	0.506	0.989	0.412	0.000	0.012	0.989	0.259	0.471	0.447	0.000	0.024	0.094	0.082	0.659	0.989
62.000	1.001	0.907	0.047	0.659	0.542	0.000	0.989	0.730	0.000	1.001	0.777	0.000	0.094	1.001	0.000	0.000	0.188	0.141	0.047	0.648	0.400	0.024	1.001	0.271	0.000	0.247	1.001	0.412	0.659	0.612	0.000	0.047	0.518	0.200	0.683	1.001
63.000	1.001	0.930	0.212	0.506	0.000	0.000	0.683	0.436	0.000	1.001	0.353	0.106	0.553	1.001	0.035	0.000	0.071	0.012	0.000	0.824	0.153	0.224	1.001	0.000	0.000	0.118	1.001	0.353	0.883	1.154	0.000	0.000	0.082	0.848	1.201	1.001
64.000	1.001	0.848	0.000	0.695	0.012	0.000	1.095	0.789	0.000	1.001	0.000	0.047	0.683	1.001	0.000	0.000	0.683	0.047	0.012	0.530	0.459	0.224	1.001	0.601	0.106	0.659	1.001	0.012	0.483	0.907	0.047	0.012	0.742	0.400	0.942	1.001
65.000	1.001	0.848	0.059	0.707	0.436	0.000	0.860	0.765	0.000	1.001	0.200	0.000	0.589	1.001	0.436	0.000	0.718	0.130	0.130	0.377	0.106	0.177	1.001	0.424	0.000	0.000	1.001	0.012	0.601	0.954	0.000	0.000	0.754	0.353	0.919	1.001
66.000	1.001	0.919	0.177	0.342	0.318	0.000	0.801	0.024	0.000	1.001	0.447	0.000	0.871	1.001	0.188	0.000	0.353	0.141	0.118	0.860	0.024	0.000	1.001	0.730	0.000	0.707	1.001	0.082	0.412	0.754	0.000	0.000	0.542	0.342	0.954	1.001
67.000	1.001	0.942	0.000	0.330	0.094	0.024	1.001	0.000	0.000	1.001	0.177	0.247	0.271	1.001	0.047	0.000	0.742	0.118	0.024	0.330	0.424	0.130	1.001	0.553	0.130	0.612	1.001	0.118	0.553	1.107	0.000	0.000	0.848	0.636	0.789	1.001
68.000	1.001	0.824	0.000	0.165	0.000	0.000	0.954	0.000	0.000	1.001	0.789	0.094	1.025	1.001	0.000	0.000	0.165	0.035	0.459	0.200	0.024	0.165	1.001	1.025	0.153	1.060	1.001	0.012	0.742	0.871	0.000	0.035	0.436	0.236	1.083	1.001
69.000	1.001	1.072	0.000	0.824	0.047	0.000	1.036	0.000	0.000	1.001	0.000	0.000	0.553	1.001	0.000	0.000	0.377	0.047	0.118	0.412	0.412	0.483	1.001	0.612	0.000	0.895	1.001	0.436	0.836	0.954	0.000	0.035	0.024	0.082	0.506	1.001
70.000	1.001	0.530	0.094	0.765	0.447	0.000	0.836	0.000	0.000	1.001	0.400	0.000	0.377	1.001	0.000	0.000	0.471	0.024	0.130	0.530	0.247	0.141	1.001	0.860	0.071	0.412	1.001	0.565	0.330	0.942	0.000	0.000	0.118	0.659	0.907	1.001
71.000	1.001	1.201	0.200	0.483	0.000	0.000	0.648	0.436	0.000	1.001	0.483	0.000	0.471	1.001	0.082	0.000	0.707	0.330	0.000	0.695	0.377	0.212	1.001	0.471	0.035	0.012	1.001	0.565	0.542	0.730	0.000	0.024	0.247	0.436	1.095	1.001
72.000	1.001	0.954	0.200	0.671	0.000	0.000	1.260	0.659	0.000	1.001	0.506	0.000	0.636	1.001	0.518	0.000	0.871	0.000	0.271	0.153	0.365	0.000	1.001	0.447	0.000	0.082	0.989	0.342	0.459	0.447	0.000	0.000	0.471	0.542	0.895	1.001
73.000	0.989	1.001	0.000	0.813	0.306	0.000	0.836	0.542	0.000	0.989	0.542	0.000	0.777	0.989	0.024	0.000	0.518	0.000	0.082	0.330	0.283	0.000	0.989	0.436	0.000	0.612	1.001	0.024	0.977	1.460	0.000	0.224	0.342	0.094	0.989	0.989
74.000	1.001	0.966	0.200	0.447	0.165	0.000	0.907	0.271	0.000	1.001	0.153	0.000	0.966	1.001	0.330	0.000	0.141	0.000	0.000	0.860	0.754	0.200	1.001	0.836	0.000	0.000	1.001	0.047	0.330	0.907	0.000	0.000	0.141	0.530	0.942	1.001
75.000	1.001	0.824	0.483	0.330	0.071	0.000	0.989	0.565	0.000	1.001	0.106	0.000	0.071	1.001	0.400	0.000	0.636	0.094	0.188	0.871	0.742	0.318	1.001	0.459	0.012	0.318	1.001	0.177	0.730	0.765	0.000	0.000	0.436	0.000	0.353	1.001
76.000	1.001	0.989	0.000	0.412	0.047	0.012	1.025	0.553	0.000	1.001	0.577	0.082	0.506	1.001	0.813	0.000	0.365	0.071	0.000	0.318	0.754	0.000	1.001	0.247	0.047	0.318	1.001	0.236	0.883	1.036	0.035	0.024	0.624	0.318	1.060	1.001
77.000	1.001	0.942	0.247	0.707	0.024	0.000	1.001	0.824	0.000	1.001	0.306	0.000	0.459	1.001	0.459	0.000	0.836	0.059	0.024	0.612	0.742	0.342	1.001	0.212	0.000	0.247	1.001	0.118	0.612	1.083	0.000	0.000	0.106	0.165	1.025	1.001
78.000	1.001	1.001	0.000	0.483	0.094	0.000	0.966	0.294	0.000	1.001	0.624	0.000	0.730	1.001	0.412	0.000	0.542	0.000	0.330	0.730	0.412	0.094	1.001	0.907	0.012	0.330	1.001	0.530	0.883	0.883	0.000	0.130	0.365	0.236	0.883	1.001
79.000	1.001	0.919	0.000	0.718	0.306	0.000	0.730	0.601	0.000	1.001	0.389	0.000	0.919	1.001	0.271	0.000	0.707	0.342	0.106	0.506	0.636	0.000	1.001	0.813	0.153	0.047	1.001	0.130	0.082	0.989	0.024	0.000	0.283	0.130	1.001	1.001
80.000	1.001	1.025	0.200	0.035	0.047	0.000	0.977	0.271	0.000	1.001	0.730	0.000	0.377	1.001	0.530	0.000	0.860	0.118	0.259	0.495	0.224	0.000	1.001	0.565	0.012	0.612	1.001	0.177	1.013	0.789	0.000	0.024	0.447	0.294	0.648	1.001
81.000	1.001	0.730	0.000	0.624	0.000	0.000	0.789	0.707	0.000	1.001	0.907	0.000	0.553	1.001	0.648	0.000	0.012	0.377	0.141	0.883	0.400	0.118	1.001	0.966	0.047	0.000	1.001	0.000	0.518	0.801	0.000	0.000	0.471	0.624	1.272	1.001
