Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.393s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.424	0.200	0.118	0.106	0.012	0.212	0.989	0.671	0.153	0.989	0.577	0.000	0.000	0.000	0.000	0.765	0.012	0.012	0.365	0.000	0.000	0.177	0.000	0.883	0.989	0.000	0.518	0.989	0.283	0.106	0.542	0.118	0.000	0.141	0.106
62.000	0.000	0.589	0.071	0.118	0.553	0.012	0.824	1.001	0.141	0.553	1.001	0.659	0.130	0.000	0.000	0.000	0.400	0.047	0.130	0.589	0.212	0.000	0.542	0.047	0.365	1.001	0.000	0.035	1.001	0.153	0.342	0.624	0.000	0.012	0.353	0.518
63.000	0.000	0.659	0.424	0.165	0.954	0.000	0.718	1.001	0.742	0.742	1.001	0.153	0.071	0.000	0.000	0.000	0.377	0.188	0.012	0.236	0.000	0.047	0.553	0.059	0.471	1.001	0.000	0.624	1.001	1.166	0.094	0.860	0.365	0.000	0.177	0.236
64.000	0.000	0.589	0.047	0.212	0.954	0.165	1.072	1.001	0.506	0.577	1.001	0.919	0.000	0.000	0.000	0.071	0.000	0.365	0.000	0.247	0.094	0.318	0.259	0.000	0.436	1.001	0.035	0.612	1.001	0.518	0.000	0.813	0.342	0.035	0.000	0.436
65.000	0.047	0.483	0.106	0.000	0.000	0.153	0.565	1.001	0.577	0.483	1.001	0.389	0.000	0.000	0.000	0.000	0.188	0.035	0.024	1.142	0.035	0.047	0.730	0.165	0.754	1.001	0.130	0.236	1.001	0.577	0.848	0.542	0.000	0.106	0.259	0.012
66.000	0.082	0.082	0.012	0.377	1.519	0.188	1.178	1.001	0.259	0.801	1.001	0.000	0.000	0.000	0.000	0.000	0.565	0.047	0.024	1.072	0.059	0.000	0.777	0.082	0.671	1.001	0.000	0.271	1.001	0.377	0.118	0.553	0.106	0.306	0.754	0.000
67.000	0.000	0.000	0.318	0.012	0.789	0.000	0.871	1.001	0.542	0.283	1.001	0.000	0.000	0.000	0.000	0.000	0.860	0.000	0.424	0.718	0.118	0.000	0.082	0.459	0.871	1.001	0.000	0.000	1.001	0.377	0.094	0.000	0.000	0.059	0.659	0.082
68.000	0.000	0.000	0.071	0.106	0.577	0.000	0.871	1.001	0.659	0.801	1.001	0.283	0.000	0.000	0.000	0.071	0.930	0.188	0.000	0.624	0.000	0.000	0.012	0.059	0.930	1.001	0.459	0.082	1.001	0.283	0.012	0.000	0.000	0.188	0.589	0.471
69.000	0.000	0.000	0.000	0.000	0.000	0.283	0.942	1.001	0.659	0.400	1.001	0.801	0.000	0.000	0.141	0.047	0.400	0.012	0.141	0.754	0.224	0.000	0.212	0.024	0.683	1.001	0.294	1.543	1.001	0.071	0.071	0.919	0.118	0.059	0.577	0.000
70.000	0.000	0.000	0.000	0.000	0.047	0.188	0.777	1.001	0.989	0.895	1.001	0.942	0.071	0.000	0.047	0.000	0.247	0.047	0.141	0.447	0.000	0.000	0.742	0.000	0.612	1.001	0.612	0.353	1.001	0.000	0.071	0.883	0.306	0.000	0.071	0.447
71.000	0.424	0.024	0.059	0.094	0.436	0.024	0.577	1.001	0.824	0.141	1.001	0.377	0.000	0.000	0.071	0.000	1.060	0.436	0.153	0.000	0.000	0.000	0.777	0.000	0.671	1.001	0.777	0.212	1.001	0.094	0.082	0.871	0.000	0.271	0.848	0.059
72.000	0.141	0.389	0.000	0.000	0.377	0.412	0.813	1.001	0.824	0.024	1.001	0.777	0.000	0.000	0.000	0.000	1.048	0.047	0.141	0.271	0.000	0.035	0.330	0.071	0.789	1.001	0.035	0.118	1.001	0.601	0.059	0.071	0.047	0.000	0.035	0.130
73.000	0.000	0.695	0.165	0.141	0.412	0.094	0.353	0.989	0.412	1.001	0.989	0.930	0.000	0.000	0.000	0.000	0.483	0.212	0.047	0.447	0.000	0.000	0.000	0.000	0.553	0.989	0.389	0.306	0.989	0.200	0.212	0.683	0.212	0.118	0.306	0.000
74.000	0.000	0.212	0.283	0.141	0.518	0.177	1.083	1.001	0.895	0.459	1.001	0.871	0.000	0.000	0.000	0.000	0.506	0.188	0.000	0.907	0.000	0.000	0.754	0.118	1.178	1.001	0.236	0.024	1.001	0.071	0.141	0.742	0.047	0.000	0.506	0.047
75.000	0.353	0.200	0.141	0.024	0.907	0.177	1.013	1.001	0.000	0.000	1.001	0.636	0.000	0.000	0.000	0.000	0.059	0.000	0.000	0.553	0.000	0.000	0.330	0.071	0.542	1.001	0.977	0.459	1.001	0.459	0.000	0.824	0.094	0.024	0.954	0.177
76.000	0.071	0.412	0.012	0.012	0.565	0.177	0.742	1.001	0.118	0.330	1.001	0.506	0.000	0.000	0.000	0.000	1.201	0.071	0.000	0.318	0.000	0.000	0.000	0.247	1.072	1.001	0.589	0.165	1.001	0.659	1.072	0.919	0.000	0.059	0.318	0.459
77.000	0.012	1.013	0.177	0.059	0.436	0.153	0.000	1.001	1.119	0.236	1.001	0.848	0.000	0.000	0.130	0.071	1.060	0.330	0.024	0.247	0.000	0.000	0.059	0.141	0.495	1.001	0.789	0.365	1.001	0.977	0.118	0.212	0.000	0.000	0.047	0.000
78.000	0.094	0.718	0.012	0.047	0.459	0.141	0.765	1.001	0.082	0.871	1.001	0.365	0.071	0.000	0.000	0.000	0.000	0.000	0.283	0.518	0.000	0.000	0.942	0.012	0.200	1.001	0.106	0.977	1.001	0.765	0.000	0.989	0.495	0.024	0.624	0.012
