Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.715s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.024	0.082	0.106	0.000	0.000	0.000	0.082	0.118	0.989	0.094	0.000	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.000	0.000	0.000	0.730	0.188	0.024	0.000	0.047	0.542	0.989	0.118	0.000	0.000	0.000	0.000	0.400	0.000	0.000
62.000	0.000	0.000	0.035	0.047	0.000	0.012	0.000	0.000	1.001	0.082	0.012	0.000	0.000	0.000	0.389	0.047	0.000	0.000	0.000	0.000	0.071	0.153	0.188	0.000	0.000	0.000	0.236	1.001	0.047	0.000	0.012	0.000	0.024	0.483	0.000	0.000
63.000	0.000	0.024	0.141	0.035	0.024	0.000	0.012	0.188	1.001	0.412	0.024	0.047	0.047	0.094	0.130	0.047	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.283	1.001	0.247	0.188	0.000	0.000	0.000	0.412	0.047	0.024
64.000	0.094	0.071	0.153	0.035	0.047	0.024	0.012	0.212	1.001	0.012	0.000	0.000	0.000	0.000	0.283	0.012	0.000	0.000	0.012	0.012	0.024	0.082	0.000	0.000	0.000	0.000	0.012	1.001	0.130	0.035	0.000	0.000	0.000	0.459	0.000	0.012
65.000	0.012	0.035	0.318	0.094	0.059	0.071	0.059	0.177	1.001	0.271	0.082	0.000	0.000	0.094	0.141	0.012	0.000	0.000	0.000	0.000	0.000	0.283	0.024	0.000	0.000	0.071	0.082	1.001	0.247	0.000	0.000	0.000	0.000	0.365	0.012	0.000
66.000	0.000	0.059	0.082	0.035	0.024	0.047	0.153	0.130	1.001	0.153	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.106	0.000	0.000	0.000	0.000	0.330	1.001	0.035	0.059	0.012	0.000	0.047	0.271	0.000	0.012
67.000	0.012	0.059	0.412	0.024	0.012	0.024	0.000	0.118	1.001	0.012	0.000	0.000	0.000	0.012	0.059	0.000	0.000	0.000	0.000	0.000	0.071	0.283	0.012	0.000	0.012	0.000	0.024	1.001	0.130	0.024	0.000	0.000	0.000	0.459	0.141	0.000
68.000	0.047	0.024	0.188	0.094	0.000	0.000	0.000	0.071	1.001	0.000	0.000	0.000	0.012	0.000	0.224	0.000	0.000	0.000	0.000	0.012	0.012	0.035	0.024	0.000	0.000	0.000	0.236	1.001	0.118	0.059	0.000	0.000	0.012	0.200	0.106	0.094
69.000	0.035	0.071	0.236	0.000	0.000	0.000	0.012	0.082	1.001	0.153	0.000	0.000	0.000	0.000	0.035	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	1.001	0.094	0.035	0.000	0.012	0.035	0.342	0.000	0.000
70.000	0.000	0.024	0.353	0.035	0.000	0.012	0.012	0.035	1.001	0.035	0.035	0.000	0.000	0.000	0.188	0.012	0.000	0.000	0.000	0.000	0.000	0.318	0.047	0.012	0.000	0.012	0.106	1.001	0.188	0.094	0.000	0.012	0.000	0.283	0.035	0.000
71.000	0.035	0.024	0.094	0.059	0.094	0.047	0.000	0.047	1.001	0.271	0.059	0.024	0.012	0.000	0.177	0.000	0.000	0.000	0.000	0.000	0.000	0.530	0.035	0.012	0.000	0.012	0.283	1.001	0.141	0.000	0.000	0.000	0.035	0.188	0.000	0.012
72.000	0.047	0.071	0.247	0.200	0.012	0.035	0.000	0.012	1.001	0.365	0.000	0.012	0.000	0.000	0.141	0.024	0.000	0.000	0.000	0.012	0.035	0.212	0.047	0.000	0.012	0.059	0.247	1.001	0.130	0.047	0.012	0.012	0.047	0.342	0.024	0.000
73.000	0.000	0.047	0.153	0.000	0.000	0.000	0.082	0.377	0.989	0.224	0.000	0.000	0.000	0.012	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.059	0.118	0.989	0.212	0.024	0.000	0.000	0.000	0.765	0.071	0.000
74.000	0.000	0.047	0.342	0.059	0.059	0.000	0.094	0.247	1.001	0.118	0.059	0.000	0.000	0.012	0.294	0.000	0.000	0.000	0.000	0.000	0.024	0.200	0.236	0.000	0.000	0.000	0.059	1.001	0.141	0.000	0.024	0.047	0.024	0.283	0.012	0.012
75.000	0.071	0.082	0.236	0.071	0.024	0.000	0.094	0.577	1.001	0.024	0.000	0.000	0.000	0.000	0.082	0.000	0.000	0.000	0.000	0.000	0.012	0.188	0.012	0.106	0.000	0.000	0.106	1.001	0.035	0.000	0.000	0.000	0.047	0.365	0.000	0.000
76.000	0.012	0.059	0.094	0.000	0.047	0.000	0.082	0.082	1.001	0.071	0.059	0.000	0.000	0.000	0.071	0.024	0.000	0.000	0.000	0.000	0.000	0.059	0.035	0.035	0.000	0.012	0.082	1.001	0.283	0.047	0.000	0.000	0.000	0.165	0.059	0.012
77.000	0.153	0.188	0.377	0.177	0.094	0.024	0.035	0.118	1.001	0.118	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.377	0.000	0.000	0.000	0.047	0.471	1.001	0.059	0.047	0.000	0.000	0.000	0.365	0.000	0.012
78.000	0.012	0.035	0.377	0.200	0.094	0.035	0.106	0.247	1.001	0.059	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.106	1.001	0.153	0.024	0.000	0.000	0.000	0.553	0.024	0.000
79.000	0.035	0.059	0.212	0.318	0.000	0.000	0.012	0.082	1.001	0.294	0.000	0.000	0.000	0.000	0.259	0.047	0.012	0.000	0.000	0.000	0.012	0.294	0.000	0.000	0.012	0.024	0.353	1.001	0.118	0.012	0.012	0.035	0.012	0.400	0.000	0.000
80.000	0.094	0.035	0.389	0.000	0.000	0.000	0.012	0.153	1.001	0.495	0.000	0.000	0.000	0.000	0.106	0.106	0.000	0.000	0.000	0.000	0.012	0.082	0.000	0.024	0.000	0.012	0.071	1.001	0.177	0.035	0.000	0.000	0.024	0.483	0.000	0.000
81.000	0.000	0.000	0.130	0.000	0.012	0.000	0.000	0.106	1.001	0.259	0.000	0.000	0.000	0.000	0.177	0.000	0.000	0.000	0.000	0.000	0.000	0.294	0.000	0.000	0.000	0.024	0.106	1.001	0.165	0.059	0.000	0.000	0.000	0.306	0.035	0.059
82.000	0.000	0.000	0.071	0.130	0.000	0.047	0.024	0.200	1.001	0.400	0.000	0.000	0.000	0.000	0.353	0.082	0.000	0.024	0.000	0.000	0.035	0.035	0.024	0.000	0.000	0.012	0.259	1.001	0.106	0.094	0.000	0.000	0.012	0.659	0.000	0.000
83.000	0.000	0.012	0.200	0.059	0.024	0.012	0.059	0.224	1.001	0.400	0.000	0.000	0.000	0.000	0.224	0.000	0.000	0.000	0.000	0.000	0.000	0.342	0.035	0.000	0.000	0.000	0.153	1.001	0.059	0.000	0.000	0.000	0.000	0.495	0.012	0.024
84.000	0.000	0.000	0.330	0.024	0.000	0.000	0.024	0.024	1.001	0.365	0.012	0.012	0.000	0.000	0.059	0.035	0.000	0.000	0.000	0.024	0.012	0.141	0.000	0.000	0.000	0.012	0.082	1.001	0.141	0.024	0.000	0.000	0.000	0.565	0.012	0.000
85.000	0.035	0.035	0.377	0.188	0.024	0.000	0.106	0.094	0.989	0.389	0.000	0.000	0.012	0.000	0.118	0.024	0.000	0.000	0.000	0.000	0.035	0.035	0.000	0.000	0.000	0.000	0.035	0.989	0.247	0.000	0.000	0.024	0.024	0.271	0.047	0.000
86.000	0.141	0.130	0.236	0.082	0.000	0.012	0.000	0.224	1.001	0.130	0.000	0.000	0.012	0.024	0.389	0.035	0.000	0.000	0.000	0.000	0.024	0.389	0.000	0.000	0.035	0.071	0.283	1.001	0.130	0.130	0.000	0.000	0.000	0.400	0.047	0.047
87.000	0.118	0.188	0.412	0.130	0.059	0.000	0.000	0.082	1.001	0.153	0.047	0.059	0.000	0.000	0.141	0.000	0.000	0.000	0.000	0.000	0.012	0.589	0.082	0.035	0.000	0.000	0.165	1.001	0.035	0.000	0.024	0.012	0.035	0.271	0.012	0.000
88.000	0.071	0.153	0.471	0.047	0.035	0.000	0.000	0.059	1.001	0.059	0.024	0.012	0.000	0.000	0.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	1.001	0.035	0.000	0.000	0.000	0.071	0.483	0.000	0.000
89.000	0.082	0.035	0.412	0.118	0.000	0.000	0.024	0.177	1.001	0.141	0.047	0.000	0.000	0.024	0.130	0.000	0.000	0.000	0.000	0.000	0.047	0.306	0.024	0.071	0.000	0.000	0.224	1.001	0.130	0.094	0.000	0.000	0.000	0.094	0.012	0.012
90.000	0.141	0.106	0.306	0.118	0.059	0.024	0.000	0.177	1.001	0.047	0.000	0.000	0.000	0.000	0.106	0.000	0.000	0.000	0.000	0.000	0.118	0.707	0.059	0.047	0.000	0.000	0.130	1.001	0.389	0.047	0.000	0.000	0.000	0.330	0.047	0.000
91.000	0.035	0.082	0.259	0.118	0.059	0.000	0.012	0.071	1.001	0.071	0.000	0.000	0.000	0.000	0.271	0.000	0.000	0.000	0.000	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.071	1.001	0.130	0.094	0.000	0.000	0.000	0.247	0.000	0.012
92.000	0.000	0.082	0.471	0.071	0.024	0.000	0.000	0.106	1.001	0.224	0.071	0.012	0.012	0.047	0.271	0.000	0.000	0.000	0.000	0.000	0.000	0.071	0.035	0.000	0.000	0.000	0.141	1.001	0.059	0.012	0.000	0.000	0.082	0.459	0.047	0.012
93.000	0.153	0.165	0.306	0.141	0.024	0.024	0.000	0.330	1.001	0.200	0.000	0.000	0.024	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.518	0.059	0.000	0.000	0.071	0.306	1.001	0.141	0.059	0.000	0.012	0.024	0.082	0.000	0.000
94.000	0.047	0.035	0.294	0.059	0.106	0.071	0.012	0.306	1.001	0.047	0.000	0.000	0.000	0.024	0.118	0.047	0.000	0.000	0.000	0.000	0.000	0.153	0.000	0.000	0.000	0.000	0.012	1.001	0.141	0.165	0.000	0.000	0.071	0.330	0.012	0.000
95.000	0.035	0.271	0.294	0.082	0.000	0.012	0.165	0.283	1.001	0.200	0.024	0.000	0.000	0.000	0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.671	0.153	0.059	0.000	0.000	0.153	1.001	0.118	0.012	0.000	0.000	0.000	0.130	0.059	0.000
96.000	0.000	0.012	0.294	0.141	0.094	0.118	0.141	0.271	1.001	0.236	0.000	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.000	0.012	0.024	0.000	0.000	0.000	0.000	0.000	0.177	1.001	0.553	0.000	0.024	0.012	0.012	0.777	0.024	0.000
