Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.387s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.082	0.400	0.012	0.059	0.330	0.059	0.601	0.989	0.000	0.000	0.989	0.035	0.035	0.224	0.000	0.000	0.012	0.000	0.012	0.035	0.000	0.059	0.930	0.236	0.730	0.989	0.330	0.200	0.989	0.035	0.000	0.636	0.412	0.212	0.742	0.000
62.000	0.283	0.436	0.000	0.094	0.447	0.012	0.777	1.001	0.530	0.765	1.001	0.000	0.153	0.989	0.000	0.212	0.871	0.000	0.000	0.601	0.000	0.000	0.024	0.000	0.294	1.001	0.141	1.060	1.001	0.082	0.047	0.860	0.118	0.212	0.047	0.000
63.000	0.342	0.412	0.153	0.400	0.989	0.754	0.848	1.001	0.000	0.412	1.001	0.035	0.247	1.001	0.024	0.012	0.400	0.000	0.000	0.024	0.000	0.000	0.365	0.000	0.342	1.001	0.612	0.777	1.001	0.447	0.000	0.718	0.141	0.188	1.083	0.200
64.000	0.306	1.013	0.177	0.236	0.930	0.259	0.342	1.001	0.000	0.342	1.001	0.365	0.000	0.141	0.000	0.035	0.353	0.000	0.024	0.518	0.000	0.212	0.589	0.000	0.236	1.001	0.506	0.000	1.001	0.542	0.000	0.801	0.177	0.071	0.530	0.000
65.000	0.024	0.412	0.094	0.365	0.459	0.224	0.577	1.001	0.000	0.306	1.001	0.000	0.024	0.506	0.024	0.000	0.624	0.012	0.177	0.459	0.165	0.000	0.553	0.000	1.036	1.001	0.765	0.436	1.001	0.671	0.177	0.930	0.000	0.012	0.424	0.271
66.000	0.000	0.895	0.000	0.141	1.154	0.000	0.483	1.001	0.695	0.047	1.001	0.824	0.365	0.942	0.471	0.000	0.130	0.035	0.000	0.718	0.636	0.000	0.483	0.565	0.447	1.001	0.683	0.165	1.001	1.001	0.283	0.153	0.035	0.071	0.094	0.153
67.000	0.200	1.060	0.000	0.094	0.589	0.000	0.318	1.001	0.259	0.754	1.001	0.848	0.141	0.353	0.024	0.153	0.424	0.094	0.000	0.471	0.353	0.000	0.659	0.035	0.212	1.001	0.365	0.742	1.001	0.718	0.000	0.966	0.518	0.106	0.636	0.000
68.000	0.035	0.495	0.000	0.012	1.130	0.035	0.648	1.001	0.871	0.648	1.001	0.589	0.153	0.283	0.000	0.000	0.353	0.118	0.035	0.071	0.318	0.000	0.000	0.200	1.154	1.001	0.294	0.483	1.001	0.765	0.165	0.742	0.000	0.012	0.612	0.506
69.000	0.141	0.754	0.035	0.024	0.754	0.165	0.000	1.001	0.224	0.471	1.001	0.624	0.094	0.989	0.118	0.059	0.659	0.177	0.000	0.035	0.106	0.000	0.577	0.000	0.742	1.001	0.000	0.883	1.001	0.342	0.742	0.801	0.000	0.447	0.718	0.436
70.000	0.000	0.659	0.071	0.024	0.141	0.000	0.789	1.001	0.707	1.036	1.001	0.400	0.247	0.883	0.000	0.000	0.483	0.224	0.082	0.754	0.247	0.047	0.200	0.306	0.695	1.001	0.707	0.082	1.001	0.742	0.024	0.518	0.000	0.000	1.001	0.000
