Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.424s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.589	0.471	0.000	0.000	0.000	0.000	0.989	0.000	0.989	0.683	0.047	0.000	0.659	0.165	0.530	0.071	0.035	0.000	0.989	0.471	0.000	0.989	0.718	0.165	0.506	0.424	0.989	0.436	0.259	0.000	0.059	0.000	0.754	0.000	0.000
62.000	0.000	0.636	0.377	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.648	0.188	0.000	1.130	0.919	1.083	0.247	0.141	0.000	1.001	0.330	0.000	1.001	0.542	0.165	0.153	0.789	1.001	0.565	0.212	0.000	0.200	0.000	0.789	0.000	0.000
63.000	0.000	0.919	1.048	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.930	0.730	0.000	0.707	0.683	0.801	0.601	0.059	0.000	1.001	0.754	0.000	1.001	0.577	0.577	0.707	0.671	1.001	0.707	0.330	0.000	0.283	0.000	0.871	0.000	0.000
64.000	0.000	0.424	0.400	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.895	0.553	0.000	0.907	1.072	0.577	0.671	0.271	0.000	1.001	0.718	0.000	1.001	0.542	0.106	0.224	0.318	1.001	0.483	0.188	0.000	0.318	0.000	0.754	0.000	0.000
65.000	0.000	1.154	1.272	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.612	0.436	0.000	0.342	0.024	0.813	0.495	0.342	0.000	1.001	0.636	0.000	1.001	0.695	0.342	0.506	0.789	1.001	0.094	0.059	0.000	0.247	0.000	0.989	0.000	0.000
66.000	0.000	0.707	0.683	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.648	0.506	0.000	0.000	0.000	0.542	0.683	0.377	0.000	1.001	0.553	0.000	1.001	0.824	0.224	0.506	0.153	1.001	0.518	0.271	0.000	0.130	0.000	0.671	0.000	0.000
67.000	0.000	0.730	0.707	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.895	0.718	0.000	0.247	0.165	1.236	0.153	0.412	0.000	1.001	0.577	0.047	1.001	0.601	0.318	0.565	0.389	1.001	0.283	0.047	0.000	0.318	0.000	1.025	0.000	0.000
68.000	0.000	1.048	0.977	0.000	0.000	0.000	0.000	1.001	0.047	1.001	0.777	0.695	0.000	0.353	0.495	0.895	0.000	0.447	0.000	1.001	0.471	0.377	1.001	0.612	0.436	0.648	0.000	1.001	0.860	0.141	0.000	0.447	0.000	0.648	0.188	0.035
69.000	0.000	0.883	0.718	0.000	0.000	0.000	0.000	1.001	0.153	1.001	0.789	0.518	0.000	0.247	0.177	0.518	0.000	0.412	0.000	1.001	0.718	0.024	1.001	0.636	0.118	0.247	0.294	1.001	0.542	0.130	0.000	0.153	0.000	0.506	0.212	0.188
70.000	0.000	0.447	0.283	0.000	0.000	0.000	0.000	1.001	0.377	1.001	0.636	0.495	0.000	0.306	0.000	0.777	0.000	0.071	0.000	1.001	0.330	0.000	1.001	0.577	0.377	0.424	0.306	1.001	0.306	0.436	0.000	0.071	0.177	0.424	0.118	0.071
71.000	0.000	0.883	0.495	0.082	0.000	0.000	0.000	1.001	0.259	1.001	0.671	0.389	0.047	0.977	0.071	0.848	0.000	0.318	0.000	1.001	1.001	0.000	1.001	0.836	0.236	0.601	0.648	1.001	0.553	0.271	0.000	0.094	0.259	0.601	0.177	0.141
72.000	0.000	0.530	0.271	0.012	0.012	0.000	0.000	1.001	0.000	1.001	1.072	0.000	0.954	0.895	0.047	0.718	0.035	0.000	0.000	1.001	0.377	0.000	1.001	0.895	0.000	0.412	0.601	1.001	0.471	0.000	0.000	0.059	0.071	0.671	0.412	0.306
73.000	0.000	0.977	1.048	0.000	0.000	0.000	0.000	0.989	0.000	0.989	0.907	0.000	0.330	0.883	0.400	0.707	0.000	0.000	0.000	0.989	0.754	0.000	0.989	0.483	0.000	0.212	0.000	0.989	0.118	0.000	0.000	0.000	0.000	0.024	0.000	0.000
74.000	0.000	0.977	0.836	0.000	0.000	0.000	0.000	1.001	0.000	1.001	0.742	0.000	0.000	1.013	0.495	0.789	0.000	0.000	0.000	1.001	0.506	0.412	1.001	0.000	0.000	0.000	1.790	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
75.000	0.000	0.612	0.577	0.000	0.000	0.000	0.000	1.001	0.224	1.001	0.824	0.000	0.000	0.283	0.082	0.919	0.518	0.000	0.000	1.001	0.424	0.000	1.001	0.000	0.000	0.000	0.624	1.001	0.000	0.000	0.000	0.000	0.000	0.577	0.000	0.000
76.000	0.000	0.801	0.565	0.000	0.000	0.000	0.000	1.001	0.259	1.001	0.601	0.000	0.000	0.954	0.012	0.754	1.001	0.000	0.000	1.001	0.141	0.024	1.001	0.000	0.000	0.000	0.671	1.001	0.000	0.000	0.000	0.000	0.000	0.966	0.000	0.000
77.000	0.000	0.577	0.483	0.000	0.000	0.000	0.000	1.001	0.212	1.001	0.883	0.000	0.000	0.177	0.047	0.683	0.919	0.000	0.000	1.001	0.318	0.224	1.001	0.389	0.000	0.000	0.895	1.001	0.000	0.000	0.000	0.000	0.000	0.801	0.306	0.082
78.000	0.000	0.695	0.200	0.000	0.000	0.000	0.000	1.001	0.283	1.001	0.777	0.000	0.000	0.459	0.000	0.730	0.553	0.000	0.000	1.001	0.000	0.000	1.001	0.718	0.000	0.000	0.648	1.001	0.000	0.000	0.000	0.000	0.000	0.553	0.330	0.247
79.000	0.000	0.860	0.365	0.000	0.012	0.000	0.000	1.001	0.777	1.001	0.648	0.118	0.000	0.318	0.094	0.165	0.824	0.000	0.000	1.001	0.330	0.141	1.001	1.001	0.000	0.553	0.860	1.001	0.000	0.000	0.000	0.000	0.141	0.542	0.330	0.306
80.000	0.000	0.836	0.718	0.000	0.177	0.365	0.000	1.001	0.707	1.001	0.742	0.801	0.000	0.506	0.000	0.000	0.836	0.000	0.000	1.001	0.683	0.141	1.001	0.789	0.000	0.977	0.318	1.001	0.000	0.000	0.000	0.000	0.283	0.424	0.271	0.342
81.000	0.000	0.848	0.742	0.353	0.236	0.106	0.000	1.001	0.224	1.001	0.353	0.082	0.000	0.636	0.400	0.000	0.106	0.000	0.000	1.001	0.883	0.153	1.001	0.848	0.024	0.330	0.542	1.001	0.000	0.000	0.000	0.000	0.188	0.342	0.200	0.153
82.000	0.000	0.648	0.259	0.000	0.153	0.141	0.000	1.001	0.012	1.001	0.224	0.000	0.000	0.000	0.082	0.000	1.484	0.000	0.000	1.001	0.330	0.000	1.001	1.142	0.542	1.036	0.542	1.001	0.000	0.000	0.000	0.000	0.624	0.636	0.247	0.082
83.000	0.000	0.271	0.188	0.106	0.071	0.035	0.000	1.001	0.082	1.001	0.153	0.000	0.000	0.000	0.141	0.000	0.377	0.000	0.000	1.001	0.353	0.000	1.001	0.777	0.177	0.871	0.813	1.001	0.000	0.000	0.000	0.000	0.012	0.330	0.165	0.236
