Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.435s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.000	0.141	0.047	0.012	0.012	0.035	0.141	0.989	0.094	0.000	0.000	0.035	0.047	0.247	0.024	0.000	0.000	0.000	0.000	0.000	0.306	0.024	0.000	0.000	0.000	0.200	0.989	0.188	0.200	0.000	0.000	0.000	0.671	0.000	0.000
62.000	0.012	0.012	0.012	0.000	0.000	0.000	0.024	0.389	1.001	0.165	0.000	0.000	0.024	0.047	0.177	0.024	0.000	0.000	0.000	0.000	0.000	0.565	0.165	0.012	0.000	0.000	0.294	1.001	0.177	0.012	0.000	0.000	0.000	0.495	0.000	0.000
63.000	0.000	0.094	0.188	0.000	0.000	0.000	0.000	0.071	1.001	0.377	0.000	0.000	0.000	0.000	0.353	0.024	0.000	0.000	0.000	0.000	0.024	0.707	0.071	0.106	0.000	0.000	0.483	1.001	0.188	0.012	0.000	0.000	0.000	0.824	0.094	0.000
64.000	0.000	0.012	0.188	0.047	0.024	0.012	0.047	0.082	1.001	0.059	0.000	0.000	0.000	0.094	0.271	0.000	0.000	0.000	0.000	0.000	0.071	0.153	0.082	0.153	0.000	0.000	0.259	1.001	0.342	0.047	0.000	0.000	0.000	0.294	0.059	0.035
65.000	0.047	0.000	0.200	0.130	0.000	0.000	0.012	0.012	1.001	0.389	0.000	0.000	0.000	0.000	0.153	0.000	0.000	0.000	0.000	0.012	0.141	0.024	0.000	0.012	0.000	0.000	0.353	1.001	0.518	0.012	0.000	0.000	0.000	0.224	0.000	0.118
66.000	0.024	0.035	0.342	0.247	0.177	0.059	0.071	0.047	1.001	0.094	0.000	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.012	0.024	0.106	0.236	0.000	0.000	0.000	0.000	0.071	1.001	0.224	0.141	0.000	0.000	0.000	0.471	0.118	0.000
67.000	0.000	0.071	0.271	0.012	0.059	0.035	0.071	0.130	1.001	0.094	0.000	0.000	0.000	0.000	0.047	0.012	0.000	0.000	0.000	0.000	0.000	0.141	0.012	0.000	0.000	0.000	0.271	1.001	0.212	0.130	0.000	0.000	0.000	0.459	0.094	0.024
68.000	0.188	0.247	0.424	0.000	0.000	0.000	0.000	0.000	1.001	0.389	0.071	0.000	0.000	0.000	0.000	0.047	0.000	0.012	0.000	0.000	0.000	0.530	0.177	0.000	0.000	0.000	0.141	1.001	0.212	0.000	0.000	0.000	0.000	0.353	0.047	0.071
69.000	0.000	0.000	0.177	0.118	0.000	0.000	0.118	0.059	1.001	0.094	0.000	0.000	0.000	0.012	0.047	0.000	0.000	0.000	0.000	0.024	0.035	0.118	0.000	0.000	0.000	0.000	0.012	1.001	0.212	0.130	0.000	0.000	0.000	0.565	0.000	0.012
70.000	0.000	0.000	0.153	0.071	0.047	0.024	0.059	0.047	1.001	0.165	0.071	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.012	0.624	0.012	0.000	0.000	0.000	0.353	1.001	0.200	0.153	0.000	0.000	0.000	0.389	0.000	0.000
71.000	0.035	0.047	0.165	0.012	0.012	0.000	0.047	0.330	1.001	0.118	0.012	0.000	0.071	0.071	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.188	0.059	0.000	0.000	0.000	0.106	1.001	0.483	0.141	0.000	0.000	0.000	0.506	0.106	0.118
