Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.436s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.860	0.765	0.012	0.000	0.000	0.883	0.330	0.389	0.989	0.012	0.000	0.000	0.989	0.530	0.377	0.730	0.436	0.000	0.612	0.000	0.483	0.989	0.012	0.342	0.483	0.989	0.130	0.188	0.424	0.130	0.236	0.436	0.000	0.942	0.989
62.000	1.001	1.072	0.942	0.212	0.047	0.082	0.989	0.813	0.224	1.001	0.035	0.000	0.000	1.001	0.683	0.177	0.801	0.389	0.000	0.542	0.000	0.141	1.001	0.542	0.577	0.518	1.001	0.059	0.659	0.659	0.200	0.141	0.683	0.012	0.977	1.001
63.000	1.001	0.860	0.895	0.236	0.024	0.035	0.930	0.648	0.071	1.001	0.000	0.000	0.000	1.001	1.025	0.283	0.165	0.224	0.000	0.824	0.000	0.024	1.001	0.318	0.200	0.495	1.001	0.047	0.447	0.989	0.141	0.306	0.330	0.035	0.977	1.001
64.000	1.001	1.083	0.377	0.306	0.024	0.024	0.871	0.553	0.318	1.001	0.118	0.000	0.000	1.001	0.801	0.377	0.412	0.236	0.000	0.742	0.000	0.871	1.001	0.542	0.024	0.177	1.001	0.271	0.294	0.919	0.024	0.247	0.259	0.294	0.777	1.001
65.000	1.001	0.848	0.813	0.130	0.059	0.024	1.001	1.001	0.094	1.001	0.294	0.024	0.000	1.001	1.001	0.177	0.306	0.212	0.000	0.718	0.000	0.306	1.001	0.342	0.024	0.059	1.001	0.200	0.530	0.954	0.000	0.024	0.624	0.118	1.107	1.001
66.000	1.001	0.919	0.601	0.294	0.306	0.071	0.742	0.895	0.200	1.001	0.000	0.000	0.000	1.001	0.860	0.306	0.365	0.130	0.000	0.754	0.000	0.353	1.001	0.400	0.236	0.294	1.001	0.271	0.224	0.860	0.035	0.130	0.601	0.141	0.954	1.001
67.000	1.001	1.048	0.718	0.047	0.024	0.000	1.189	0.730	0.247	1.001	0.271	0.106	0.000	1.001	0.883	0.471	0.542	0.236	0.000	0.589	0.000	0.035	1.001	0.459	0.130	0.212	1.001	0.306	0.659	0.765	0.024	0.141	0.353	0.130	0.919	1.001
68.000	1.001	0.860	0.871	0.153	0.094	0.082	0.860	0.824	0.283	1.001	0.224	0.047	0.000	1.001	0.648	0.153	0.318	0.283	0.000	0.730	0.000	0.765	1.001	0.589	0.000	0.259	1.001	0.024	0.271	1.001	0.047	0.024	0.695	0.047	0.506	1.001
69.000	1.001	0.895	0.742	0.165	0.035	0.024	0.966	0.553	0.188	1.001	0.294	0.000	0.000	1.001	0.848	0.165	0.459	0.247	0.000	0.565	0.000	0.648	1.001	0.365	0.318	0.259	1.001	0.106	0.436	0.930	0.082	0.094	0.094	0.012	1.178	1.001
70.000	1.001	1.036	0.930	0.330	0.141	0.071	0.742	0.930	0.271	1.001	0.188	0.024	0.000	1.001	0.754	0.200	0.247	0.024	0.000	1.048	0.000	0.683	1.001	0.789	0.130	0.106	1.001	0.330	0.000	0.954	0.000	0.000	0.483	0.106	0.989	1.001
