Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.431s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.224	0.765	0.012	0.930	0.035	0.000	0.907	0.989	0.306	0.989	0.353	0.000	0.071	0.094	0.000	0.824	0.082	0.000	0.624	0.989	0.000	0.353	0.989	0.294	0.047	0.459	0.483	0.989	0.130	0.024	0.000	0.000	0.024	0.082	0.012	0.000
62.000	0.212	0.553	0.495	0.542	0.589	0.000	0.271	1.001	0.071	1.001	0.495	0.000	0.000	0.730	0.024	0.353	0.188	0.000	0.094	1.001	0.000	0.342	1.001	0.082	0.106	0.801	0.966	1.001	0.353	0.000	0.000	0.000	0.000	0.471	0.024	0.000
63.000	0.271	1.013	0.200	0.671	0.000	0.000	0.860	1.001	0.071	1.001	0.813	0.000	0.000	0.000	0.000	1.025	0.047	0.012	0.860	1.001	0.412	0.683	1.001	0.942	0.000	0.165	0.283	1.001	0.035	0.035	0.000	0.000	0.000	0.483	0.071	0.000
64.000	0.106	0.436	0.165	0.683	0.224	0.000	0.530	1.001	0.577	1.001	0.648	0.000	0.130	0.977	0.000	0.553	0.530	0.153	0.459	1.001	0.047	0.612	1.001	0.601	0.024	0.636	0.612	1.001	0.247	0.035	0.000	0.000	0.071	0.707	0.012	0.000
65.000	0.271	0.071	0.130	0.059	0.153	0.000	0.565	1.001	0.648	1.001	0.789	0.000	0.377	0.400	0.000	0.577	0.530	0.130	1.178	1.001	0.059	0.224	1.001	0.565	0.000	0.153	0.000	1.001	0.459	0.035	0.000	0.000	0.094	1.142	0.000	0.000
66.000	0.177	0.082	0.059	0.471	0.000	0.000	0.659	1.001	0.754	1.001	0.506	0.000	0.000	0.000	0.188	0.765	0.553	0.047	0.659	1.001	0.306	0.624	1.001	0.695	0.094	0.012	0.000	1.001	0.648	0.094	0.000	0.000	0.342	0.118	0.000	0.000
67.000	0.000	0.860	0.000	0.094	0.012	0.000	0.294	1.001	0.848	1.001	0.141	0.000	0.106	0.589	0.047	0.294	0.377	0.118	0.082	1.001	0.648	0.648	1.001	0.436	0.247	0.718	0.459	1.001	0.000	0.141	0.000	0.000	0.024	0.636	0.188	0.000
68.000	0.000	1.072	0.035	0.165	0.000	0.000	0.977	1.001	0.200	1.001	0.671	0.000	0.400	0.930	0.024	0.059	0.459	0.000	0.365	1.001	0.765	0.000	1.001	0.271	0.000	0.188	1.001	1.001	0.966	0.082	0.000	0.000	0.000	0.000	0.071	0.000
69.000	0.000	0.848	0.094	0.589	0.659	0.000	0.342	1.001	0.718	1.001	0.094	0.000	0.318	0.836	0.000	0.024	1.072	0.106	0.695	1.001	0.353	0.294	1.001	0.718	0.224	0.565	0.754	1.001	0.648	0.000	0.000	0.000	0.000	0.436	0.436	0.000
70.000	0.247	0.471	0.530	0.636	0.224	0.000	0.518	1.001	0.000	1.001	0.659	0.000	0.353	0.483	0.000	1.072	0.530	0.000	0.577	1.001	0.247	0.424	1.001	0.353	0.094	0.836	0.695	1.001	0.130	0.130	0.000	0.000	0.094	0.483	0.094	0.059
71.000	0.047	0.860	0.236	0.542	0.130	0.000	0.860	1.001	0.212	1.001	0.883	0.000	0.118	0.000	0.294	0.930	0.377	0.130	0.553	1.001	1.025	0.530	1.001	0.188	0.059	0.648	0.942	1.001	0.330	0.000	0.000	0.082	0.106	0.400	0.000	0.000
72.000	0.212	0.377	0.000	0.612	0.177	0.000	0.895	1.001	0.200	1.001	0.565	0.000	0.224	0.318	0.188	0.930	0.000	0.012	0.765	1.001	0.389	0.624	1.001	0.306	0.000	0.577	0.294	1.001	0.306	0.012	0.000	0.118	0.035	0.553	0.012	0.047
73.000	0.236	0.601	0.424	0.730	0.059	0.000	0.236	0.989	0.648	0.989	0.024	0.000	0.342	0.377	0.118	0.671	0.836	0.247	0.141	0.989	0.577	0.106	0.989	0.518	0.000	0.012	0.506	0.989	0.177	0.165	0.000	0.047	0.542	0.365	0.000	0.000
74.000	0.059	0.919	0.118	0.294	0.000	0.012	1.260	1.001	0.000	1.001	0.836	0.047	0.165	0.530	0.082	0.954	0.589	0.012	0.459	1.001	0.306	0.730	1.001	0.636	0.000	0.530	0.365	1.001	0.436	0.071	0.000	0.000	0.365	0.671	0.000	0.000
