Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.444s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.683	0.177	0.400	0.000	0.000	0.919	0.177	0.082	0.989	0.553	0.024	0.695	0.989	0.012	0.236	0.542	0.059	0.259	0.094	0.000	0.188	0.989	0.035	0.000	0.082	0.989	0.342	0.565	0.553	0.000	0.000	0.059	0.024	0.495	0.989
62.000	1.001	0.707	0.495	0.659	0.000	0.000	0.742	0.424	0.424	1.001	0.236	0.000	0.754	1.001	0.059	0.200	0.342	0.000	0.000	0.742	0.141	0.177	1.001	0.601	0.000	0.636	1.001	0.353	1.001	1.107	0.000	0.000	0.047	0.259	1.213	1.001
63.000	1.001	0.954	0.283	0.565	0.000	0.000	1.307	0.742	0.047	1.001	0.624	0.000	0.436	1.001	0.294	0.024	0.094	0.000	0.000	0.035	0.153	0.860	1.001	1.083	0.000	0.471	1.001	0.824	0.447	0.801	0.000	0.283	0.542	0.471	0.860	1.001
64.000	1.001	0.683	0.294	1.154	0.000	0.000	0.930	0.224	0.495	1.001	0.518	0.000	1.366	1.001	0.071	0.000	0.765	0.000	0.024	0.000	0.000	0.553	1.001	0.553	0.047	0.659	1.001	0.377	0.294	0.919	0.000	0.000	0.247	0.895	1.025	1.001
65.000	1.001	0.730	0.000	0.624	0.000	0.000	0.977	1.213	0.930	1.001	0.459	0.000	0.377	1.001	0.024	1.189	0.130	0.012	0.059	0.141	0.000	0.400	1.001	0.824	0.000	0.707	1.001	0.707	0.330	0.966	0.000	0.000	0.177	0.118	0.907	1.001
66.000	1.001	0.954	0.153	0.400	0.000	0.000	1.001	0.506	0.318	1.001	0.542	0.000	0.483	1.001	0.353	0.365	0.200	0.188	0.000	0.330	0.000	0.636	1.001	0.506	0.000	0.024	1.001	0.447	0.047	0.412	0.000	0.000	0.636	0.153	0.930	1.001
67.000	1.001	0.754	0.483	0.294	0.047	0.000	0.765	0.165	0.012	1.001	0.624	0.012	0.754	1.001	0.200	0.259	0.165	0.000	0.165	0.530	0.000	0.730	1.001	0.483	0.130	0.436	1.001	0.754	0.648	1.130	0.000	0.000	0.283	0.047	0.742	1.001
68.000	1.001	0.907	0.530	0.365	0.000	0.000	0.789	0.330	0.000	1.001	0.012	0.059	0.224	1.001	0.071	0.542	0.000	0.094	0.212	0.294	0.000	0.636	1.001	0.813	0.000	0.365	1.001	0.436	0.353	0.659	0.000	0.000	0.012	0.118	0.283	1.001
69.000	1.001	0.730	0.294	0.165	0.000	0.000	0.954	0.141	0.247	1.001	0.294	0.012	1.484	1.001	0.000	0.836	0.648	0.082	0.153	0.518	0.400	0.012	1.001	0.506	0.000	0.059	1.001	0.895	0.871	1.013	0.000	0.000	0.000	0.047	0.000	1.001
70.000	1.001	1.001	0.236	0.860	0.141	0.000	0.695	0.294	0.412	1.001	0.813	0.024	0.707	1.001	0.024	0.412	1.013	0.106	0.035	0.777	0.318	0.188	1.001	0.824	0.000	0.000	1.001	0.342	0.683	0.930	0.000	0.000	0.447	0.118	0.000	1.001
