Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.410s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.765	0.000	0.000	0.000	0.000	0.824	0.000	0.000	0.989	0.000	0.000	0.707	0.989	0.707	0.000	0.000	0.000	0.695	0.000	0.365	0.848	0.989	0.707	0.000	0.000	0.989	0.000	0.000	0.989	0.000	0.000	0.836	0.000	0.989	0.989
62.000	1.001	0.801	0.000	0.000	0.000	0.000	1.083	0.000	0.000	1.001	0.000	0.000	0.506	1.001	0.777	0.000	0.000	0.000	0.424	0.000	0.954	0.777	1.001	0.824	0.000	0.000	1.001	0.000	0.000	1.001	0.000	0.000	0.777	0.000	0.930	1.001
63.000	1.001	1.107	0.000	0.000	0.000	0.000	1.001	0.000	0.000	1.001	0.000	0.000	0.624	1.001	0.589	0.000	0.000	0.000	0.365	0.000	0.942	0.907	1.001	0.954	0.000	0.000	1.001	0.000	0.000	1.001	0.000	0.000	0.907	0.000	1.001	1.001
64.000	1.001	1.001	0.000	0.000	0.000	0.000	1.001	0.000	0.000	1.001	0.000	0.000	0.930	1.001	0.765	0.000	0.000	0.000	0.907	0.000	0.671	0.919	1.001	0.836	0.000	0.000	1.001	0.000	0.000	0.966	0.000	0.000	0.942	0.000	1.001	1.001
65.000	1.001	0.824	0.000	0.000	0.000	0.000	0.907	0.000	0.000	1.001	0.000	0.000	0.813	1.001	0.130	0.000	0.000	0.000	0.636	0.000	0.919	0.765	1.001	0.919	0.000	0.000	1.001	0.000	0.000	1.036	0.000	0.000	0.483	0.000	0.765	1.001
66.000	1.001	0.659	0.000	0.000	0.000	0.000	0.742	0.047	0.000	1.001	0.000	0.000	0.471	1.001	0.000	0.000	0.000	0.000	0.471	0.000	0.707	1.001	1.001	0.683	0.000	0.000	1.001	0.000	0.000	0.930	0.000	0.000	0.942	0.047	1.142	1.001
67.000	1.001	1.319	0.000	0.000	0.000	0.000	1.025	1.130	0.000	1.001	0.000	0.000	0.659	1.001	0.000	0.000	0.000	0.000	0.495	0.000	0.942	0.777	1.001	0.848	0.000	0.000	1.001	0.000	0.000	1.001	0.000	0.000	0.813	0.271	1.048	1.001
68.000	1.001	0.824	0.000	0.000	0.000	0.000	1.001	0.530	0.000	1.001	0.000	0.000	0.447	1.001	0.000	0.000	0.000	0.000	0.306	0.000	0.495	0.283	1.001	0.636	0.000	0.000	1.001	0.000	0.000	0.907	0.259	0.271	0.695	0.883	0.848	1.001
69.000	1.001	1.001	0.000	0.000	0.000	0.000	0.848	0.989	0.000	1.001	0.000	0.000	0.730	1.001	0.000	0.024	0.000	0.000	0.447	0.000	0.530	0.848	1.001	0.553	0.000	0.000	1.001	0.000	0.000	0.565	0.165	0.177	0.436	0.730	0.742	1.001
70.000	1.001	0.860	0.000	0.000	0.000	0.000	0.989	0.848	0.000	1.001	0.000	0.000	0.954	1.001	0.000	0.259	0.000	0.000	0.742	0.000	0.153	0.824	1.001	0.294	0.082	0.000	1.001	0.000	0.565	1.130	0.000	0.000	0.813	0.966	0.942	1.001
71.000	1.001	0.942	0.000	0.000	0.000	0.000	0.353	0.813	0.000	1.001	0.000	0.000	0.565	1.001	0.177	0.400	0.000	0.000	0.200	0.000	0.318	0.459	1.001	0.765	0.141	0.000	1.001	0.000	0.542	1.025	0.000	0.000	0.565	0.813	0.860	1.001
72.000	1.001	0.942	0.000	0.000	0.000	0.000	0.459	0.577	0.012	1.001	0.000	0.000	0.824	1.001	0.930	0.000	0.000	0.000	0.000	0.000	0.601	0.436	1.001	0.942	0.000	0.000	0.989	0.000	0.353	0.966	0.000	0.000	0.542	0.707	1.001	1.001
73.000	0.989	0.989	0.000	0.000	0.000	0.000	0.177	0.553	0.000	0.989	0.000	0.000	0.400	0.989	0.718	0.283	0.000	0.000	0.000	0.000	0.412	1.130	0.989	0.695	0.000	0.000	1.001	0.000	0.000	1.013	0.000	0.000	0.883	0.930	0.966	0.989
74.000	1.001	0.907	0.000	0.000	0.000	0.024	0.000	0.000	0.000	1.001	0.024	0.012	0.000	1.001	0.624	0.459	0.000	0.389	0.000	0.000	0.035	0.365	1.001	0.718	0.000	0.000	1.001	0.000	0.000	0.966	0.000	0.000	0.648	0.742	0.754	1.001
75.000	1.001	1.001	0.153	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.000	0.000	0.271	1.001	0.589	0.094	0.000	0.118	0.000	0.000	0.483	0.742	1.001	0.636	0.000	0.000	1.001	0.000	0.000	1.013	0.000	0.000	0.412	0.895	1.036	1.001
76.000	1.001	0.848	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.000	0.000	0.412	1.001	0.730	0.718	0.000	1.001	0.000	0.000	0.412	0.707	1.001	0.977	0.000	0.000	1.001	0.000	0.000	0.871	0.000	0.012	0.989	1.060	1.072	1.001
77.000	1.001	1.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.000	0.000	1.319	1.001	0.200	0.024	0.000	1.013	0.000	0.000	0.836	0.695	1.001	0.989	0.000	0.000	1.001	0.000	0.000	0.930	0.000	0.000	0.989	0.365	0.483	1.001
78.000	1.001	0.989	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.000	0.000	0.754	1.001	0.495	0.000	0.000	0.895	0.000	0.000	0.848	0.919	1.001	0.848	0.000	0.000	1.001	0.000	0.000	1.036	0.000	0.742	0.601	0.000	0.000	1.001
79.000	1.001	0.989	0.801	0.000	0.000	0.000	0.730	0.824	0.000	1.001	0.000	0.000	0.848	1.001	0.707	0.000	0.000	0.236	0.000	0.000	0.765	1.013	1.001	0.930	0.000	0.000	1.001	0.000	0.000	0.907	0.000	0.283	0.966	0.813	0.801	1.001
80.000	1.001	1.001	0.989	0.000	0.000	0.000	1.036	0.836	0.000	1.001	0.000	0.000	0.907	1.001	0.871	0.000	0.000	0.000	0.000	0.000	0.612	0.989	1.001	0.648	0.000	0.000	1.001	0.353	0.000	1.095	0.000	0.000	0.871	0.989	1.001	1.001
81.000	1.001	0.636	0.624	0.000	0.000	0.000	1.001	0.306	0.000	1.001	0.000	0.000	0.730	1.001	1.001	0.000	0.000	0.247	0.000	0.000	0.424	0.318	1.001	0.860	0.000	0.000	1.001	0.047	0.000	0.977	0.000	0.165	0.695	0.730	0.954	1.001
