Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.444s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.919	0.836	0.212	0.153	0.000	0.919	0.412	0.024	0.989	0.294	0.000	0.012	0.989	0.695	0.188	0.294	0.024	0.000	0.047	0.612	0.212	0.989	0.671	0.094	0.236	0.989	0.436	0.589	0.636	0.000	0.000	0.283	0.000	0.930	0.989
62.000	1.001	0.954	0.612	0.294	0.153	0.000	0.907	0.624	0.118	1.001	0.224	0.024	0.459	1.001	0.542	0.400	0.271	0.035	0.118	0.035	0.412	0.118	1.001	0.601	0.000	0.212	1.001	0.247	0.059	0.707	0.000	0.000	0.342	0.024	0.836	1.001
63.000	1.001	0.601	0.506	0.271	0.094	0.000	1.001	0.695	0.506	1.001	0.236	0.165	0.353	1.001	0.377	0.130	0.459	0.118	0.294	0.082	0.236	0.553	1.001	0.436	0.047	0.271	1.001	0.294	0.400	0.989	0.047	0.059	0.424	0.094	1.001	1.001
64.000	1.001	0.989	0.365	0.294	0.118	0.000	0.977	0.412	0.777	1.001	0.353	0.224	0.177	1.001	0.471	0.471	0.200	0.094	0.118	0.059	0.424	0.071	1.001	0.789	0.035	0.130	1.001	0.071	0.236	0.683	0.024	0.035	0.447	0.141	0.919	1.001
65.000	1.001	1.072	0.871	0.412	0.200	0.000	0.789	0.436	0.035	1.001	0.518	0.012	0.636	1.001	0.330	0.518	0.236	0.082	0.377	0.565	0.224	0.259	1.001	0.601	0.200	0.130	1.001	0.200	0.330	0.989	0.012	0.024	0.212	0.082	1.060	1.001
66.000	1.001	0.954	0.907	0.071	0.082	0.000	1.060	0.342	0.106	1.001	0.082	0.012	0.424	1.001	0.506	0.283	0.436	0.212	0.200	0.141	0.624	0.035	1.001	0.636	0.012	0.212	1.001	0.106	0.236	0.895	0.012	0.012	0.353	0.071	0.824	1.001
67.000	1.001	0.824	0.789	0.353	0.247	0.000	0.895	0.612	0.518	1.001	0.259	0.000	0.801	1.001	0.200	0.530	0.294	0.082	0.495	0.000	0.542	0.118	1.001	0.542	0.035	0.094	1.001	0.153	0.353	0.848	0.012	0.059	0.542	0.212	0.930	1.001
68.000	1.001	1.072	0.471	0.389	0.318	0.000	0.883	0.518	0.071	1.001	0.165	0.035	0.459	1.001	0.589	0.294	0.236	0.082	0.271	0.930	0.495	0.071	1.001	0.612	0.024	0.035	1.001	0.294	0.318	0.824	0.000	0.000	0.389	0.224	0.977	1.001
69.000	1.001	0.883	1.248	0.765	0.141	0.000	1.083	0.224	0.071	1.001	0.389	0.012	0.459	1.001	0.424	0.436	0.271	0.047	0.400	0.612	0.612	0.012	1.001	0.695	0.012	0.165	1.001	0.165	0.601	0.989	0.000	0.000	0.424	0.059	0.836	1.001
70.000	1.001	0.977	0.601	0.330	0.130	0.000	0.648	0.447	0.271	1.001	0.153	0.247	0.353	1.001	0.824	0.318	0.188	0.141	0.200	0.247	0.224	0.165	1.001	0.648	0.106	0.236	1.001	0.188	0.377	0.813	0.059	0.141	0.518	0.012	0.989	1.001
71.000	1.001	0.883	0.318	0.447	0.259	0.000	0.907	0.342	0.200	1.001	0.212	0.047	0.718	1.001	0.412	0.177	0.542	0.000	0.389	0.047	0.471	0.283	1.001	0.565	0.012	0.035	1.001	0.353	0.165	0.871	0.000	0.000	0.342	0.141	0.730	1.001
72.000	1.001	0.860	0.565	0.577	0.353	0.000	1.142	0.259	0.436	1.001	0.094	0.047	0.353	1.001	0.436	0.518	0.118	0.047	0.188	0.130	0.459	0.412	1.001	0.883	0.047	0.177	1.001	0.118	0.212	1.013	0.047	0.012	0.365	0.059	1.095	1.001
73.000	0.989	1.001	1.130	0.330	0.118	0.000	0.989	0.012	0.118	0.989	0.153	0.035	0.624	0.989	0.636	0.306	0.377	0.212	0.165	0.059	0.483	0.200	0.989	0.518	0.094	0.212	0.989	0.165	0.236	0.919	0.047	0.012	0.624	0.024	1.036	0.989
