Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.412s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.283	0.648	0.000	0.000	0.130	0.000	0.236	0.989	0.212	0.000	0.436	0.047	0.000	0.071	0.188	0.342	0.989	0.106	0.000	0.000	0.188	0.012	0.000	0.024	0.000	0.000	0.989	0.589	0.000	0.000	0.000	0.000	0.000	0.035	0.000	0.000
62.000	0.318	0.919	0.000	0.000	0.024	0.000	0.424	1.001	0.601	0.118	0.082	0.000	0.294	0.082	0.271	0.035	1.001	0.377	0.012	0.000	0.424	0.000	0.024	0.130	0.000	0.000	1.001	0.236	0.000	0.035	0.000	0.000	0.000	0.082	0.000	0.000
63.000	0.577	0.436	0.000	0.000	0.000	0.000	0.836	1.001	0.471	0.177	0.000	0.000	0.153	0.412	0.400	0.247	1.001	0.377	0.000	0.047	0.400	0.047	0.247	0.130	0.000	0.000	1.001	0.283	0.000	0.082	0.000	0.000	0.000	0.141	0.000	0.024
64.000	0.306	0.624	0.000	0.012	0.035	0.000	0.695	1.001	0.177	0.035	0.577	0.024	0.047	0.636	0.035	0.094	1.001	0.294	0.071	0.130	0.777	0.071	0.247	0.094	0.000	0.000	1.001	0.400	0.024	0.188	0.000	0.000	0.000	0.177	0.000	0.000
65.000	0.400	0.530	0.000	0.000	0.024	0.082	0.447	1.001	0.318	0.071	0.141	0.059	0.259	0.094	0.424	0.082	1.001	0.094	0.000	0.082	0.177	0.082	0.294	0.047	0.000	0.000	1.001	0.224	0.000	0.071	0.000	0.000	0.000	0.094	0.000	0.012
66.000	0.447	0.601	0.000	0.000	0.000	0.012	0.259	1.001	0.294	0.212	0.071	0.000	0.024	0.883	0.188	0.188	1.001	0.495	0.047	0.165	0.553	0.000	0.035	0.094	0.000	0.000	1.001	0.247	0.000	0.012	0.000	0.000	0.000	0.094	0.000	0.071
67.000	0.459	0.553	0.000	0.000	0.130	0.012	0.577	1.001	0.518	0.012	0.224	0.047	0.118	0.365	0.306	0.106	1.001	0.094	0.035	0.024	0.577	0.082	0.118	0.012	0.000	0.000	1.001	0.094	0.000	0.000	0.000	0.000	0.000	0.035	0.000	0.000
68.000	0.624	0.824	0.000	0.012	0.047	0.094	0.777	1.001	0.400	0.024	0.188	0.118	0.212	0.024	0.082	0.259	1.001	0.200	0.000	0.024	0.506	0.000	0.082	0.118	0.000	0.000	1.001	0.636	0.000	0.035	0.000	0.000	0.000	0.224	0.000	0.000
69.000	0.565	0.966	0.000	0.000	0.012	0.024	0.659	1.001	0.047	0.000	0.141	0.071	0.236	1.201	0.224	0.436	1.001	0.365	0.024	0.047	0.106	0.059	0.306	0.071	0.000	0.000	1.001	0.412	0.000	0.012	0.000	0.000	0.000	0.271	0.000	0.012
70.000	0.271	0.495	0.000	0.024	0.200	0.000	0.730	1.001	0.412	0.035	0.259	0.000	0.306	0.447	0.294	0.000	1.001	0.518	0.130	0.094	0.400	0.000	0.106	0.082	0.000	0.000	1.001	0.224	0.000	0.035	0.000	0.000	0.000	0.200	0.000	0.047
