Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.437s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.353	0.342	0.224	0.000	0.000	0.000	0.707	0.989	0.000	0.000	0.989	0.000	0.424	0.094	0.000	0.000	0.000	0.000	0.118	0.130	0.071	0.306	0.518	0.224	0.683	0.989	0.483	0.565	0.989	0.836	0.165	0.365	0.000	0.024	0.271	0.000
62.000	0.106	0.294	0.082	0.000	0.000	0.000	0.000	1.001	0.553	0.000	1.001	0.000	0.000	0.118	0.165	0.000	0.000	0.000	0.000	0.224	0.212	0.353	0.671	0.648	0.518	1.001	0.153	0.942	1.001	0.707	0.459	0.377	0.082	0.047	0.813	0.000
63.000	0.259	0.283	0.035	0.000	0.000	0.000	0.730	1.001	0.294	0.000	1.001	0.000	0.871	0.306	0.212	0.000	0.000	0.000	0.047	0.318	0.000	0.330	0.353	0.106	0.365	1.001	0.342	0.271	1.001	1.001	0.082	0.659	0.094	0.283	0.506	0.000
64.000	0.236	0.400	0.436	0.000	0.000	0.000	0.247	1.001	0.730	0.000	1.001	0.000	0.047	0.024	0.306	0.000	0.000	0.000	0.012	0.177	0.059	0.306	0.495	0.518	0.294	1.001	0.082	0.707	1.001	0.813	0.106	0.447	0.024	0.283	0.919	0.000
65.000	0.754	0.718	0.000	0.000	0.000	0.000	0.283	1.001	0.459	0.000	1.001	0.000	0.082	0.577	0.141	0.000	0.000	0.000	0.047	0.271	0.024	0.542	0.624	0.612	0.330	1.001	0.271	0.377	1.001	0.860	0.106	0.283	0.236	0.024	0.495	0.000
66.000	0.106	0.659	1.036	0.000	0.000	0.000	0.636	1.001	0.412	0.000	1.001	0.000	0.589	0.648	0.188	0.000	0.000	0.000	0.212	0.330	0.000	0.565	0.836	0.495	0.318	1.001	0.224	0.801	1.001	0.777	0.483	0.294	0.106	0.636	0.589	0.000
67.000	0.718	0.577	0.459	0.000	0.000	0.000	0.612	1.001	0.236	0.000	1.001	0.000	0.259	0.447	0.024	0.000	0.000	0.000	0.012	0.047	0.012	0.283	0.283	0.353	0.553	1.001	0.306	0.271	1.001	0.942	0.353	0.483	0.118	0.082	0.565	0.000
68.000	0.389	0.259	0.000	0.000	0.000	0.000	0.601	1.001	0.471	0.000	1.001	0.000	0.565	0.106	0.059	0.000	0.000	0.000	0.283	0.601	0.247	0.942	1.095	0.659	0.130	1.001	0.377	0.883	1.001	0.459	0.000	0.294	0.106	0.318	0.365	0.000
69.000	0.000	0.000	0.000	0.000	0.000	0.000	0.801	1.001	0.236	0.000	1.001	0.000	0.683	0.436	0.306	0.000	0.000	0.000	0.153	0.165	0.106	0.342	0.707	0.565	0.707	1.001	0.118	0.400	1.001	0.966	0.353	0.330	0.082	0.259	0.424	0.000
70.000	0.000	0.000	0.000	0.000	0.000	0.000	0.813	1.001	0.459	0.000	1.001	0.000	0.542	0.024	0.118	0.000	0.000	0.000	0.177	0.200	0.012	0.342	0.612	0.471	0.389	1.001	0.059	0.400	1.001	0.942	0.130	0.330	0.012	0.224	0.754	0.000
71.000	0.000	0.000	0.000	0.000	0.000	0.000	0.836	1.001	0.330	0.000	1.001	0.000	0.765	0.765	0.082	0.000	0.000	0.000	0.177	0.353	0.200	0.400	0.459	0.106	0.601	1.001	0.224	0.707	1.001	0.577	0.177	0.271	0.236	0.212	0.966	0.000
72.000	0.000	0.000	0.000	0.000	0.000	0.000	0.636	1.001	0.530	0.000	1.001	0.000	0.659	0.495	0.082	0.000	0.000	0.000	0.035	0.188	0.000	0.400	0.742	0.506	0.389	1.001	0.707	0.683	1.001	0.601	0.188	0.400	0.283	0.389	0.377	0.000
73.000	0.000	0.000	0.000	0.000	0.000	0.000	0.601	0.989	0.365	0.000	0.989	0.000	0.259	0.695	0.094	0.000	0.000	0.000	0.118	0.236	0.000	0.306	0.612	0.400	0.330	0.989	0.106	0.883	0.989	0.483	0.306	0.506	0.024	0.813	0.495	0.000
74.000	0.000	0.000	0.000	0.000	0.000	0.000	0.659	1.001	0.718	0.000	1.001	0.000	0.483	0.259	0.330	0.000	0.000	0.000	0.212	0.283	0.118	0.459	0.624	0.636	0.542	1.001	0.024	0.271	1.001	0.883	0.318	0.648	0.000	0.353	0.683	0.000
75.000	0.000	0.000	0.000	0.000	0.000	0.000	0.813	1.001	0.130	0.000	1.001	0.000	0.777	0.071	0.094	0.000	0.000	0.000	0.012	0.094	0.012	0.224	0.130	0.118	0.495	1.001	0.047	0.495	1.001	0.742	0.447	0.294	0.035	0.177	0.648	0.000
76.000	0.000	0.000	0.000	0.000	0.000	0.000	0.353	1.001	0.895	0.000	1.001	0.000	0.365	0.565	0.165	0.000	0.000	0.000	0.035	0.165	0.000	0.389	0.565	0.224	0.683	1.001	0.283	0.247	1.001	0.624	0.777	0.188	0.259	0.271	1.072	0.000
77.000	0.000	0.000	0.000	0.000	0.000	0.000	0.671	1.001	0.801	0.000	1.001	0.000	0.483	0.977	0.495	0.000	0.000	0.000	0.047	0.177	0.082	0.471	0.707	0.577	0.342	1.001	0.165	0.730	1.001	0.860	0.236	0.012	0.106	0.130	0.518	0.000
78.000	0.000	0.000	0.000	0.000	0.000	0.000	0.612	1.001	0.589	0.000	1.001	0.000	0.718	0.436	0.648	0.000	0.000	0.000	0.059	0.224	0.212	0.236	0.765	0.447	0.518	1.001	0.412	0.377	1.001	0.730	0.294	0.530	0.094	0.165	1.001	0.000
79.000	0.000	0.000	0.000	0.000	0.000	0.000	0.671	1.001	0.530	0.000	1.001	0.000	0.624	0.506	0.118	0.000	0.000	0.000	0.141	0.236	0.035	0.447	0.624	0.648	0.400	1.001	0.059	0.400	1.001	0.495	0.165	0.177	0.024	0.247	0.389	0.000
80.000	0.000	0.000	0.000	0.000	0.000	0.000	0.624	1.001	0.671	0.000	1.001	0.000	0.483	0.459	0.459	0.000	0.000	0.000	0.071	0.342	0.012	0.553	0.871	0.612	0.294	1.001	0.141	0.483	1.001	0.624	0.224	0.342	0.000	0.283	0.342	0.000
81.000	0.000	0.000	0.000	0.000	0.000	0.000	0.883	1.001	0.789	0.000	1.001	0.000	0.589	1.025	0.365	0.000	0.000	0.000	0.024	0.318	0.024	0.471	0.659	0.294	0.412	1.001	0.130	0.871	1.001	0.801	0.212	0.659	0.082	0.459	0.612	0.000
82.000	0.000	0.000	0.000	0.000	0.000	0.000	0.636	1.001	1.001	0.000	1.001	0.000	0.377	0.106	0.871	0.000	0.000	0.000	0.082	0.624	0.247	0.530	1.013	0.707	0.377	1.001	0.000	0.212	1.001	0.671	0.082	0.624	0.000	0.188	0.506	0.000
83.000	0.000	0.000	0.000	0.000	0.000	0.000	0.389	1.001	0.565	0.000	1.001	0.000	0.141	0.000	0.518	0.000	0.000	0.000	0.000	0.000	0.000	0.518	0.695	0.483	0.412	1.001	0.141	0.259	1.001	0.518	0.294	0.330	0.188	0.000	0.683	0.000
84.000	0.000	0.000	0.000	0.000	0.000	0.000	0.907	1.001	0.942	0.000	1.001	0.000	0.765	0.789	0.306	0.000	0.000	0.000	0.082	0.212	0.059	0.553	0.977	0.836	0.542	1.001	0.000	0.506	1.001	0.860	0.236	0.436	0.012	0.059	0.754	0.000
85.000	0.000	0.000	0.000	0.000	0.000	0.000	0.730	0.989	0.165	0.000	0.989	0.000	0.542	0.612	0.412	0.000	0.000	0.000	0.000	0.000	0.000	0.082	0.683	0.353	0.200	0.989	0.577	0.271	0.989	0.565	0.082	0.236	0.224	0.130	0.977	0.000
86.000	0.000	0.000	0.000	0.000	0.000	0.000	0.636	1.001	1.048	0.000	1.001	0.000	0.648	0.283	0.683	0.000	0.000	0.000	0.283	0.353	0.059	0.294	0.612	0.283	0.436	1.001	0.035	0.000	1.001	0.754	0.283	0.224	0.024	0.000	0.860	0.000
87.000	0.000	0.000	0.000	0.000	0.000	0.000	0.601	1.001	0.754	0.000	1.001	0.000	0.683	0.765	0.365	0.000	0.000	0.000	0.000	0.271	0.000	0.424	0.436	0.389	0.518	1.001	0.118	1.013	1.001	0.518	0.530	0.471	0.047	0.377	0.224	0.000
88.000	0.000	0.000	0.000	0.000	0.000	0.000	0.742	1.001	0.459	0.000	1.001	0.000	0.389	0.530	0.236	0.000	0.000	0.000	0.130	0.200	0.024	0.471	0.801	0.977	0.530	1.001	0.612	0.553	1.001	0.919	0.283	0.377	0.365	0.212	0.601	0.000
89.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	1.001	0.919	0.000	1.001	0.000	0.365	0.612	0.236	0.000	0.000	0.000	0.165	0.718	0.224	0.542	0.648	0.518	0.624	1.001	0.200	0.294	1.001	0.742	0.436	0.118	0.047	0.153	0.765	0.000
90.000	0.000	0.000	0.000	0.000	0.000	0.000	0.718	1.001	0.589	0.000	1.001	0.000	0.542	0.436	0.836	0.000	0.000	0.000	0.000	0.012	0.000	0.071	0.895	0.612	0.424	1.001	0.683	0.624	1.001	0.742	0.153	0.200	0.342	0.283	0.648	0.000
91.000	0.000	0.000	0.000	0.000	0.000	0.000	0.742	1.001	0.506	0.000	1.001	0.000	0.789	0.730	0.424	0.000	0.000	0.000	0.000	0.000	0.047	0.518	0.542	0.342	0.530	1.001	0.224	0.483	1.001	0.671	0.648	0.671	0.047	0.165	0.907	0.000
92.000	0.000	0.000	0.000	0.000	0.000	0.000	0.824	1.001	0.824	0.000	1.001	0.000	0.942	0.577	0.236	0.000	0.000	0.000	0.059	0.024	0.094	0.283	0.306	0.165	0.589	1.001	0.424	0.636	1.001	0.954	0.353	0.636	0.000	0.271	0.565	0.000
93.000	0.000	0.000	0.000	0.000	0.000	0.000	0.836	1.001	0.565	0.000	1.001	0.000	0.506	0.412	0.506	0.000	0.000	0.000	0.012	0.118	0.141	0.412	1.178	1.072	0.671	1.001	0.071	0.659	1.001	0.718	0.589	0.306	0.012	0.624	0.636	0.000
