Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.445s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.824	0.000	0.000	0.000	0.000	0.000	0.989	0.919	0.989	0.342	0.000	0.000	0.801	0.082	0.730	0.059	0.012	0.000	0.989	0.506	0.000	0.989	0.177	0.000	0.000	0.777	0.989	0.553	0.000	0.000	0.000	0.000	0.730	0.000	0.000
62.000	0.000	1.036	0.000	0.000	0.000	0.000	0.000	1.001	0.659	1.001	0.506	0.000	0.000	0.871	0.236	0.754	0.035	0.012	0.000	1.001	0.977	0.000	1.001	0.801	0.000	0.000	0.695	1.001	0.730	0.000	0.000	0.000	0.000	0.930	0.000	0.000
63.000	0.000	0.754	0.000	0.000	0.000	0.000	0.000	1.001	0.495	1.001	0.471	0.000	0.000	0.813	0.365	0.542	0.695	0.177	0.000	1.001	0.930	0.000	1.001	0.907	0.000	0.000	0.836	1.001	0.695	0.000	0.000	0.000	0.035	0.848	0.000	0.000
64.000	0.000	1.048	0.000	0.000	0.000	0.000	0.000	1.001	0.447	1.001	0.400	0.000	0.000	1.095	0.165	0.342	0.754	0.589	0.000	1.001	0.671	0.000	1.001	0.518	0.000	0.000	0.801	1.001	0.648	0.000	0.000	0.000	0.141	1.072	0.000	0.000
65.000	0.000	0.742	0.000	0.000	0.000	0.000	0.000	1.001	0.648	1.001	1.013	0.000	0.000	0.824	0.318	0.624	0.871	0.165	0.000	1.001	0.942	0.000	1.001	0.707	0.000	0.000	0.200	1.001	0.636	0.047	0.000	0.000	0.000	0.577	0.082	0.106
66.000	0.000	0.483	0.000	0.000	0.000	0.000	0.000	1.001	1.001	1.001	0.565	0.000	0.000	0.895	0.342	0.130	0.400	0.318	0.000	1.001	0.907	0.000	1.001	0.742	0.000	0.000	0.000	1.001	0.412	0.224	0.000	0.000	0.059	0.789	0.000	0.000
67.000	0.000	0.989	0.000	0.000	0.306	0.000	0.000	1.001	0.742	1.001	0.919	0.000	0.000	1.013	0.659	0.754	0.236	0.059	0.000	1.001	0.789	0.294	1.001	0.777	0.000	0.000	0.000	1.001	0.200	0.024	0.000	0.000	0.082	0.459	0.000	0.000
68.000	0.000	0.000	0.000	0.000	0.518	0.000	0.000	1.001	0.589	1.001	0.648	0.000	0.000	0.954	0.389	0.648	0.000	0.000	0.000	1.001	0.966	0.754	1.001	0.954	0.000	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.271	0.330	0.000	0.000
69.000	0.000	0.389	0.000	0.000	0.636	0.000	0.000	1.001	0.565	1.001	0.789	0.000	0.000	1.013	0.071	0.330	0.459	0.200	0.000	1.001	0.836	0.400	1.001	0.954	0.000	0.000	0.000	1.001	0.071	0.000	0.000	0.000	0.518	0.683	0.000	0.000
70.000	0.000	1.107	0.000	0.000	0.671	0.000	0.000	1.001	0.071	1.001	1.001	0.000	0.000	0.977	0.000	0.636	0.436	0.000	0.000	1.001	0.977	0.777	1.001	0.824	0.000	0.000	0.000	1.001	0.436	0.082	0.000	0.000	0.436	0.342	0.000	0.000
71.000	0.000	0.471	0.035	0.000	0.365	0.000	0.000	1.001	1.390	1.001	0.224	0.000	0.000	0.895	0.000	0.777	0.259	0.000	0.000	1.001	1.001	0.424	1.001	0.000	0.000	0.000	0.000	1.001	0.471	0.130	0.000	0.000	0.271	0.518	0.000	0.000
72.000	0.000	1.390	0.247	0.000	0.000	0.000	0.000	1.001	0.907	1.001	0.000	0.000	0.000	1.001	0.000	0.989	0.000	0.000	0.000	1.001	0.683	0.695	1.001	0.000	0.000	0.000	0.000	1.001	0.754	0.565	0.000	0.000	0.294	0.659	0.000	0.000
73.000	0.000	0.895	0.589	0.000	0.000	0.000	0.000	0.989	0.871	0.989	0.471	0.000	0.000	0.883	0.047	0.813	0.000	0.000	0.000	0.989	0.824	1.013	0.989	0.000	0.000	0.000	0.000	0.989	0.801	0.459	0.000	0.000	0.047	0.659	0.000	0.000
74.000	0.000	0.989	0.707	0.000	0.000	0.000	0.000	1.001	0.919	1.001	0.765	0.000	0.000	0.742	0.601	0.954	0.000	0.000	0.000	1.001	0.624	0.789	1.001	0.000	0.000	0.000	0.000	1.001	0.730	0.553	0.000	0.000	0.000	0.989	0.000	0.000
75.000	0.000	0.059	0.353	0.000	0.000	0.000	0.000	1.001	0.224	1.001	0.683	0.000	0.000	0.471	0.707	0.353	0.306	0.000	0.000	1.001	1.401	0.895	1.001	0.683	0.000	0.000	0.000	1.001	0.424	0.294	0.000	0.000	0.000	0.742	0.412	0.283
76.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.000	1.001	1.001	0.000	0.000	0.082	0.035	0.966	0.671	0.000	0.000	1.001	0.836	0.989	1.001	0.659	0.000	0.000	0.000	1.001	0.518	0.000	0.000	0.000	0.000	0.707	0.601	0.506
77.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.636	1.001	0.589	0.000	0.000	0.188	0.047	0.495	0.530	0.000	0.000	1.001	0.801	0.377	1.001	0.824	0.000	0.000	0.518	1.001	0.035	0.000	0.000	0.000	0.000	0.930	0.412	0.389
78.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.259	1.001	0.871	0.000	0.000	0.742	0.318	0.294	0.624	0.000	0.000	1.001	0.659	0.283	1.001	0.977	0.000	0.000	0.565	1.001	0.000	0.000	0.000	0.000	0.000	0.848	0.000	0.000
79.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.024	1.001	0.636	0.000	0.000	0.919	0.130	0.860	0.294	0.106	0.000	1.001	0.754	0.118	1.001	0.659	0.000	0.000	0.577	1.001	0.000	0.000	0.000	0.000	0.000	0.836	0.000	0.000
80.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001	0.695	1.001	1.025	0.000	0.000	0.447	0.000	0.506	0.283	0.000	0.000	1.001	1.048	0.000	1.001	0.695	0.000	0.000	0.789	1.001	0.000	0.000	0.000	0.000	0.000	0.718	0.000	0.000
