Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.453s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.671	0.000	0.495	0.012	0.000	0.648	0.436	0.765	0.989	0.035	0.000	0.624	0.989	0.059	0.695	0.106	0.000	0.236	0.271	0.177	0.082	0.989	0.082	0.012	0.153	0.989	0.082	0.919	0.977	0.000	0.000	0.082	0.801	0.942	0.989
62.000	1.001	0.977	0.283	0.824	0.130	0.000	0.671	0.000	0.636	1.001	0.059	0.000	0.824	1.001	0.553	0.659	0.000	0.000	0.000	0.601	0.530	0.024	1.001	0.318	0.000	0.059	1.001	0.177	0.754	0.789	0.000	0.000	0.035	0.742	0.730	1.001
63.000	1.001	0.836	0.377	0.765	0.000	0.000	1.166	0.047	0.012	1.001	0.742	0.000	1.130	1.001	0.730	0.883	0.012	0.000	0.000	0.636	0.589	0.895	1.001	0.730	0.000	0.436	1.001	0.024	0.636	1.072	0.000	0.000	0.342	0.035	0.342	1.001
64.000	1.001	0.553	0.106	0.330	0.000	0.000	1.001	0.200	0.059	1.001	0.553	0.000	0.671	1.001	0.436	0.318	0.577	0.000	0.000	0.601	0.966	0.506	1.001	0.695	0.000	0.695	1.001	0.000	0.754	0.919	0.000	0.188	0.589	0.047	1.272	1.001
65.000	1.001	1.025	0.236	0.989	0.024	0.000	0.919	0.000	0.989	1.001	0.954	0.047	0.506	1.001	0.024	0.742	0.436	0.000	0.118	0.224	0.071	0.353	1.001	0.259	0.212	0.942	1.001	0.636	0.860	0.977	0.000	0.000	0.153	0.389	0.636	1.001
66.000	1.001	1.048	0.777	0.459	0.047	0.000	0.671	0.212	0.577	1.001	0.188	0.000	0.789	1.001	0.259	0.224	0.742	0.000	0.000	0.848	0.000	0.671	1.001	0.000	0.024	0.553	1.001	0.259	0.648	0.966	0.000	0.094	0.306	0.024	1.178	1.001
67.000	1.001	0.860	0.671	0.377	0.071	0.059	0.907	0.259	0.330	1.001	0.024	0.000	0.930	1.001	0.247	0.659	0.071	0.000	0.082	0.730	0.000	0.236	1.001	0.059	0.082	0.118	1.001	0.365	0.436	0.836	0.000	0.118	0.765	0.283	1.072	1.001
68.000	1.001	0.989	0.259	0.919	0.165	0.000	0.895	0.624	0.024	1.001	0.165	0.000	0.659	1.001	0.436	0.589	0.000	0.188	0.059	0.035	1.001	1.178	1.001	0.659	0.047	0.553	1.001	0.377	0.224	1.107	0.000	0.000	0.271	0.024	0.471	1.001
69.000	1.001	0.954	0.400	0.247	0.012	0.012	1.166	0.636	0.071	1.001	0.530	0.000	0.377	1.001	0.177	0.577	0.000	0.000	0.047	0.436	0.577	0.483	1.001	0.306	0.082	0.330	1.001	0.777	0.836	0.813	0.000	0.000	0.459	0.106	0.118	1.001
70.000	1.001	0.789	0.389	0.612	0.000	0.000	0.907	0.542	0.695	1.001	0.577	0.000	0.765	1.001	0.177	0.224	0.000	0.000	0.000	0.024	0.259	0.553	1.001	0.836	0.212	0.777	1.001	0.495	1.060	0.930	0.000	0.177	0.447	0.106	1.284	1.001
71.000	1.001	1.048	0.718	0.695	0.130	0.000	0.765	0.306	0.683	1.001	0.000	0.000	0.483	1.001	0.424	0.636	0.024	0.000	0.094	0.306	0.141	0.671	1.001	0.671	0.000	0.130	1.001	0.883	0.353	1.025	0.000	0.047	0.659	0.483	1.284	1.001
72.000	1.001	0.671	0.141	0.389	0.141	0.000	0.671	0.459	0.577	1.001	0.000	0.000	0.695	1.001	0.224	0.436	0.000	0.000	0.000	0.000	0.483	1.025	1.001	1.036	0.012	0.177	1.001	0.612	0.754	0.636	0.012	0.082	0.188	0.224	0.365	0.989
73.000	0.989	1.083	0.930	0.471	0.106	0.000	0.683	0.824	0.342	0.989	0.318	0.153	0.236	0.989	0.130	0.648	0.024	0.000	0.118	0.707	0.577	0.813	0.989	0.518	0.000	0.659	0.989	0.247	0.895	0.801	0.118	0.000	0.000	0.495	1.448	1.001
74.000	1.001	1.001	0.530	0.707	0.141	0.000	1.154	0.118	0.919	1.001	0.024	0.000	0.636	1.001	0.447	0.612	0.012	0.000	0.141	0.624	0.353	0.294	1.001	0.035	0.000	0.471	1.001	0.942	0.506	1.248	0.000	0.000	0.000	0.707	0.754	1.001
75.000	1.001	1.025	0.353	0.400	0.000	0.000	0.848	0.071	0.259	1.001	0.141	0.000	0.601	1.001	1.025	0.695	0.671	0.000	0.000	0.459	0.789	0.954	1.001	0.000	0.000	0.648	1.001	0.000	0.636	0.966	0.000	0.035	0.553	0.389	0.907	1.001
76.000	1.001	0.989	0.412	0.730	0.024	0.000	1.083	0.683	0.094	1.001	0.177	0.000	0.506	1.001	0.977	0.236	0.318	0.035	0.000	0.530	0.565	0.648	1.001	0.000	0.000	0.577	1.001	0.035	0.754	0.954	0.000	0.141	0.035	0.035	1.001	1.001
77.000	1.001	0.848	0.365	0.377	0.059	0.000	1.060	0.577	0.459	1.001	0.871	0.000	1.225	1.001	0.306	0.400	0.130	0.024	0.000	0.000	0.000	0.212	1.001	0.000	0.000	0.553	1.001	0.966	0.824	0.989	0.000	0.000	0.777	0.012	0.777	1.001
78.000	1.001	0.860	0.318	0.365	0.000	0.000	0.954	0.813	0.483	1.001	0.412	0.188	0.542	1.001	0.000	0.224	0.212	0.000	0.071	0.601	0.000	0.848	1.001	0.000	0.000	0.224	1.001	0.777	0.400	0.789	0.071	0.024	0.436	0.707	0.612	1.001
79.000	1.001	0.942	0.118	0.059	0.188	0.000	0.659	0.342	0.424	1.001	0.259	0.165	0.553	1.001	0.012	0.365	1.166	0.000	0.188	0.836	0.000	0.754	1.001	0.000	0.012	0.377	1.001	0.212	0.271	0.294	0.271	0.271	0.424	0.318	0.542	1.001
80.000	1.001	0.966	0.200	0.447	0.082	0.000	1.107	0.000	0.283	1.001	0.330	0.024	0.765	1.001	0.271	0.589	0.530	0.000	0.047	0.130	0.577	0.801	1.001	0.165	0.212	0.047	1.001	0.436	1.107	0.801	0.047	0.012	0.271	0.259	1.095	1.001
81.000	1.001	1.013	0.695	0.342	0.259	0.000	0.883	1.319	0.483	1.001	0.177	0.000	0.636	1.001	0.377	0.671	0.930	0.000	0.118	0.212	0.801	0.730	1.001	0.000	0.000	0.059	1.001	0.353	0.813	0.907	0.000	0.000	0.047	0.365	1.119	1.001
82.000	1.001	0.919	0.400	0.389	0.106	0.000	0.989	0.624	0.035	1.001	0.824	0.094	0.271	1.001	0.954	0.012	0.165	0.000	0.082	0.730	0.236	0.436	1.001	0.000	0.047	0.000	1.001	0.471	0.506	1.201	0.000	0.000	0.012	0.577	0.789	1.001
83.000	1.001	0.824	0.000	0.506	0.130	0.000	0.730	0.024	0.200	1.001	0.224	0.012	1.142	1.001	0.318	0.601	0.471	0.118	0.024	0.506	0.424	0.330	1.001	0.000	0.000	0.000	1.001	0.542	0.919	1.095	0.000	0.000	0.035	0.589	0.942	1.001
84.000	1.001	1.048	0.601	0.730	0.118	0.000	0.907	0.671	0.283	0.989	0.483	0.000	0.636	1.001	0.259	0.094	0.400	0.000	0.012	0.389	0.495	0.801	1.001	0.000	0.130	0.624	1.001	0.000	0.648	1.001	0.000	0.106	0.047	0.553	0.789	1.001
85.000	0.989	0.919	0.000	0.624	0.071	0.047	1.001	0.777	0.259	1.001	0.518	0.000	0.718	0.989	0.177	1.072	0.530	0.000	0.141	0.236	0.047	0.801	0.989	0.000	0.400	0.553	0.989	0.577	0.801	1.001	0.000	0.000	0.000	0.024	0.259	0.989
86.000	1.001	0.860	0.553	0.659	0.094	0.000	0.659	0.718	0.389	1.001	0.683	0.000	0.542	1.001	1.142	0.000	0.271	0.000	0.212	0.389	0.000	0.577	1.001	0.000	0.094	0.577	1.001	0.565	0.671	0.977	0.000	0.000	0.000	1.036	0.718	1.001
87.000	1.001	0.459	0.059	0.283	0.165	0.000	0.542	0.447	0.553	1.001	0.718	0.000	0.601	1.001	0.424	0.730	0.930	0.000	0.035	0.271	0.318	0.542	1.001	0.000	0.024	0.400	1.001	0.506	0.883	0.919	0.000	0.000	0.000	0.353	1.284	1.001
88.000	1.001	1.083	0.294	0.648	0.000	0.000	1.272	0.659	0.601	1.001	0.459	0.000	0.447	1.001	0.247	0.695	0.789	0.000	0.024	0.424	0.400	0.141	1.001	0.000	0.012	0.294	1.001	0.553	0.801	0.895	0.000	0.000	0.000	0.024	0.754	1.001
