Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.433s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.071	0.188	0.071	0.082	0.000	0.000	0.212	0.989	0.459	0.989	0.012	0.000	0.012	0.530	0.000	0.165	0.506	0.047	0.601	0.989	0.000	0.035	0.989	0.459	0.000	0.000	0.082	0.989	0.624	0.094	0.000	0.000	0.000	0.059	0.024	0.000
62.000	0.012	0.436	0.012	0.330	0.024	0.000	0.130	1.001	0.601	1.001	0.153	0.000	0.271	0.553	0.071	0.094	0.353	0.024	0.377	1.001	0.247	0.907	1.001	0.389	0.000	0.000	0.718	1.001	0.506	0.094	0.000	0.000	0.000	0.153	0.000	0.000
63.000	0.177	0.577	0.059	0.954	0.012	0.000	0.601	1.001	0.801	1.001	0.024	0.000	0.000	0.165	0.118	0.318	1.201	0.118	0.848	1.001	1.025	0.212	1.001	0.106	0.000	0.000	0.919	1.001	0.094	0.000	0.000	0.071	0.024	0.271	0.236	0.000
64.000	0.000	0.577	0.000	0.601	0.035	0.000	1.048	1.001	0.860	1.001	0.648	0.047	0.294	0.000	0.000	0.542	0.612	0.082	1.036	1.001	0.765	0.000	1.001	0.636	0.000	0.247	0.565	1.001	0.754	0.047	0.000	0.141	0.071	0.330	0.400	0.000
65.000	0.094	0.353	0.247	0.754	0.000	0.000	0.860	1.001	0.330	1.001	0.165	0.000	0.141	0.495	0.024	0.377	0.577	0.200	0.506	1.001	0.506	0.342	1.001	0.459	0.506	0.436	0.271	1.001	0.424	0.283	0.000	0.000	0.094	0.365	0.000	0.000
66.000	0.400	0.777	0.000	0.695	0.224	0.000	0.495	1.001	0.789	1.001	0.495	0.000	0.165	0.188	0.000	0.483	0.188	0.047	0.707	1.001	0.459	0.024	1.001	0.318	0.000	0.259	0.565	1.001	0.707	0.000	0.000	0.035	0.094	0.907	0.082	0.000
67.000	0.000	0.730	0.059	0.188	0.012	0.000	0.695	1.001	0.871	1.001	0.836	0.000	0.306	0.565	0.130	0.777	0.330	0.000	0.742	1.001	0.730	0.389	1.001	0.106	0.000	0.412	0.082	1.001	1.060	0.177	0.000	0.082	0.000	0.012	0.224	0.000
68.000	0.271	0.506	0.118	0.000	0.000	0.000	0.259	1.001	0.836	1.001	0.930	0.000	0.130	0.848	0.071	0.648	0.542	0.000	0.165	1.001	0.447	0.236	1.001	0.094	0.000	0.707	0.671	1.001	0.447	0.000	0.000	0.071	0.047	0.000	0.071	0.012
69.000	0.283	1.013	0.024	0.624	0.000	0.000	1.036	1.001	0.436	1.001	0.683	0.035	0.118	0.459	0.047	0.059	0.553	0.094	0.813	1.001	0.765	0.730	1.001	1.060	0.000	0.012	0.824	1.001	0.565	0.000	0.000	0.059	0.000	0.695	0.000	0.000
70.000	0.153	0.636	0.000	0.801	0.024	0.000	0.259	1.001	0.283	1.001	0.471	0.000	0.294	0.577	0.012	1.342	0.012	0.271	1.142	1.001	0.377	0.459	1.001	0.259	0.000	0.530	0.082	1.001	0.177	0.000	0.000	0.000	0.000	0.424	0.035	0.000
71.000	0.236	0.141	0.188	0.624	0.000	0.000	0.530	1.001	0.707	1.001	0.306	0.094	0.283	0.412	0.000	0.141	0.424	0.153	0.495	1.001	0.141	0.977	1.001	0.542	0.035	0.777	0.330	1.001	0.648	0.012	0.000	0.000	0.106	0.400	0.000	0.000
72.000	0.424	0.718	0.306	0.459	0.000	0.000	0.542	1.001	0.683	1.001	0.236	0.000	0.047	0.024	0.000	0.188	0.365	0.000	0.565	1.001	0.259	0.577	1.001	0.000	0.000	0.777	0.624	1.001	0.907	0.000	0.000	0.000	0.471	0.294	0.200	0.000
73.000	0.236	0.483	0.082	0.447	0.000	0.000	0.954	0.989	0.389	0.989	0.919	0.024	0.071	0.177	0.024	0.224	0.542	0.000	0.730	0.989	1.295	0.624	0.989	0.000	0.000	0.365	0.542	0.989	0.565	0.000	0.000	0.047	0.165	0.683	0.118	0.000
74.000	0.153	0.565	0.000	0.553	0.047	0.000	0.824	1.001	0.283	1.001	0.707	0.071	0.071	0.118	0.447	0.471	0.789	0.000	1.001	1.001	0.412	0.907	1.001	0.000	0.000	0.224	1.142	1.001	0.942	0.000	0.000	0.059	0.094	0.495	0.059	0.000
