Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.421s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.977	0.860	0.000	0.000	0.000	0.836	0.000	0.306	0.989	0.000	0.000	0.130	0.989	0.777	0.447	0.459	0.012	0.000	0.306	0.000	0.283	0.989	0.188	0.094	0.353	0.989	0.000	0.000	0.989	0.130	0.330	0.000	0.012	0.989	0.989
62.000	1.001	0.836	0.718	0.000	0.000	0.000	0.977	0.000	0.989	1.001	0.000	0.000	0.612	1.001	0.824	0.553	0.518	0.000	0.000	0.306	0.000	0.542	1.001	0.671	0.188	0.236	1.001	0.012	0.024	0.942	0.165	0.271	0.000	0.000	0.942	1.001
63.000	1.001	1.060	0.860	0.000	0.000	0.000	0.813	0.000	0.648	1.001	0.000	0.000	0.765	1.001	0.707	0.483	0.283	0.141	0.000	0.683	0.000	0.389	1.001	0.671	0.212	0.389	1.001	0.141	0.212	0.930	0.082	0.294	0.000	0.224	0.836	1.001
64.000	1.001	1.001	0.930	0.000	0.000	0.000	1.013	0.000	0.648	1.001	0.000	0.000	0.895	1.001	0.683	0.495	0.130	0.059	0.000	0.294	0.000	0.177	1.001	0.624	0.000	0.342	1.001	0.236	0.330	0.860	0.224	0.247	0.000	0.153	0.919	1.001
65.000	1.001	0.930	0.707	0.000	0.000	0.000	0.342	0.000	0.377	1.001	0.000	0.000	0.765	1.001	0.659	0.883	0.542	0.530	0.000	0.506	0.000	0.118	1.001	0.577	0.212	0.447	1.001	0.177	0.259	0.930	0.306	0.424	0.000	0.153	1.107	1.001
66.000	1.001	0.966	0.871	0.000	0.000	0.000	1.496	0.000	0.518	1.001	0.000	0.000	0.707	1.001	0.977	0.742	0.118	0.024	0.000	0.330	0.000	0.259	1.001	0.636	0.342	0.224	1.001	0.483	0.365	0.919	0.130	0.059	0.000	0.306	0.930	1.001
67.000	1.001	0.954	0.683	0.000	0.000	0.000	1.036	0.000	0.589	1.001	0.000	0.000	1.013	1.001	0.601	0.565	0.389	0.106	0.000	0.801	0.000	0.565	1.001	0.577	0.000	0.188	1.001	0.165	0.271	0.954	0.165	0.236	0.000	0.330	0.966	1.001
68.000	1.001	0.977	1.072	0.000	0.000	0.000	1.001	0.000	0.518	1.001	0.000	0.000	0.683	1.001	0.483	0.059	0.353	0.589	0.000	0.659	0.000	0.612	1.001	0.436	0.200	0.495	1.001	0.082	0.024	0.907	0.259	0.236	0.000	0.153	0.765	1.001
69.000	1.001	1.083	0.601	0.000	0.000	0.000	0.942	0.000	0.659	1.001	0.000	0.000	0.695	1.001	0.989	0.671	0.247	0.035	0.000	0.707	0.000	0.071	1.001	0.483	0.424	0.459	1.001	0.118	0.577	1.013	0.082	0.071	0.000	0.165	1.130	1.001
70.000	1.001	0.895	0.930	0.000	0.000	0.000	0.919	0.000	0.742	1.001	0.000	0.000	0.895	1.001	0.683	0.542	0.506	0.271	0.000	0.483	0.000	0.483	1.001	0.436	0.177	0.377	1.001	0.495	0.012	0.895	0.459	0.365	0.000	0.212	0.860	1.001
71.000	1.001	1.036	1.072	0.000	0.000	0.000	0.777	0.000	0.389	1.001	0.000	0.000	0.907	1.001	0.777	0.565	0.212	0.200	0.000	0.530	0.000	0.424	1.001	0.813	0.553	0.283	1.001	0.177	0.377	0.977	0.153	0.200	0.000	0.035	0.718	1.001
72.000	1.001	0.730	0.636	0.000	0.000	0.000	1.119	0.000	0.683	1.001	0.000	0.000	0.612	0.989	0.742	0.495	0.754	0.589	0.000	0.553	0.000	0.353	1.001	0.412	0.106	0.483	1.001	0.318	0.247	0.801	0.200	0.283	0.000	0.059	1.083	1.001
73.000	0.989	1.095	0.695	0.000	0.000	0.000	0.966	0.000	0.400	0.989	0.000	0.000	0.765	1.001	0.789	0.495	0.518	0.342	0.000	0.518	0.000	0.365	0.989	0.400	0.518	0.695	0.989	0.165	0.424	0.848	0.200	0.236	0.000	0.047	0.977	0.989
74.000	1.001	1.025	0.412	0.000	0.000	0.000	0.989	0.000	0.389	1.001	0.000	0.000	0.789	1.001	0.648	0.436	0.342	0.247	0.000	0.707	0.000	0.436	1.001	0.271	0.012	0.153	1.001	0.565	0.212	1.083	0.071	0.012	0.000	0.389	1.025	1.001
75.000	1.001	0.777	1.425	0.000	0.000	0.000	0.930	0.000	0.506	1.001	0.000	0.000	0.801	1.001	0.813	0.565	0.188	0.212	0.000	0.389	0.000	0.412	1.001	0.765	0.224	0.400	1.001	0.118	0.553	1.001	0.165	0.365	0.000	0.141	0.954	1.001
76.000	1.001	1.119	0.930	0.000	0.000	0.000	1.001	0.000	0.518	1.001	0.000	0.000	0.695	1.001	0.813	0.789	0.459	0.200	0.000	0.659	0.000	0.624	1.001	0.365	0.318	0.353	1.001	0.294	0.094	0.860	0.118	0.130	0.000	0.224	0.860	1.001
77.000	1.001	1.001	1.072	0.000	0.000	0.000	0.707	0.000	0.365	1.001	0.000	0.000	0.942	1.001	0.683	0.612	0.636	0.294	0.000	0.612	0.000	0.071	1.001	0.813	0.447	0.306	1.001	0.424	0.094	1.025	0.047	0.000	0.000	0.082	0.801	1.001
78.000	1.001	0.930	0.730	0.000	0.000	0.000	1.189	0.000	0.495	1.001	0.000	0.000	0.659	1.001	0.707	0.730	0.259	0.212	0.000	0.777	0.000	0.471	1.001	0.330	0.035	0.106	1.001	0.518	0.236	0.942	0.012	0.012	0.000	0.236	1.083	1.001
79.000	1.001	1.083	1.025	0.000	0.000	0.000	0.860	0.000	0.153	1.001	0.000	0.000	1.095	1.001	0.942	0.447	0.589	0.495	0.000	0.353	0.000	0.283	1.001	0.530	0.271	0.483	1.001	0.071	0.200	0.954	0.330	0.165	0.000	0.012	0.777	1.001
80.000	1.001	0.860	0.895	0.000	0.000	0.000	1.048	0.000	0.683	1.001	0.000	0.000	0.471	1.001	0.754	0.082	0.353	0.330	0.000	0.471	0.000	0.412	1.001	0.659	0.271	0.565	1.001	0.224	0.495	0.801	0.094	0.153	0.000	0.106	1.130	1.001
81.000	1.001	1.072	0.765	0.000	0.000	0.000	1.025	0.000	0.589	1.001	0.000	0.000	1.166	1.001	0.871	0.707	0.318	0.082	0.000	0.624	0.000	0.330	1.001	0.624	0.118	0.177	1.001	0.271	0.153	1.048	0.035	0.024	0.000	0.212	0.942	1.001
82.000	1.001	0.718	0.883	0.000	0.000	0.000	1.001	0.000	0.612	1.001	0.000	0.000	0.895	1.001	0.589	0.860	0.330	0.342	0.000	0.389	0.000	0.294	1.001	0.318	0.353	0.389	1.001	0.318	0.659	0.930	0.071	0.200	0.000	0.141	1.013	1.001
83.000	1.001	1.036	1.060	0.000	0.000	0.000	0.977	0.000	0.212	1.001	0.000	0.000	0.707	1.001	0.730	0.530	0.342	0.236	0.000	0.636	0.000	0.330	1.001	0.659	0.224	0.353	1.001	0.271	0.082	0.954	0.141	0.377	0.000	0.106	0.954	1.001
84.000	1.001	1.013	0.930	0.000	0.000	0.000	0.954	0.000	0.436	1.001	0.000	0.000	1.060	1.001	0.977	0.389	0.471	0.141	0.000	0.389	0.000	0.447	1.001	0.412	0.318	0.294	1.001	0.118	0.082	0.930	0.236	0.094	0.000	0.047	0.848	1.001
85.000	0.989	0.989	1.001	0.000	0.000	0.000	0.789	0.000	0.483	0.989	0.000	0.000	0.577	0.989	0.895	0.801	0.200	0.071	0.000	0.542	0.000	0.518	0.989	0.389	0.436	0.577	0.989	0.188	0.883	0.801	0.141	0.483	0.000	0.071	1.001	0.989
86.000	1.001	1.025	1.013	0.000	0.000	0.000	1.025	0.000	0.577	1.001	0.000	0.000	0.824	1.001	0.824	0.447	0.495	0.342	0.000	0.612	0.000	0.365	1.001	0.695	0.000	0.389	1.001	0.212	0.177	1.048	0.353	0.436	0.000	0.047	0.895	1.001
87.000	1.001	0.742	0.730	0.000	0.000	0.000	0.919	0.000	0.553	1.001	0.000	0.000	0.871	1.001	0.224	0.730	0.200	0.118	0.000	0.612	0.000	0.035	1.001	0.553	0.365	0.400	1.001	0.459	0.247	0.989	0.059	0.177	0.000	0.471	0.777	1.001
88.000	1.001	1.095	0.954	0.000	0.000	0.000	0.895	0.000	0.483	1.001	0.000	0.000	0.801	1.001	1.130	0.330	0.530	0.365	0.000	0.848	0.000	0.236	1.001	0.330	0.059	0.294	1.001	0.424	0.294	0.966	0.165	0.059	0.000	0.212	1.060	1.001
89.000	1.001	0.789	0.824	0.000	0.000	0.000	1.036	0.000	0.353	1.001	0.000	0.000	0.695	1.001	0.648	0.353	0.353	0.200	0.000	0.659	0.000	0.259	1.001	0.577	0.024	0.271	1.001	0.106	0.177	0.824	0.153	0.247	0.000	0.106	0.954	1.001
90.000	1.001	1.095	0.977	0.000	0.000	0.000	0.907	0.000	0.624	1.001	0.000	0.000	0.989	1.001	0.907	0.707	0.400	0.436	0.000	0.365	0.000	0.506	1.001	0.141	0.518	0.518	1.001	0.212	0.436	1.119	0.071	0.212	0.000	0.035	0.907	1.001
