Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.436s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.942	0.000	0.777	0.000	0.000	0.977	0.000	0.000	0.989	0.636	0.165	0.153	0.989	0.000	0.000	0.000	0.000	0.000	0.000	0.624	0.942	0.989	0.000	0.000	0.000	0.989	0.153	0.000	0.930	0.000	0.118	0.659	0.553	0.930	0.989
62.000	1.001	0.989	0.000	1.083	0.000	0.000	0.860	0.000	0.000	1.001	0.966	0.389	0.977	1.001	0.000	0.000	0.000	0.000	0.989	0.000	0.365	0.848	1.001	0.000	0.000	0.000	1.001	0.542	0.000	0.989	0.000	0.483	0.283	0.165	0.942	1.001
63.000	1.001	1.036	0.000	0.919	0.000	0.000	1.013	0.000	0.000	1.001	0.942	1.130	0.860	1.001	0.000	0.000	0.000	0.000	0.671	0.000	1.119	0.813	1.001	0.000	0.000	0.000	1.001	0.765	0.000	0.777	0.000	0.589	0.707	0.471	1.001	1.001
64.000	1.001	0.907	0.000	0.942	0.000	0.000	1.001	0.000	0.000	1.001	0.883	0.919	1.060	1.001	0.000	0.000	0.000	0.000	0.977	0.000	0.860	0.765	1.001	0.000	0.000	0.000	1.001	1.048	0.000	1.178	0.000	0.153	0.836	0.789	1.001	1.001
65.000	1.001	1.095	0.000	0.907	0.000	0.000	1.001	0.000	0.000	1.001	0.624	0.506	0.919	1.001	0.000	0.000	0.236	0.000	0.754	0.000	0.259	0.977	1.001	0.000	0.000	0.000	1.001	0.236	0.000	0.883	0.000	0.000	0.224	0.130	0.966	1.001
66.000	1.001	0.942	0.000	0.754	0.000	0.000	0.236	0.000	0.000	1.001	0.718	0.742	0.742	1.001	0.000	0.000	0.247	0.000	0.330	0.000	0.000	0.707	1.001	0.000	0.000	0.000	1.001	0.000	0.000	1.036	0.000	0.000	0.000	0.000	0.930	1.001
67.000	1.001	0.966	0.000	0.848	0.000	0.000	1.649	0.000	0.000	1.001	0.942	0.777	0.836	1.001	0.000	0.000	0.224	0.000	0.848	0.000	0.035	0.954	1.001	0.000	0.000	0.000	1.001	0.000	0.000	1.025	0.000	0.000	0.000	0.000	1.001	1.001
68.000	1.001	0.977	0.000	0.789	0.000	0.000	0.977	0.000	0.000	1.001	1.060	1.025	0.765	1.001	0.000	0.000	0.000	0.000	0.659	0.000	0.000	1.048	1.001	0.000	0.000	0.000	1.001	0.000	0.000	0.836	0.000	0.000	0.000	0.000	1.001	1.001
69.000	1.001	0.930	0.000	1.001	0.000	0.000	1.013	0.000	0.000	1.001	0.860	0.577	1.130	1.001	0.000	0.000	0.000	0.000	0.871	0.000	0.718	0.848	1.001	0.000	0.000	0.000	1.001	0.589	0.000	1.189	0.000	0.000	0.730	0.059	1.001	1.001
70.000	1.001	1.001	0.000	0.789	0.000	0.000	0.930	0.000	0.000	1.001	0.930	0.860	0.836	1.001	0.000	0.000	0.000	0.000	0.777	0.000	0.636	0.848	1.001	0.000	0.000	0.000	1.001	0.695	0.000	0.989	0.000	0.000	0.459	0.742	1.001	1.001
