Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.442s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.165	0.153	0.024	0.024	0.141	0.000	0.153	0.989	0.542	0.059	0.989	0.247	0.141	0.506	0.271	0.200	0.577	0.318	0.000	0.553	0.000	0.000	0.436	0.188	0.424	0.989	0.777	0.224	0.989	0.601	0.377	0.612	0.188	0.130	0.071	0.259
62.000	0.377	0.389	0.153	0.000	0.624	0.471	0.106	1.001	0.259	0.436	1.001	0.259	0.059	0.483	0.094	0.330	0.247	0.400	0.000	0.742	0.000	0.000	0.035	0.000	0.377	1.001	0.907	0.247	1.001	0.471	0.377	0.895	0.130	0.153	0.094	0.118
63.000	0.035	0.400	0.553	0.059	0.495	0.612	0.118	1.001	0.271	0.271	1.001	0.000	0.188	0.424	0.094	0.071	0.330	0.000	0.000	0.542	0.000	0.035	0.424	0.400	1.001	1.001	0.024	0.200	1.001	0.259	0.577	0.459	0.035	0.059	1.142	0.377
64.000	0.436	0.589	0.318	0.306	0.389	0.412	0.530	1.001	0.294	0.400	1.001	0.318	0.318	0.530	0.165	0.271	0.294	0.000	0.000	0.236	0.000	0.071	0.059	0.000	0.459	1.001	0.624	0.612	1.001	0.707	0.400	0.565	0.389	0.671	0.082	0.471
65.000	0.483	0.589	0.236	0.530	0.730	0.106	0.777	1.001	0.047	0.094	1.001	0.589	0.306	0.094	0.024	0.000	0.212	0.294	0.000	0.730	0.000	0.012	0.365	0.082	0.695	1.001	0.259	0.236	1.001	0.259	0.695	0.907	0.047	0.153	0.130	0.212
66.000	0.177	0.259	0.247	0.412	0.342	0.071	0.565	1.001	0.259	0.530	1.001	0.271	0.318	0.765	0.082	0.141	0.471	0.177	0.000	0.624	0.000	0.000	0.012	0.000	0.671	1.001	0.577	0.294	1.001	0.742	0.813	0.930	0.035	0.342	0.130	0.459
67.000	0.506	0.553	0.212	0.035	0.071	0.059	0.718	1.001	0.306	0.283	1.001	0.365	0.377	0.636	0.094	0.094	0.012	0.377	0.000	0.671	0.000	0.024	0.389	0.106	0.777	1.001	0.542	0.553	1.001	0.495	0.742	0.601	0.000	0.294	0.683	0.177
68.000	0.141	0.718	0.624	0.259	0.506	0.306	0.612	1.001	0.306	0.459	1.001	0.530	0.247	0.447	0.000	0.165	0.259	0.400	0.000	0.930	0.000	0.012	0.188	0.106	0.671	1.001	0.530	0.389	1.001	0.471	0.553	0.895	0.377	0.306	0.424	0.247
69.000	0.412	0.553	0.236	0.342	0.754	0.695	0.601	1.001	0.047	0.306	1.001	0.153	0.459	0.577	0.000	0.318	0.118	0.000	0.000	0.283	0.000	0.000	0.047	0.000	0.659	1.001	0.742	0.153	1.001	0.518	0.424	0.801	0.577	0.177	0.377	0.271
70.000	0.483	0.589	0.259	0.212	0.530	0.106	0.389	1.001	0.224	0.365	1.001	0.648	0.247	0.742	0.059	0.306	0.271	0.424	0.000	0.330	0.000	0.106	0.259	0.353	0.754	1.001	0.471	0.389	1.001	0.365	0.671	0.659	0.212	0.118	0.271	0.259
71.000	0.353	0.459	0.424	0.000	0.236	0.024	0.589	1.001	0.118	0.389	1.001	0.860	0.577	0.506	0.000	0.200	0.247	0.553	0.000	0.377	0.000	0.035	0.636	0.200	0.765	1.001	0.542	0.212	1.001	0.447	0.530	0.530	0.742	0.247	0.247	0.412
72.000	0.130	0.342	0.283	0.000	0.412	0.424	0.601	1.001	0.412	0.283	1.001	0.612	0.447	0.777	0.177	0.118	0.141	0.188	0.000	0.765	0.000	0.177	0.118	0.000	0.718	1.001	0.671	0.082	1.001	0.447	0.789	0.506	0.271	0.118	0.412	0.330
73.000	0.035	0.683	0.353	0.353	0.648	0.506	0.612	0.989	0.259	0.271	0.989	0.365	0.330	0.118	0.000	0.236	0.306	0.130	0.000	0.436	0.000	0.024	0.212	0.000	0.577	0.989	0.342	0.306	0.989	0.589	0.601	0.777	0.153	0.082	0.294	0.424
74.000	0.153	0.648	0.636	0.200	0.212	0.059	0.424	1.001	0.377	0.294	1.001	0.824	0.553	0.730	0.035	0.106	0.141	0.471	0.000	0.553	0.000	0.047	0.094	0.000	0.577	1.001	1.013	0.224	1.001	0.400	0.271	0.883	0.624	0.082	0.471	0.153
75.000	0.035	0.130	0.059	0.318	0.483	0.565	0.495	1.001	0.330	0.247	1.001	0.236	0.318	0.259	0.035	0.012	0.236	0.412	0.000	0.459	0.000	0.012	0.483	0.047	0.848	1.001	0.447	0.447	1.001	0.542	0.824	0.718	0.236	0.224	0.483	0.447
76.000	0.306	0.707	0.353	0.071	0.283	0.165	0.436	1.001	0.695	0.212	1.001	0.624	0.177	0.624	0.424	0.059	0.353	0.377	0.000	0.730	0.000	0.000	0.035	0.024	0.471	1.001	0.447	0.047	1.001	0.518	0.436	0.683	0.330	0.059	0.589	0.471
77.000	0.188	0.695	0.530	0.024	0.188	0.047	0.506	1.001	0.106	0.389	1.001	0.247	0.459	0.271	0.047	0.094	0.377	0.377	0.000	0.977	0.000	0.000	0.118	0.024	0.495	1.001	1.178	0.024	1.001	0.589	0.330	0.718	0.742	0.000	0.542	0.188
78.000	0.012	0.659	0.483	0.071	0.447	0.365	0.636	1.001	0.271	0.000	1.001	0.271	0.424	0.389	0.165	0.000	0.353	0.365	0.000	0.471	0.000	0.035	0.118	0.000	0.742	1.001	0.789	0.236	1.001	0.330	0.247	0.565	0.436	0.000	0.483	0.153
79.000	0.283	0.294	0.236	0.271	0.518	0.247	0.577	1.001	0.188	0.059	1.001	0.624	0.412	0.553	0.012	0.000	0.106	0.459	0.000	0.954	0.000	0.012	0.200	0.094	0.648	1.001	0.542	0.000	1.001	0.553	0.447	0.930	0.247	0.000	0.553	0.283
